cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WSWLV0006284	2455	26	1995	189879	89
WSWLV0006286	1155	29	1473	66644	44
WSWLV0006288	3136	27	2454	133116	53
WSWLV0006290	2240	39	1997	203666	99
WSWLV0006292	911	10	937.5	186378	178
WSWLV0006294	3403	33	2148	189033	87
WSWLV0006296	304	7	437.5	29546	58
WSWLV0006297	258	14	455	30944	55
WSWLV0006298	1680	29	1473	66644	44
WSWLV0006300	1542	25	1028.5	224017	178
WSWLV0006301	555	16	562.5	37373	44
WSWLV0006302	1016	10	937.5	186378	178
WSWLV0006306	3067	28	3297	425198	121
WSWLV0006308	3532	34	2156.5	249752	108
WSWLV0006311	3825	28	3297	425198	121
WSWLV0006312	6537	28	3297	425198	121
WSWLV0006313	1178	9	841	80406	75
WSWLV0006314	1336	34	2156.5	249752	108
WSWLV0006315	5018	28	3297	425198	121
WSWLV0006316	2491	3	1275	129482	101
WSWLV0006317	1539	22	927	88331	79
WSWLV0006320	5332	28	3297	425198	121
WSWLV0006321	895	22	927	88331	79
WSWLV0006324	1005	35	1595.5	81562	50
WSWLV0006327	2213	31	1674.5	203005	112
WSWLV0006328	2149	34	2156.5	249752	108
WSWLV0006329	1691	47	1961.5	138372	66
WSWLV0006330	590	10	937.5	186378	178
WSWLV0006332	1665	32	1528	61730	39
WSWLV0006333	1359	30	2266.5	186732	76
WSWLV0006334	2361	6	1865	234439	113
WSWLV0006335	872	12	700	26462	35
WSWLV0006336	2456	22	927	88331	79
WSWLV0006337	3735	27	2454	133116	53
WSWLV0006339	2153	3	1275	129482	101
WSWLV0006340	2020	35	1595.5	81562	50
WSWLV0006342	2025	37	1904	194531	98
WSWLV0006343	4472	28	3297	425198	121
WSWLV0006346	3192	23	1721.5	133987	68
WSWLV0006347	2826	31	1674.5	203005	112
WSWLV0006348	2622	27	2454	133116	53
WSWLV0006349	3938	27	2454	133116	53
WSWLV0006350	414	3	1275	129482	101
WSWLV0006351	2178	43	1063.5	142647	120
WSWLV0006353	2572	2	1415	89575	64
WSWLV0006354	1953	34	2156.5	249752	108
WSWLV0006355	2713	36	1903.5	86269	40
WSWLV0006356	1520	10	937.5	186378	178
WSWLV0006360	2759	38	2321	135276	55
WSWLV0006361	920	15	780	50786	55
WSWLV0006362	1222	24	1408	223294	137
WSWLV0006363	3018	30	2266.5	186732	76
WSWLV0006364	819	15	780	50786	55
WSWLV0006366	1791	34	2156.5	249752	108
WSWLV0006367	452	5	1833	220077	107
WSWLV0006369	2691	24	1408	223294	137
WSWLV0006370	838	13	1072.5	64321	56
WSWLV0006371	3890	27	2454	133116	53
WSWLV0006373	1690	10	937.5	186378	178
WSWLV0006375	2180	10	937.5	186378	178
WSWLV0006376	1748	31	1674.5	203005	112
WSWLV0006377	1957	37	1904	194531	98
WSWLV0006378	3149	28	3297	425198	121
WSWLV0006379	4360	6	1865	234439	113
WSWLV0006380	4033	28	3297	425198	121
WSWLV0006381	1801	34	2156.5	249752	108
WSWLV0006383	1058	10	937.5	186378	178
WSWLV0007001	2267	39	1997	203666	99
WSWLV0007003	696	15	780	50786	55
WSWLV0007005	1049	43	1063.5	142647	120
WSWLV0007007	837	12	700	26462	35
WSWLV0007009	1675	23	1721.5	133987	68
WSWLV0007011	780	19	808.5	40435	36
WSWLV0007013	1339	10	937.5	186378	178
WSWLV0007014	407	19	808.5	40435	36
WSWLV0007015	1871	6	1865	234439	113
WSWLV0007016	1576	10	937.5	186378	178
WSWLV0007019	234	14	455	30944	55
WSWLV0007020	1109	18	790	70370	79
WSWLV0007021	642	14	455	30944	55
WSWLV0007022	641	11	717	65368	85
WSWLV0007023	1293	43	1063.5	142647	120
WSWLV0007024	1786	43	1063.5	142647	120
WSWLV0007026	2257	3	1275	129482	101
WSWLV0007028	1727	41	2059	81383	40
WSWLV0007029	654	9	841	80406	75
WSWLV0007030	909	22	927	88331	79
WSWLV0007032	1150	46	1072	44008	38
WSWLV0007033	1634	37	1904	194531	98
WSWLV0007035	1779	44	1582.5	76775	48
WSWLV0007036	226	25	1028.5	224017	178
WSWLV0007038	713	9	841	80406	75
WSWLV0007039	492	2	1415	89575	64
WSWLV0007040	1780	37	1904	194531	98
WSWLV0007041	1476	6	1865	234439	113
WSWLV0007044	2020	5	1833	220077	107
WSWLV0007045	2446	27	2454	133116	53
WSWLV0007047	1591	37	1904	194531	98
WSWLV0007048	2111	31	1674.5	203005	112
WSWLV0007049	1002	35	1595.5	81562	50
WSWLV0007052	2422	30	2266.5	186732	76
WSWLV0007054	1055	31	1674.5	203005	112
WSWLV0007055	2277	34	2156.5	249752	108
WSWLV0007058	754	22	927	88331	79
WSWLV0007059	2271	4	1430	138899	89
WSWLV0007062	1884	41	2059	81383	40
WSWLV0007064	2101	37	1904	194531	98
WSWLV0007065	4686	6	1865	234439	113
WSWLV0007067	2732	34	2156.5	249752	108
WSWLV0007068	1492	32	1528	61730	39
WSWLV0007071	1714	44	1582.5	76775	48
WSWLV0007074	1921	5	1833	220077	107
WSWLV0007075	1746	3	1275	129482	101
WSWLV0007076	748	18	790	70370	79
WSWLV0007079	734	11	717	65368	85
WSWLV0007080	1823	34	2156.5	249752	108
WSWLV0007081	1393	46	1072	44008	38
WSWLV0007082	1780	32	1528	61730	39
WSWLV0007083	3327	34	2156.5	249752	108
WSWLV0007084	2100	47	1961.5	138372	66
WSWLV0007085	430	7	437.5	29546	58
WSWLV0007086	5094	17	1379	111228	67
WSWLV0007087	3467	37	1904	194531	98
WSWLV0007088	682	43	1063.5	142647	120
WSWLV0007089	1300	31	1674.5	203005	112
WSWLV0007092	1194	19	808.5	40435	36
WSWLV0007093	4028	38	2321	135276	55
WSWLV0007094	2925	38	2321	135276	55
WSWLV0007095	1958	28	3297	425198	121
WSWLV0007096	1983	34	2156.5	249752	108
WSWLV0007097	1169	9	841	80406	75
WSWLV0007098	646	6	1865	234439	113
WSWLV0007099	1077	4	1430	138899	89
WSWLV0007100	588	11	717	65368	85
WSWLV0007102	1051	10	937.5	186378	178
WSWLV0007104	1523	31	1674.5	203005	112
WSWLV0007111	723	15	780	50786	55
WSWLV0007112	579	15	780	50786	55
WSWLV0007116	1096	11	717	65368	85
WSWLV0007119	1429	24	1408	223294	137
WSWLV0007120	1326	2	1415	89575	64
WSWLV0007122	273	16	562.5	37373	44
WSWLV0007123	270	7	437.5	29546	58
WSWLV0007125	541	3	1275	129482	101
WSWLV0007126	781	9	841	80406	75
WSWLV0007127	1803	34	2156.5	249752	108
WSWLV0007128	428	11	717	65368	85
WSWLV0007129	1116	3	1275	129482	101
WSWLV0007130	1040	3	1275	129482	101
WSWLV0007132	2475	47	1961.5	138372	66
WSWLV0007136	424	43	1063.5	142647	120
WSWLV0007137	1341	4	1430	138899	89
WSWLV0007138	1314	3	1275	129482	101
WSWLV0007139	3133	42	1919.5	88999	44
WSWLV0007141	844	46	1072	44008	38
WSWLV0007142	584	32	1528	61730	39
WSWLV0007144	1415	47	1961.5	138372	66
WSWLV0007145	815	31	1674.5	203005	112
WSWLV0007151	667	22	927	88331	79
WSWLV0007153	2405	28	3297	425198	121
WSWLV0007154	2715	6	1865	234439	113
WSWLV0007155	1367	16	562.5	37373	44
WSWLV0007156	2758	38	2321	135276	55
WSWLV0007158	1581	38	2321	135276	55
WSWLV0007163	2643	28	3297	425198	121
WSWLV0007167	896	9	841	80406	75
WSWLV0007169	1254	44	1582.5	76775	48
WSWLV0007170	1938	41	2059	81383	40
WSWLV0007171	1565	33	2148	189033	87
WSWLV0007172	307	11	717	65368	85
WSWLV0007175	2148	33	2148	189033	87
WSWLV0007177	1617	30	2266.5	186732	76
WSWLV0007178	836	25	1028.5	224017	178
WSWLV0007179	2943	27	2454	133116	53
WSWLV0007180	714	24	1408	223294	137
WSWLV0007181	817	46	1072	44008	38
WSWLV0007183	1171	43	1063.5	142647	120
WSWLV0007184	2728	3	1275	129482	101
WSWLV0007185	336	13	1072.5	64321	56
WSWLV0007186	695	9	841	80406	75
WSWLV0007187	2134	38	2321	135276	55
WSWLV0007189	1481	24	1408	223294	137
WSWLV0007190	4938	40	1872.5	158800	80
WSWLV0007191	1949	28	3297	425198	121
WSWLV0007192	4699	17	1379	111228	67
WSWLV0007194	1293	31	1674.5	203005	112
WSWLV0007195	1835	30	2266.5	186732	76
WSWLV0007196	323	11	717	65368	85
WSWLV0007197	791	6	1865	234439	113
WSWLV0007204	392	19	808.5	40435	36
WSWLV0007207	2198	31	1674.5	203005	112
WSWLV0007208	1745	47	1961.5	138372	66
WSWLV0007209	497	15	780	50786	55
WSWLV0007210	801	26	1995	189879	89
WSWLV0007213	1086	5	1833	220077	107
WSWLV0007216	1375	31	1674.5	203005	112
WSWLV0007219	916	10	937.5	186378	178
WSWLV0007221	863	10	937.5	186378	178
WSWLV0007226	2397	38	2321	135276	55
WSWLV0007227	729	45	994	54904	57
WSWLV0007229	811	9	841	80406	75
WSWLV0007230	942	46	1072	44008	38
WSWLV0007235	1058	10	937.5	186378	178
WSWLV0007236	2887	39	1997	203666	99
WSWLV0007237	716	24	1408	223294	137
WSWLV0007238	749	3	1275	129482	101
WSWLV0007240	1129	48	701	31335	41
WSWLV0007241	1339	24	1408	223294	137
WSWLV0007242	1170	26	1995	189879	89
WSWLV0007243	1276	10	937.5	186378	178
WSWLV0007246	2237	26	1995	189879	89
WSWLV0007247	664	18	790	70370	79
WSWLV0007248	1951	4	1430	138899	89
WSWLV0007250	2263	40	1872.5	158800	80
WSWLV0007251	1037	3	1275	129482	101
WSWLV0007252	1007	47	1961.5	138372	66
WSWLV0007253	1169	45	994	54904	57
WSWLV0007255	505	11	717	65368	85
WSWLV0007256	1513	24	1408	223294	137
WSWLV0007257	1658	43	1063.5	142647	120
WSWLV0007259	241	21	449	17824	33
WSWLV0007260	1405	6	1865	234439	113
WSWLV0007261	1193	5	1833	220077	107
WSWLV0007263	1027	10	937.5	186378	178
WSWLV0007264	2979	40	1872.5	158800	80
WSWLV0007268	2050	33	2148	189033	87
WSWLV0007271	1729	31	1674.5	203005	112
WSWLV0007272	422	21	449	17824	33
WSWLV0007273	900	31	1674.5	203005	112
WSWLV0007275	1446	9	841	80406	75
WSWLV0007276	2088	5	1833	220077	107
WSWLV0007278	6393	28	3297	425198	121
WSWLV0007279	1197	11	717	65368	85
WSWLV0007282	617	29	1473	66644	44
WSWLV0007284	1431	31	1674.5	203005	112
WSWLV0007285	1979	36	1903.5	86269	40
WSWLV0007288	503	9	841	80406	75
WSWLV0007290	1285	3	1275	129482	101
WSWLV0007292	1893	23	1721.5	133987	68
WSWLV0007293	1911	34	2156.5	249752	108
WSWLV0007295	1072	38	2321	135276	55
WSWLV0007299	2721	28	3297	425198	121
WSWLV0007304	2422	6	1865	234439	113
WSWLV0007305	376	20	864	25720	25
WSWLV0007307	2363	34	2156.5	249752	108
WSWLV0007308	2741	40	1872.5	158800	80
WSWLV0007309	537	16	562.5	37373	44
WSWLV0007313	941	18	790	70370	79
WSWLV0007315	1699	6	1865	234439	113
WSWLV0007316	543	10	937.5	186378	178
WSWLV0007317	1808	31	1674.5	203005	112
WSWLV0007319	1075	31	1674.5	203005	112
WSWLV0007320	2169	40	1872.5	158800	80
WSWLV0007325	1589	40	1872.5	158800	80
WSWLV0007326	2610	39	1997	203666	99
WSWLV0007330	3057	27	2454	133116	53
WSWLV0007331	2640	41	2059	81383	40
WSWLV0007332	2710	38	2321	135276	55
WSWLV0007337	1321	42	1919.5	88999	44
WSWLV0007339	932	20	864	25720	25
WSWLV0007341	1476	31	1674.5	203005	112
WSWLV0007342	2056	5	1833	220077	107
WSWLV0007343	7044	38	2321	135276	55
WSWLV0007344	605	10	937.5	186378	178
WSWLV0007345	4415	47	1961.5	138372	66
WSWLV0007346	1905	37	1904	194531	98
WSWLV0007348	2088	47	1961.5	138372	66
WSWLV0007349	1314	34	2156.5	249752	108
WSWLV0007350	1175	25	1028.5	224017	178
WSWLV0007351	327	14	455	30944	55
WSWLV0007352	1136	38	2321	135276	55
WSWLV0007354	1286	35	1595.5	81562	50
WSWLV0007355	3471	34	2156.5	249752	108
WSWLV0007357	2539	34	2156.5	249752	108
WSWLV0007362	810	2	1415	89575	64
WSWLV0007363	2072	31	1674.5	203005	112
WSWLV0007365	655	18	790	70370	79
WSWLV0007367	1071	18	790	70370	79
WSWLV0007368	1396	32	1528	61730	39
WSWLV0007371	544	19	808.5	40435	36
WSWLV0007372	2971	31	1674.5	203005	112
WSWLV0007376	2439	5	1833	220077	107
WSWLV0007377	1583	30	2266.5	186732	76
WSWLV0007380	3206	28	3297	425198	121
WSWLV0007381	765	10	937.5	186378	178
WSWLV0007384	1205	33	2148	189033	87
WSWLV0008002	320	25	1028.5	224017	178
WSWLV0008003	888	9	841	80406	75
WSWLV0008004	1030	3	1275	129482	101
WSWLV0008005	1181	22	927	88331	79
WSWLV0008007	1146	12	700	26462	35
WSWLV0008008	2405	26	1995	189879	89
WSWLV0008009	2118	26	1995	189879	89
WSWLV0008011	1758	32	1528	61730	39
WSWLV0008013	1427	37	1904	194531	98
WSWLV0008014	776	10	937.5	186378	178
WSWLV0008015	1310	31	1674.5	203005	112
WSWLV0008016	1052	31	1674.5	203005	112
WSWLV0008018	243	21	449	17824	33
WSWLV0008019	1803	39	1997	203666	99
WSWLV0008020	1453	26	1995	189879	89
WSWLV0008021	2491	6	1865	234439	113
WSWLV0008022	370	12	700	26462	35
WSWLV0008024	3357	34	2156.5	249752	108
WSWLV0008025	580	10	937.5	186378	178
WSWLV0008028	3022	27	2454	133116	53
WSWLV0008030	1879	34	2156.5	249752	108
WSWLV0008031	385	10	937.5	186378	178
WSWLV0008032	380	43	1063.5	142647	120
WSWLV0008033	3687	28	3297	425198	121
WSWLV0008034	2785	6	1865	234439	113
WSWLV0008037	2888	28	3297	425198	121
WSWLV0008040	1889	31	1674.5	203005	112
WSWLV0008042	1335	24	1408	223294	137
WSWLV0008043	825	15	780	50786	55
WSWLV0008046	770	25	1028.5	224017	178
WSWLV0008047	2016	10	937.5	186378	178
WSWLV0008049	1210	20	864	25720	25
WSWLV0008051	1258	16	562.5	37373	44
WSWLV0008052	234	7	437.5	29546	58
WSWLV0008055	3058	17	1379	111228	67
WSWLV0008056	964	2	1415	89575	64
WSWLV0008057	1148	31	1674.5	203005	112
WSWLV0008058	876	11	717	65368	85
WSWLV0008059	1784	36	1903.5	86269	40
WSWLV0008061	447	14	455	30944	55
WSWLV0008062	1526	43	1063.5	142647	120
WSWLV0008065	1034	6	1865	234439	113
WSWLV0008066	2201	26	1995	189879	89
WSWLV0008067	2982	6	1865	234439	113
WSWLV0008070	2280	47	1961.5	138372	66
WSWLV0008071	2405	26	1995	189879	89
WSWLV0008073	1185	17	1379	111228	67
WSWLV0008075	2575	26	1995	189879	89
WSWLV0008076	998	26	1995	189879	89
WSWLV0008077	298	14	455	30944	55
WSWLV0008078	752	4	1430	138899	89
WSWLV0008079	1071	15	780	50786	55
WSWLV0008084	375	25	1028.5	224017	178
WSWLV0008087	2388	22	927	88331	79
WSWLV0008088	2511	26	1995	189879	89
WSWLV0008089	1540	2	1415	89575	64
WSWLV0008093	695	45	994	54904	57
WSWLV0008095	349	10	937.5	186378	178
WSWLV0008097	1473	23	1721.5	133987	68
WSWLV0008098	1771	47	1961.5	138372	66
WSWLV0008099	1153	17	1379	111228	67
WSWLV0008100	732	3	1275	129482	101
WSWLV0008102	3659	41	2059	81383	40
WSWLV0008104	1614	44	1582.5	76775	48
WSWLV0008106	878	16	562.5	37373	44
WSWLV0008107	748	43	1063.5	142647	120
WSWLV0008108	1903	6	1865	234439	113
WSWLV0008110	502	1	487	21300	36
WSWLV0008111	2683	5	1833	220077	107
WSWLV0008112	1403	46	1072	44008	38
WSWLV0008114	2363	5	1833	220077	107
WSWLV0008115	2699	28	3297	425198	121
WSWLV0008116	2333	31	1674.5	203005	112
WSWLV0008119	754	10	937.5	186378	178
WSWLV0008121	5052	9	841	80406	75
WSWLV0008124	970	31	1674.5	203005	112
WSWLV0008127	1358	3	1275	129482	101
WSWLV0008128	400	11	717	65368	85
WSWLV0008129	764	15	780	50786	55
WSWLV0008130	1487	17	1379	111228	67
WSWLV0008132	1384	31	1674.5	203005	112
WSWLV0008133	3065	26	1995	189879	89
WSWLV0008134	204	16	562.5	37373	44
WSWLV0008135	602	14	455	30944	55
WSWLV0008136	277	1	487	21300	36
WSWLV0008138	2372	35	1595.5	81562	50
WSWLV0008139	2355	16	562.5	37373	44
WSWLV0008140	3077	34	2156.5	249752	108
WSWLV0008141	321	11	717	65368	85
WSWLV0008142	1012	25	1028.5	224017	178
WSWLV0008144	1402	32	1528	61730	39
WSWLV0008145	2473	33	2148	189033	87
WSWLV0008146	2412	47	1961.5	138372	66
WSWLV0008148	498	5	1833	220077	107
WSWLV0008149	762	14	455	30944	55
WSWLV0008152	359	25	1028.5	224017	178
WSWLV0008153	1053	31	1674.5	203005	112
WSWLV0008154	880	43	1063.5	142647	120
WSWLV0008158	1171	31	1674.5	203005	112
WSWLV0008161	3703	34	2156.5	249752	108
WSWLV0008162	1382	47	1961.5	138372	66
WSWLV0008164	4464	28	3297	425198	121
WSWLV0008166	1081	10	937.5	186378	178
WSWLV0008167	1588	47	1961.5	138372	66
WSWLV0008169	738	15	780	50786	55
WSWLV0008172	591	25	1028.5	224017	178
WSWLV0008175	2465	47	1961.5	138372	66
WSWLV0008176	2341	26	1995	189879	89
WSWLV0008177	1142	37	1904	194531	98
WSWLV0008179	968	44	1582.5	76775	48
WSWLV0008180	1198	25	1028.5	224017	178
WSWLV0008183	1262	46	1072	44008	38
WSWLV0008184	2488	31	1674.5	203005	112
WSWLV0008186	3139	38	2321	135276	55
WSWLV0008187	2795	36	1903.5	86269	40
WSWLV0008188	1638	10	937.5	186378	178
WSWLV0008189	998	17	1379	111228	67
WSWLV0008190	5797	34	2156.5	249752	108
WSWLV0008191	1698	31	1674.5	203005	112
WSWLV0008192	666	48	701	31335	41
WSWLV0008193	405	1	487	21300	36
WSWLV0008194	1365	19	808.5	40435	36
WSWLV0008195	798	11	717	65368	85
WSWLV0008196	1923	40	1872.5	158800	80
WSWLV0008197	1279	36	1903.5	86269	40
WSWLV0008198	2506	38	2321	135276	55
WSWLV0008203	1808	31	1674.5	203005	112
WSWLV0008205	2608	39	1997	203666	99
WSWLV0008209	1065	2	1415	89575	64
WSWLV0008210	535	12	700	26462	35
WSWLV0008211	1089	2	1415	89575	64
WSWLV0008212	2974	2	1415	89575	64
WSWLV0008213	1642	37	1904	194531	98
WSWLV0008214	776	2	1415	89575	64
WSWLV0008222	1187	47	1961.5	138372	66
WSWLV0008224	455	11	717	65368	85
WSWLV0008226	1186	15	780	50786	55
WSWLV0008227	706	9	841	80406	75
WSWLV0008229	1074	24	1408	223294	137
WSWLV0008230	1770	5	1833	220077	107
WSWLV0008231	2335	34	2156.5	249752	108
WSWLV0008232	2703	31	1674.5	203005	112
WSWLV0008233	715	14	455	30944	55
WSWLV0008234	4949	31	1674.5	203005	112
WSWLV0008235	2957	47	1961.5	138372	66
WSWLV0008237	2158	5	1833	220077	107
WSWLV0008238	4270	28	3297	425198	121
WSWLV0008239	1682	25	1028.5	224017	178
WSWLV0008240	2876	3	1275	129482	101
WSWLV0008241	884	47	1961.5	138372	66
WSWLV0008242	3370	47	1961.5	138372	66
WSWLV0008245	1240	4	1430	138899	89
WSWLV0008247	2116	41	2059	81383	40
WSWLV0008248	427	14	455	30944	55
WSWLV0008256	2017	38	2321	135276	55
WSWLV0008257	500	9	841	80406	75
WSWLV0008260	6231	24	1408	223294	137
WSWLV0008261	2599	26	1995	189879	89
WSWLV0008266	518	2	1415	89575	64
WSWLV0008270	2402	47	1961.5	138372	66
WSWLV0008271	1826	5	1833	220077	107
WSWLV0008272	2482	36	1903.5	86269	40
WSWLV0008273	521	15	780	50786	55
WSWLV0008274	1065	17	1379	111228	67
WSWLV0008277	1014	35	1595.5	81562	50
WSWLV0008278	3894	27	2454	133116	53
WSWLV0008281	1634	30	2266.5	186732	76
WSWLV0008285	2009	33	2148	189033	87
WSWLV0008286	1022	46	1072	44008	38
WSWLV0008290	2139	47	1961.5	138372	66
WSWLV0008294	2254	5	1833	220077	107
WSWLV0008296	562	9	841	80406	75
WSWLV0008299	2322	28	3297	425198	121
WSWLV0008300	1576	17	1379	111228	67
WSWLV0008301	2712	28	3297	425198	121
WSWLV0008304	2152	34	2156.5	249752	108
WSWLV0008305	4811	28	3297	425198	121
WSWLV0008306	1101	26	1995	189879	89
WSWLV0008308	7277	28	3297	425198	121
WSWLV0008310	445	25	1028.5	224017	178
WSWLV0008314	2435	24	1408	223294	137
WSWLV0008316	239	25	1028.5	224017	178
WSWLV0008317	1304	3	1275	129482	101
WSWLV0008320	918	13	1072.5	64321	56
WSWLV0008321	1746	10	937.5	186378	178
WSWLV0008322	1372	25	1028.5	224017	178
WSWLV0008325	2689	28	3297	425198	121
WSWLV0008327	2628	34	2156.5	249752	108
WSWLV0008330	1732	20	864	25720	25
WSWLV0008332	942	25	1028.5	224017	178
WSWLV0008335	2001	5	1833	220077	107
WSWLV0008336	638	17	1379	111228	67
WSWLV0008338	1559	35	1595.5	81562	50
WSWLV0008340	602	5	1833	220077	107
WSWLV0008341	727	43	1063.5	142647	120
WSWLV0008342	1267	43	1063.5	142647	120
WSWLV0008343	1272	22	927	88331	79
WSWLV0008344	2515	47	1961.5	138372	66
WSWLV0008345	2511	38	2321	135276	55
WSWLV0008348	5929	34	2156.5	249752	108
WSWLV0008350	991	25	1028.5	224017	178
WSWLV0008351	939	3	1275	129482	101
WSWLV0008353	1239	41	2059	81383	40
WSWLV0008354	858	25	1028.5	224017	178
WSWLV0008356	648	45	994	54904	57
WSWLV0008357	2402	28	3297	425198	121
WSWLV0008361	1099	48	701	31335	41
WSWLV0008363	250	16	562.5	37373	44
WSWLV0008364	999	3	1275	129482	101
WSWLV0008365	2393	38	2321	135276	55
WSWLV0008366	836	31	1674.5	203005	112
WSWLV0008369	1903	31	1674.5	203005	112
WSWLV0008370	2081	38	2321	135276	55
WSWLV0008373	3426	9	841	80406	75
WSWLV0008374	1295	10	937.5	186378	178
WSWLV0008376	6049	36	1903.5	86269	40
WSWLV0008377	1842	31	1674.5	203005	112
WSWLV0008379	1855	31	1674.5	203005	112
WSWLV0008380	811	5	1833	220077	107
WSWLV0008381	2681	27	2454	133116	53
WSWLV0008382	1704	27	2454	133116	53
WSWLV0008383	5723	28	3297	425198	121
WSWLV0009001	1880	34	2156.5	249752	108
WSWLV0009002	1165	40	1872.5	158800	80
WSWLV0009003	1447	36	1903.5	86269	40
WSWLV0009004	1373	44	1582.5	76775	48
WSWLV0009005	2422	39	1997	203666	99
WSWLV0009006	570	18	790	70370	79
WSWLV0009009	3023	30	2266.5	186732	76
WSWLV0009011	2794	37	1904	194531	98
WSWLV0009012	764	10	937.5	186378	178
WSWLV0009013	369	18	790	70370	79
WSWLV0009014	1799	19	808.5	40435	36
WSWLV0009015	1300	5	1833	220077	107
WSWLV0009016	1271	10	937.5	186378	178
WSWLV0009017	859	4	1430	138899	89
WSWLV0009018	975	24	1408	223294	137
WSWLV0009020	654	19	808.5	40435	36
WSWLV0009025	581	15	780	50786	55
WSWLV0009026	1735	35	1595.5	81562	50
WSWLV0009028	2178	37	1904	194531	98
WSWLV0009029	1157	45	994	54904	57
WSWLV0009033	1089	36	1903.5	86269	40
WSWLV0009034	1470	5	1833	220077	107
WSWLV0009035	1774	17	1379	111228	67
WSWLV0009036	606	15	780	50786	55
WSWLV0009040	1296	32	1528	61730	39
WSWLV0009042	1468	24	1408	223294	137
WSWLV0009043	1173	20	864	25720	25
WSWLV0009044	1721	42	1919.5	88999	44
WSWLV0009045	789	45	994	54904	57
WSWLV0009047	1127	42	1919.5	88999	44
WSWLV0009048	1003	46	1072	44008	38
WSWLV0009049	731	45	994	54904	57
WSWLV0009050	985	43	1063.5	142647	120
WSWLV0009051	1306	32	1528	61730	39
WSWLV0009052	2386	30	2266.5	186732	76
WSWLV0009053	723	22	927	88331	79
WSWLV0009055	318	7	437.5	29546	58
WSWLV0009058	996	3	1275	129482	101
WSWLV0009060	2471	43	1063.5	142647	120
WSWLV0009063	1432	4	1430	138899	89
WSWLV0009065	867	3	1275	129482	101
WSWLV0009067	1668	35	1595.5	81562	50
WSWLV0009068	2451	27	2454	133116	53
WSWLV0009070	3577	28	3297	425198	121
WSWLV0009071	1225	31	1674.5	203005	112
WSWLV0009073	1376	3	1275	129482	101
WSWLV0009074	2963	4	1430	138899	89
WSWLV0009075	3510	41	2059	81383	40
WSWLV0009076	635	10	937.5	186378	178
WSWLV0009077	1652	37	1904	194531	98
WSWLV0009078	346	10	937.5	186378	178
WSWLV0009082	2411	32	1528	61730	39
WSWLV0009085	1269	45	994	54904	57
WSWLV0009086	1850	33	2148	189033	87
WSWLV0009088	1679	23	1721.5	133987	68
WSWLV0009089	737	15	780	50786	55
WSWLV0009090	2888	28	3297	425198	121
WSWLV0009091	1052	11	717	65368	85
WSWLV0009092	1275	5	1833	220077	107
WSWLV0009093	1597	33	2148	189033	87
WSWLV0009094	2577	15	780	50786	55
WSWLV0009097	621	24	1408	223294	137
WSWLV0009100	583	11	717	65368	85
WSWLV0009101	769	40	1872.5	158800	80
WSWLV0009102	801	15	780	50786	55
WSWLV0009103	1246	27	2454	133116	53
WSWLV0009105	978	31	1674.5	203005	112
WSWLV0009106	1773	5	1833	220077	107
WSWLV0009111	3359	34	2156.5	249752	108
WSWLV0009112	1553	42	1919.5	88999	44
WSWLV0009113	863	9	841	80406	75
WSWLV0009117	3798	34	2156.5	249752	108
WSWLV0009118	411	20	864	25720	25
WSWLV0009120	717	11	717	65368	85
WSWLV0009129	1120	45	994	54904	57
WSWLV0009132	2211	35	1595.5	81562	50
WSWLV0009134	968	11	717	65368	85
WSWLV0009135	1078	36	1903.5	86269	40
WSWLV0009136	526	23	1721.5	133987	68
WSWLV0009138	1354	13	1072.5	64321	56
WSWLV0009140	416	14	455	30944	55
WSWLV0009143	1426	45	994	54904	57
WSWLV0009145	442	11	717	65368	85
WSWLV0009151	1041	45	994	54904	57
WSWLV0009154	1566	36	1903.5	86269	40
WSWLV0009155	2211	38	2321	135276	55
WSWLV0009158	1390	29	1473	66644	44
WSWLV0009159	1147	18	790	70370	79
WSWLV0009162	955	9	841	80406	75
WSWLV0009163	2390	22	927	88331	79
WSWLV0009164	2099	30	2266.5	186732	76
WSWLV0009166	1319	42	1919.5	88999	44
WSWLV0009167	659	14	455	30944	55
WSWLV0009168	1844	44	1582.5	76775	48
WSWLV0009169	951	40	1872.5	158800	80
WSWLV0009170	893	41	2059	81383	40
WSWLV0009171	1684	2	1415	89575	64
WSWLV0009173	852	1	487	21300	36
WSWLV0009174	1705	39	1997	203666	99
WSWLV0009175	516	21	449	17824	33
WSWLV0009177	624	15	780	50786	55
WSWLV0009181	1766	39	1997	203666	99
WSWLV0009182	1248	12	700	26462	35
WSWLV0009183	1397	23	1721.5	133987	68
WSWLV0009184	3359	6	1865	234439	113
WSWLV0009185	1324	2	1415	89575	64
WSWLV0009194	812	33	2148	189033	87
WSWLV0009195	1450	31	1674.5	203005	112
WSWLV0009196	1919	36	1903.5	86269	40
WSWLV0009197	1361	3	1275	129482	101
WSWLV0009200	1848	37	1904	194531	98
WSWLV0009202	249	19	808.5	40435	36
WSWLV0009203	2220	32	1528	61730	39
WSWLV0009205	2661	30	2266.5	186732	76
WSWLV0009208	477	3	1275	129482	101
WSWLV0009209	1257	3	1275	129482	101
WSWLV0009211	2315	17	1379	111228	67
WSWLV0009214	294	2	1415	89575	64
WSWLV0009215	2876	36	1903.5	86269	40
WSWLV0009216	1287	5	1833	220077	107
