gene	tot	var	is_on_count	sz_cor	sz_cor_norm	niche_stat	niche_norm	n_mean	ds_top1	ds_top2	ds_top3	ds_mean	ds_var	ds_log_varmean	ds_vm_norm	ds_is_on_count	downsample_n	marker	log2_ds_mean
Spis_XP_022782528_1	55	0.0146781	17	0.036	-0.007	1	0	0.0083328	3	2	2	0.0061154	0.009803	0.552814426130559	0.376273174391689	17	750	no	-7.3533374181019
Spis_XP_022782529_1	2135	0.9038419	580	0.248	-0.057	0.948717948717949	0.0129697814044515	0.3028344	8	7	6	0.2153683	0.3578595	0.727865834919851	0.195820175532106	580	750	yes	-2.21512217925954
Spis_XP_022782530_1	15	0.0037309	6	0.027	0.01	1	0	0.0016871	2	1	1	0.0018612	0.0023902	0.195607345480046	0	6	750	no	-9.06955119245429
Spis_XP_022782532_1	136	0.0449819	40	0.072	-0.005	1	0	0.0188597	4	3	3	0.0138261	0.0226811	0.648315791314144	0.314179101152394	40	750	no	-6.17646192440233
Spis_XP_022782534_1	25	0.0072782	9	0.027	-0.002	1	0	0.003266	2	1	1	0.0026589	0.0031844	0.161351954681798	0	9	750	no	-8.55495476553985
Spis_XP_022782535_1	303	0.0908973	96	0.156	0.031	1	0	0.0366256	3	3	3	0.0303111	0.0405704	0.400181706822941	-0.032159546079946	96	750	no	-5.04400998081484
Spis_XP_022782537_1	18	0.0056857	6	0.07	0.045	1	0	0.0013733	2	2	1	0.0021271	0.003187	0.346127242896358	0.347604280692216	6	750	no	-8.87689642526439
Spis_XP_022782538_1	491	0.1520284	145	0.166	0.00900000000000001	1	0	0.0643029	5	4	3	0.047062	0.0687952	0.531021789568205	0.0923158126602609	145	750	no	-4.40929355750893
Spis_XP_022782539_1	181	0.049336	65	0.108	0.011	1	0	0.0224382	4	3	2	0.0199415	0.0269958	0.405701436607009	0.0269149336035379	65	750	no	-5.64808225640925
Spis_XP_022782541_1	844	0.2672174	266	0.192	-0.004	1	0	0.1192922	5	4	3	0.0861473	0.1175767	0.440888288516909	-0.0415068770991248	266	750	no	-3.53705060908367
Spis_XP_022782542_1	11	0.0023102	3	0.033	0.015	1	0	0.0020258	1	1	1	0.0007977	0.0007972	-0.000279662961171084	0	3	750	no	-10.2918661016327
Spis_XP_022782544_1	19	0.0112025	6	0.005	-0.017	1	0	0.0024042	5	3	1	0.0031906	0.0100962	1.25626149274437	1.11208701607954	6	750	no	-8.29195653288864
Spis_XP_022782546_1	284	0.0718487	92	0.134	0.011	1	0	0.038089	3	2	2	0.0276522	0.0338096	0.274044255452796	-0.0872145500848851	92	750	no	-5.17646192440233
Spis_XP_022782547_1	268	0.0856564	83	0.068	-0.043	1	0	0.0435278	3	2	2	0.0252592	0.0315427	0.301433759467046	-0.0712556761350121	83	750	no	-5.30704724242715
Spis_XP_022782549_1	24	0.0078137	11	-0.006	-0.033	1	0	0.0043808	4	1	1	0.0037224	0.006901	0.657618255228486	0.40551538149772	11	750	no	-8.06955119245429
Spis_XP_022782555_1	177	0.0518733	51	0.128	0.034	1	0	0.0208355	4	3	3	0.0159532	0.0231497	0.491368102009618	0.128694913463215	51	750	no	-5.97001035129661
Spis_XP_022782556_1	201	0.0544339	71	0.122	0.021	1	0	0.0255934	4	2	2	0.0215368	0.0279935	0.352633582142326	-0.0506444583092177	71	750	no	-5.53705228376863
Spis_XP_022782557_1	113	0.0311014	48	0.078	0.00799999999999999	1	0	0.0138569	2	2	2	0.0143579	0.017347	0.245131269952836	-0.0780799304501371	48	750	no	-6.1220114351218
Spis_XP_022782560_1	91	0.0219876	29	0.058	-0.004	1	0	0.013204	2	2	2	0.0087743	0.0108272	0.256374804824724	-0.0596207589151414	29	750	no	-6.83250025061938
Spis_XP_022782563_1	513	0.1680606	161	0.164	0.01	1	0	0.0714647	3	3	2	0.049189	0.0606117	0.291724246501431	-0.140519753336147	161	750	no	-4.34552046404273
Spis_XP_022782564_1	24	0.0063897	10	0.014	-0.013	1	0	0.003986	2	2	2	0.0034565	0.0050412	0.381301393675798	0.244534045910266	10	750	no	-8.17647235901699
Spis_XP_022782565_1	1225	0.4375111	364	0.287	0.053	1	0	0.1543726	4	4	3	0.115129	0.1465822	0.343732609107566	-0.13411469973275	364	750	no	-3.11867681322948
Spis_XP_022782566_1	741	0.2334071	211	0.242	0.051	1	0	0.0904768	4	3	3	0.0648764	0.0808963	0.310722472427589	-0.126748700879277	211	750	no	-3.94616242333674
Spis_XP_022782567_1	702	0.2385719	191	0.28	0.099	1	0	0.0783089	3	3	3	0.0576974	0.0698084	0.267376473310077	-0.20451168346124	191	750	no	-4.11534988115735
Spis_XP_022782568_1	195	0.0548652	61	0.09	-0.004	1	0	0.0282434	3	2	2	0.0183462	0.0228016	0.288479387451733	-0.061122260625691	61	750	no	-5.76837491738075
Spis_XP_022782569_1	58	0.0134214	20	0.057	0.007	1	0	0.006918	2	1	1	0.0055836	0.0060858	0.095158534081183	-0.0943959014721136	20	750	no	-7.48458869173313
Spis_XP_022782571_1	690	0.2252171	208	0.153	-0.023	1	0	0.1007447	4	3	3	0.0688647	0.0944585	0.446022530976111	-0.036207416648973	208	750	no	-3.86009154190063
Spis_XP_022782578_1	31	0.0069115	13	0.051	0.019	1	0	0.0041189	1	1	1	0.0034565	0.0034455	-0.00303267091180249	-0.139800018677335	13	750	no	-8.17647235901699
Spis_XP_022782579_1	104	0.0281373	30	0.041	-0.026	1	0	0.0176633	3	2	2	0.009306	0.0124134	0.356427303455083	0.0550968265345586	30	750	no	-6.74762309756693
Spis_XP_022782582_1	61	0.0153681	24	0.062	0.015	1	0	0.0067515	3	2	2	0.0074448	0.0100509	0.358904985173201	0.066353849890368	24	750	no	-7.06955119245429
Spis_XP_022782583_1	28	0.0078071	11	0.043	0.017	1	0	0.0034514	2	1	1	0.0031906	0.0037132	0.144174476664826	0	11	750	no	-8.29195653288864
Spis_XP_022782585_1	22	0.0046126	9	0.021	-0.005	1	0	0.0040343	1	1	1	0.002393	0.0023879	-0.00176345531632406	-0.173204459322398	9	750	no	-8.70696388778567
Spis_XP_022782586_1	58	0.0169814	20	0.043	-0.008	1	0	0.0081528	3	2	2	0.0069131	0.0105905	0.508867649375065	0.272247742147782	20	750	no	-7.17645148986313
Spis_XP_022782588_1	112	0.0462384	33	0.053	-0.015	1	0	0.0148756	3	3	3	0.0114331	0.0182203	0.597982413247713	0.297164400224035	33	750	no	-6.45063955715417
Spis_XP_022782589_1	114	0.0291362	48	0.094	0.024	1	0	0.013869	2	1	1	0.0130284	0.013394	0.0351812225367423	-0.316550798992	48	750	no	-6.26219627039669
Spis_XP_022782590_1	187	0.057098	61	0.127	0.031	1	0	0.0221774	2	2	2	0.0175485	0.0199047	0.165932428376446	-0.228592528311707	61	750	no	-5.83250847178318
Spis_XP_022782591_1	23	0.0065692	7	0.03	0.000999999999999997	1	0	0.0033091	2	2	2	0.0026589	0.0042482	0.441362676871929	0.280010722190132	7	750	no	-8.55495476553985
Spis_XP_022782592_1	12	0.0024874	5	0.025	0.008	1	0	0.0016019	2	1	1	0.0015953	0.0021251	0.210233871643758	0.211131243895975	5	750	no	-9.29195653288864
Spis_XP_022782593_1	276	0.0780426	76	0.129	0.013	1	0	0.0381853	3	3	3	0.0236639	0.0316207	0.392532909344433	-0.00416864684634327	76	750	no	-5.40116832881947
Spis_XP_022782595_1	107	0.0339912	38	0.091	0.025	1	0	0.0157705	2	2	2	0.0114331	0.013965	0.252891487974533	-0.0479265250491452	38	750	no	-6.45063955715417
Spis_XP_022782597_1	5584	2.6783165	1340	0.423	-0.037	0.721844833750447	-0.0153311676996165	0.7463674	8	7	6	0.5538421	0.8487625	0.614277635463719	-0.010728446729127	1340	750	no	-0.85245337135099
Spis_XP_022782599_1	138	0.0403366	48	0.091	0.01	1	0	0.0204591	4	2	2	0.0148897	0.0205229	0.41996173206728	0.107089375620567	48	750	no	-6.06954150320679
Spis_XP_022782605_1	44	0.0113306	16	-0.003	-0.044	1	0	0.0098869	2	2	2	0.0050518	0.0066234	0.298632558360001	0.094312585097061	16	750	no	-7.6289867604851
Spis_XP_022782606_1	118	0.0372948	34	0.079	0.004	1	0	0.0162025	3	3	2	0.011699	0.0179482	0.54948159026993	0.2545612106721	34	750	no	-6.41747097250434
Spis_XP_022782609_1	27	0.0076309	6	0.017	-0.008	1	0	0.0044239	2	1	1	0.0018612	0.0023902	0.195607345480046	0	6	750	no	-9.06955119245429
Spis_XP_022782610_1	53	0.015753	15	0.034	-0.011	1	0	0.0087736	3	2	2	0.0053177	0.0084824	0.531825848246483	0.335137418049262	15	750	no	-7.55498189534175
Spis_XP_022782613_1	32	0.0077995	11	0.043	0.009	1	0	0.0033169	2	1	1	0.0031906	0.0037132	0.144174476664826	0	11	750	no	-8.29195653288864
Spis_XP_022782616_1	18	0.0046177	3	0.034	0.009	1	0	0.0025531	3	1	1	0.0013294	0.0029238	0.596892476263562	0.597541796564901	3	750	no	-9.55500902565385
Spis_XP_022782618_1	21	0.005504	6	0.031	0.007	1	0	0.0032657	2	1	1	0.0018612	0.0023902	0.195607345480046	0	6	750	no	-9.06955119245429
Spis_XP_022782619_1	87	0.0383861	23	0.041	-0.02	1	0	0.0142991	5	3	2	0.0085084	0.0169489	0.864127732953855	0.60115866013224	23	750	no	-6.87689642526439
Spis_XP_022782623_1	17	0.0065768	8	0.019	-0.001	1	0	0.0025028	3	1	1	0.0026589	0.0042482	0.441362676871929	0.280010722190132	8	750	no	-8.55495476553985
Spis_XP_022782624_1	42	0.0131161	13	0.013	-0.028	1	0	0.0079306	4	1	1	0.0042542	0.0074287	0.60967876740275	0.378955157339658	13	750	no	-7.87689642526439
Spis_XP_022782625_1	60	0.0169739	22	0.052	0.006	1	0	0.0073448	2	2	2	0.0071789	0.0097889	0.368789319033234	0.139151593219548	22	750	no	-7.12202148324907
Spis_XP_022782626_1	155	0.0531727	48	0.058	-0.029	1	0	0.0234866	6	3	2	0.0167509	0.0303044	0.791876704623414	0.47291645518278	48	750	no	-5.89961757834432
Spis_XP_022782627_1	29	0.0058473	9	0.007	-0.023	1	0	0.0064675	1	1	1	0.002393	0.0023879	-0.00176345531632406	-0.173204459322398	9	750	no	-8.70696388778567
Spis_XP_022782628_1	1201	0.3994837	352	0.313	0.081	1	0	0.1409356	5	4	4	0.1132677	0.1531245	0.429140796140079	-0.0453862458386709	352	750	no	-3.14219158142003
Spis_XP_022782629_1	343	0.1036067	115	0.124	-0.00600000000000001	1	0	0.0514876	3	3	2	0.0353629	0.0447598	0.325363681839672	-0.0895627157109401	115	750	no	-4.82161959931961
Spis_XP_022782631_1	140	0.0428109	29	0.071	-0.011	1	0	0.0186516	3	2	2	0.0098378	0.0145309	0.489431757479761	0.201628166511041	29	750	no	-6.66744855893009
Spis_XP_022782632_1	278	0.0751595	95	0.141	0.026	1	0	0.0350217	3	2	2	0.0279181	0.032997	0.227749401063749	-0.170186536824732	95	750	no	-5.162655429239
Spis_XP_022782634_1	733	0.1860769	262	0.274	0.083	1	0	0.0880539	3	3	3	0.0760436	0.0851733	0.160029371988485	-0.320918925547231	262	750	no	-3.71702935716744
Spis_XP_022782635_1	39	0.0083178	14	0.038	0.002	1	0	0.005222	1	1	1	0.0037224	0.0037095	-0.00338510296181682	-0.255487976692583	14	750	no	-8.06955119245429
Spis_XP_022782636_1	1248	0.4120354	378	0.33	0.095	1	0	0.1411175	3	3	3	0.117256	0.1413006	0.265426258774241	-0.218559705081046	378	750	no	-3.0922663474237
Spis_XP_022782637_1	70	0.0201367	28	0.079	0.026	1	0	0.0083703	3	2	2	0.0085084	0.0110978	0.323814061730798	0.0608449889091827	28	750	no	-6.87689642526439
Spis_XP_022782638_1	253	0.07113	85	0.162	0.055	1	0	0.0279016	2	2	2	0.0260569	0.0322996	0.291891846917634	-0.108405999646217	85	750	no	-5.26219073367586
Spis_XP_022782639_1	20	0.0092433	8	0.04	0.013	1	0	0.0023983	2	1	1	0.002393	0.0029198	0.171441004006074	0	8	750	no	-8.70696388778567
Spis_XP_022782640_1	390	0.1123053	125	0.144	0.001	1	0	0.052826	3	3	2	0.0377559	0.0464465	0.28665037802987	-0.104430586972464	125	750	no	-4.72715408214119
Spis_XP_022782641_1	118	0.0348028	34	0.116	0.041	1	0	0.0141693	3	2	2	0.0106355	0.0142486	0.368456402536688	0.0486908440922886	34	750	no	-6.55496833037703
Spis_XP_022782642_1	390	0.1414972	106	0.131	-0.013	1	0	0.0524675	4	3	3	0.0353629	0.0532704	0.567642631787285	0.152716234236673	106	750	no	-4.82161959931961
Spis_XP_022782643_1	227	0.0740174	82	0.133	0.03	1	0	0.0270179	6	3	3	0.025791	0.0394942	0.582055721925606	0.238854253744095	82	750	no	-5.27698847763746
Spis_XP_022782644_1	35	0.0079712	15	0.034	-0.004	1	0	0.0053463	1	1	1	0.0039883	0.0039735	-0.00370512830461893	-0.127524490375611	15	750	no	-7.97001035129661
Spis_XP_022782645_1	15	0.0037309	4	0.028	0.011	1	0	0.002034	2	1	1	0.0013294	0.0018599	0.227134458978709	0.227783779280049	4	750	no	-9.55500902565385
Spis_XP_022782646_1	172	0.0489026	56	0.113	0.021	1	0	0.0229453	3	2	2	0.0172826	0.0223076	0.337515819191793	-0.036637892031643	56	750	no	-5.85453591643186
Spis_XP_022782649_1	187	0.057454	60	0.066	-0.031	1	0	0.0275708	3	3	3	0.0194097	0.0275487	0.4689141429418	0.104054589723314	60	750	no	-5.68707837011867
Spis_XP_022782652_1	274	0.0812814	89	0.117	0.002	1	0	0.0360802	4	3	2	0.028184	0.0385672	0.429214839744517	0.0385505928527807	89	750	no	-5.14897980982921
Spis_XP_022782654_1	329	0.1181446	103	0.108	-0.015	1	0	0.042225	3	3	3	0.0324382	0.0436283	0.40817245727882	0.00328711427470696	103	750	no	-4.94616242333674
Spis_XP_022782655_1	20	0.0053273	6	0.047	0.02	1	0	0.0024626	2	1	1	0.0018612	0.0023902	0.195607345480046	0	6	750	no	-9.06955119245429
Spis_XP_022782656_1	47	0.012568	13	0.03	-0.015	1	0	0.0071085	3	1	1	0.0039883	0.0055692	0.349339041023305	0.225519678952313	13	750	no	-7.97001035129661
Spis_XP_022782657_1	19	0.0051505	10	0.013	-0.01	1	0	0.0025693	2	2	1	0.0031906	0.0042451	0.277468899968473	0.133294423303647	10	750	no	-8.29195653288864
Spis_XP_022782658_1	692	0.1646098	208	0.181	0.004	1	0	0.1057548	5	2	2	0.0635469	0.0792054	0.309976567612384	-0.137477324178901	208	750	no	-3.97603444162887
Spis_XP_022782659_1	141	0.042624	50	0.123	0.045	1	0	0.0156925	3	2	2	0.0156873	0.0207645	0.368083629549435	0.034443024269785	50	750	no	-5.99425912375339
Spis_XP_022782660_1	29	0.0072713	11	0.036	0.006	1	0	0.0038663	2	1	1	0.0031906	0.0037132	0.144174476664826	0	11	750	no	-8.29195653288864
Spis_XP_022782661_1	41	0.0083127	13	0.031	-0.01	1	0	0.0061348	2	2	1	0.0039883	0.0050373	0.240981329726966	0.117161967655974	13	750	no	-7.97001035129661
Spis_XP_022782667_1	15	0.0051549	5	-0.001	-0.019	1	0	0.0024703	2	1	1	0.0015953	0.0021251	0.210233871643758	0.211131243895975	5	750	no	-9.29195653288864
Spis_XP_022782670_1	22	0.0049686	8	-0.003	-0.029	1	0	0.0054718	1	1	1	0.0021271	0.0021231	-0.00147703779585776	-0.184229669260661	8	750	no	-8.87689642526439
Spis_XP_022782671_1	56	0.0226846	16	-0.005	-0.05	1	0	0.0124257	6	3	2	0.0066472	0.017243	1.17443875415635	0.930430529974535	16	750	no	-7.23303752251203
Spis_XP_022782675_1	51	0.0114876	22	0.037	-0.006	1	0	0.0078555	2	1	1	0.0061154	0.0066115	0.0878958840778611	-0.0886453676610083	22	750	no	-7.3533374181019
Spis_XP_022782678_1	422	1.402689	69	0.082	-0.064	1	0	0.0458654	16	11	9	0.0364265	0.1861728	2.29842336377876	1.86294696735103	69	750	yes	-4.77886780779367
Spis_XP_022782679_1	213	0.0731445	61	0.063	-0.039	1	0	0.0310771	3	3	3	0.0218027	0.0346309	0.626600637482367	0.303833469818627	61	750	no	-5.51934938342348
Spis_XP_022782680_1	136	0.0378619	38	0.106	0.029	1	0	0.018507	4	3	1	0.0114331	0.0160927	0.435734648086555	0.134916635062877	38	750	no	-6.45063955715417
Spis_XP_022782681_1	44	0.0095506	12	0.036	-0.00600000000000001	1	0	0.0069511	3	2	1	0.0039883	0.0061011	0.450123722022116	0.326304359951124	12	750	no	-7.97001035129661
Spis_XP_022782682_1	21	0.005148	8	0.016	-0.008	1	0	0.0031536	2	1	1	0.002393	0.0029198	0.171441004006074	0	8	750	no	-8.70696388778567
Spis_XP_022782687_1	225	0.063366	67	0.099	-0.00399999999999999	1	0	0.0308274	4	3	2	0.0223345	0.0330117	0.528807469480998	0.163290450465572	67	750	no	-5.48458223222757
Spis_XP_022782689_1	316	0.1193003	88	0.113	-0.01	1	0	0.0419605	4	4	3	0.0303111	0.0485491	0.649188671798698	0.216847418895811	88	750	no	-5.04400998081484
Spis_XP_022782692_1	108	0.0263304	33	0.079	0.011	1	0	0.0151127	2	2	1	0.009306	0.0102857	0.122152673648975	-0.17917780327155	33	750	no	-6.74762309756693
Spis_XP_022782693_1	402	0.1273122	126	0.149	0.017	1	0	0.0501905	3	3	3	0.0404148	0.0542173	0.408276074193949	-0.0271493812573839	126	750	no	-4.628972481536
Spis_XP_022782694_1	151	0.0443115	50	0.099	0.012	1	0	0.0197344	3	2	2	0.0159532	0.0215539	0.395937541086466	0.0332643525400642	50	750	no	-5.97001035129661
Spis_XP_022782695_1	15	0.0030189	5	0.069	0.051	1	0	0.0012916	1	1	1	0.0013294	0.001328	-0.000649320301339588	0	5	750	no	-9.55500902565385
Spis_XP_022782696_1	11	0.0030222	4	0.01	-0.008	1	0	0.0014411	3	1	1	0.0015953	0.0031889	0.557650994832698	0.558548367084915	4	750	no	-9.29195653288864
Spis_XP_022782698_1	291	0.0779511	101	0.112	-0.00799999999999999	1	0	0.0429776	4	2	2	0.0295134	0.0355649	0.255038657499541	-0.159275718938104	101	750	no	-5.08248605820894
Spis_XP_022782699_1	428	0.1408685	136	0.131	-0.014	1	0	0.058709	5	3	3	0.0462643	0.0701995	0.583201870774357	0.148331093971044	136	750	no	-4.43395682738097
Spis_XP_022782701_1	359	0.1260348	112	0.126	-0.004	1	0	0.0498075	3	3	3	0.0401489	0.0640791	0.651414112335155	0.215988656883822	112	750	no	-4.63849572846513
Spis_XP_022782702_1	224	0.0731702	80	0.075	-0.029	1	0	0.0317502	4	3	2	0.0260569	0.0370868	0.481511891231177	0.0850670537320568	80	750	no	-5.26219073367586
Spis_XP_022782704_1	148	0.036686	61	0.072	-0.01	1	0	0.020526	2	2	2	0.0180803	0.0214815	0.228036579424166	-0.10020471371368	61	750	no	-5.78943757369632
Spis_XP_022782705_1	114	0.0330522	40	0.005	-0.065	1	0	0.0247046	3	2	2	0.0124967	0.0165991	0.364360817022917	0.0860095956726014	40	750	no	-6.32230901666204
Spis_XP_022782708_1	203	0.0554763	74	0.103	-0.001	1	0	0.0282337	2	2	2	0.0215368	0.024802	0.189065440459493	-0.214212599992051	74	750	no	-5.53705228376863
Spis_XP_022782709_1	146	0.0459606	40	0.051	-0.026	1	0	0.0253582	3	2	2	0.0124967	0.0165991	0.364360817022917	0.0860095956726014	40	750	no	-6.32230901666204
Spis_XP_022782711_1	698	0.1956735	212	0.238	0.059	1	0	0.08987	5	3	3	0.0611539	0.0712592	0.214827601310537	-0.250184091110599	212	750	no	-4.0314116823345
Spis_XP_022782713_1	184	0.0626513	61	0.132	0.038	1	0	0.0207489	3	3	2	0.0180803	0.0225454	0.292550834586766	-0.0356904585510798	61	750	no	-5.78943757369632
Spis_XP_022782718_1	107	0.0258032	40	0.068	0.002	1	0	0.0154715	2	2	2	0.0114331	0.0129012	0.151980211695334	-0.148837801328344	40	750	no	-6.45063955715417
Spis_XP_022782720_1	30	0.0078035	10	0.026	-0.007	1	0	0.0058745	1	1	1	0.0026589	0.0026525	-0.00208068737952497	-0.163432642061323	10	750	no	-8.55495476553985
Spis_XP_022782721_1	695	0.2429756	217	0.161	-0.016	1	0	0.0963458	4	4	3	0.0741824	0.1096551	0.552834871844798	0.0889583352461481	217	750	no	-3.75277924611704
Spis_XP_022782722_1	19	0.0055065	6	0.006	-0.017	1	0	0.0029913	1	1	1	0.0015953	0.0015932	-0.000897372252216995	0	6	750	no	-9.29195653288864
Spis_XP_022782725_1	167	0.0491343	49	0.085	-0.00599999999999999	1	0	0.0265454	2	2	2	0.0151555	0.0191851	0.307908090352089	0.0325746131474324	49	750	no	-6.04401474044884
Spis_XP_022782731_1	26	0.0046066	7	0.026	-0.002	1	0	0.0038179	1	1	1	0.0018612	0.0018582	-0.00118851334469622	-0.196795858824742	7	750	no	-9.06955119245429
Spis_XP_022782732_1	63	0.0185642	20	0.066	0.016	1	0	0.0084228	2	2	2	0.0063813	0.0084699	0.328670675927001	0.0768638937730421	20	750	no	-7.29193392454323
Spis_XP_022782733_1	292	0.0955546	91	0.139	0.019	1	0	0.038041	3	3	2	0.0300452	0.0419162	0.457314894060445	0.031940349733134	91	750	no	-5.05672166437332
Spis_XP_022782736_1	249	0.1224574	72	0.115	0.01	1	0	0.0290335	3	2	2	0.023398	0.0318992	0.419666761769901	0.0229652055791245	72	750	no	-5.41747097250434
Spis_XP_022782737_1	69	0.0160471	26	0.072	0.017	1	0	0.010674	2	1	1	0.0071789	0.0076612	0.0756330430119536	-0.154004682801733	26	750	no	-7.12202148324907
Spis_XP_022782746_1	850	0.2619114	292	0.217	0.02	1	0	0.1166088	6	3	3	0.0917309	0.1205726	0.387831417918945	-0.102651533541573	292	750	no	-3.4464483952396
Spis_XP_022782747_1	54	0.0130796	23	0.081	0.033	1	0	0.0065517	2	2	1	0.0066472	0.0076686	0.165012136976039	-0.0789960872057758	23	750	no	-7.23303752251203
Spis_XP_022782749_1	103	0.0276098	34	0.056	-0.012	1	0	0.0155823	2	2	2	0.0101037	0.0121319	0.227301826063363	-0.054123641898653	34	750	no	-6.628972481536
Spis_XP_022782750_1	132	0.0357599	44	0.059	-0.019	1	0	0.0196836	2	2	2	0.0138261	0.0178939	0.33413669016175	0	44	750	no	-6.17646192440233
Spis_XP_022782751_1	41	0.0122287	10	0.04	-0.001	1	0	0.0063565	3	1	1	0.0031906	0.0047771	0.399504789110437	0.255330312445611	10	750	no	-8.29195653288864
Spis_XP_022782754_1	22	0.0039007	9	0.015	-0.011	1	0	0.0036986	1	1	1	0.002393	0.0023879	-0.00176345531632406	-0.173204459322398	9	750	no	-8.70696388778567
Spis_XP_022782759_1	157	0.047101	51	0.09	0	1	0	0.0190586	4	3	2	0.0167509	0.0249853	0.530385464904374	0.211425215463739	51	750	no	-5.89961757834432
Spis_XP_022782761_1	13	0.0033766	6	0.008	-0.008	1	0	0.0018287	2	2	1	0.0021271	0.003187	0.346127242896358	0.163374611431555	6	750	no	-8.87689642526439
Spis_XP_022782762_1	30	0.0078035	10	0.018	-0.015	1	0	0.0047409	2	2	1	0.0031906	0.0042451	0.277468899968473	0.133294423303647	10	750	no	-8.29195653288864
Spis_XP_022782766_1	87	0.0216541	34	0.032	-0.028	1	0	0.0130682	2	2	2	0.0098378	0.0113394	0.175337899164962	-0.112465691803758	34	750	no	-6.66744855893009
Spis_XP_022782769_1	81	0.0206181	28	0.054	-0.003	1	0	0.0115943	3	3	2	0.0095719	0.014802	0.546608251503522	0.245277774582998	28	750	no	-6.70697895989785
Spis_XP_022782771_1	148	0.03811	52	0.071	-0.011	1	0	0.0222615	2	2	2	0.0151555	0.0175894	0.19370839065796	-0.0816250865466972	52	750	no	-6.04401474044884
Spis_XP_022782774_1	61	0.0164361	21	0.045	-0.002	1	0	0.0094731	3	2	2	0.0069131	0.0100586	0.44547225073553	0.208852343508246	21	750	no	-7.17645148986313
Spis_XP_022782775_1	50	0.0145167	17	0.028	-0.017	1	0	0.0073663	3	2	1	0.0053177	0.0074185	0.373959030454309	0.177270600257088	17	750	no	-7.55498189534175
Spis_XP_022782776_1	138	0.0396246	41	0.064	-0.017	1	0	0.0188494	2	2	2	0.0135602	0.0186991	0.416790283621068	0.117030119456876	41	750	no	-6.20447773276947
Spis_XP_022782784_1	12	0.0021314	4	0.016	-0.001	1	0	0.002241	1	1	1	0.0010635	0.0010627	-0.000405679328112321	0	4	750	no	-9.8769642513635
Spis_XP_022782785_1	39	0.0143698	17	0.019	-0.017	1	0	0.0059778	2	2	2	0.0055836	0.0076816	0.361590563356677	0.17203612780338	17	750	no	-7.48458869173313
Spis_XP_022782786_1	13	0.0026646	6	0.008	-0.008	1	0	0.0024673	1	1	1	0.0015953	0.0015932	-0.000897372252216995	0	6	750	no	-9.29195653288864
Spis_XP_022782791_1	126	0.0350969	46	0.075	0.002	1	0	0.0164066	5	3	2	0.0151555	0.0245043	0.634093291752333	0.358759814547676	46	750	no	-6.04401474044884
Spis_XP_022782792_1	120	0.0600636	31	0.074	-0.005	1	0	0.016188	2	2	2	0.0090401	0.0105566	0.189199935845976	-0.119313628189502	31	750	no	-6.78944555309395
Spis_XP_022782793_1	71	0.0391782	20	0.057	0.005	1	0	0.008572	3	1	1	0.0058495	0.0074126	0.268823505636612	0	20	750	no	-7.41747097250434
Spis_XP_022782794_1	23	0.0044332	7	0.043	0.014	1	0	0.0028129	1	1	1	0.0018612	0.0018582	-0.00118851334469622	-0.196795858824742	7	750	no	-9.06955119245429
Spis_XP_022782795_1	255	0.0810658	86	0.107	-0.004	1	0	0.0333235	3	3	3	0.0276522	0.0380649	0.436975406203768	0.0757166006660875	86	750	no	-5.17646192440233
Spis_XP_022782796_1	17	0.0044408	8	0.006	-0.014	1	0	0.0037197	3	1	1	0.0026589	0.0042482	0.441362676871929	0.280010722190132	8	750	no	-8.55495476553985
Spis_XP_022782797_1	520	0.1626696	160	0.129	-0.025	1	0	0.0745085	6	4	3	0.0513161	0.0747596	0.527584686683689	0.0979953958507353	160	750	no	-4.28444465934051
Spis_XP_022782798_1	154	0.0462405	42	0.124	0.035	1	0	0.0176197	3	2	2	0.0127626	0.0163264	0.316177490924909	-0.0417739753753235	42	750	no	-6.29193392454323
Spis_XP_022782799_1	117	0.0381922	31	0.073	0	1	0	0.0158044	3	2	2	0.0103696	0.015052	0.470235173128165	0.143676993042642	31	750	no	-6.59149594549306
Spis_XP_022782800_1	377	0.1672669	111	0.142	0.00599999999999998	1	0	0.0532003	4	4	4	0.0366924	0.0561001	0.5892197448821	0.180537740308898	111	750	no	-4.76837491738075
Spis_XP_022782801_1	15	0.0037309	4	0.01	-0.007	1	0	0.0023848	2	1	1	0.0013294	0.0018599	0.227134458978709	0.227783779280049	4	750	no	-9.55500902565385
Spis_XP_022782802_1	44	0.0141786	13	0.012	-0.03	1	0	0.0083791	3	2	2	0.0045201	0.0071604	0.504836467081117	0.283569362782858	13	750	no	-7.78942959434282
Spis_XP_022782803_1	327	0.1324261	94	0.107	-0.014	1	0	0.0463701	4	3	3	0.030577	0.0456074	0.550398842141313	0.121637623844152	94	750	no	-5.03140932321454
Spis_XP_022782804_1	46	0.0113249	24	0.04	-0.01	1	0	0.0064044	2	1	1	0.0066472	0.0071367	0.0814387000191945	-0.16256952416262	24	750	no	-7.23303752251203
Spis_XP_022782806_1	98	0.0278197	31	0.045	-0.016	1	0	0.0157632	2	2	2	0.0098378	0.0129351	0.340910898665192	0.0531073076964723	31	750	no	-6.66744855893009
Spis_XP_022782807_1	123	0.0352986	45	0.092	0.019	1	0	0.0161337	2	2	2	0.0130284	0.0149898	0.17942811152502	-0.136749379399889	45	750	no	-6.26219627039669
