gene	gene_umis
Spis_LOC111325846	24
Spis_LOC111325853	0
Spis_LOC111325856	0
Spis_LOC111325858	1
Spis_LOC111325864	0
Spis_LOC111325865	8
Spis_LOC111325866	31
Spis_LOC111325872	1
Spis_LOC111325876	7
Spis_LOC111325877	4
Spis_LOC111325878	5
Spis_LOC111325883	0
Spis_LOC111325885	0
Spis_LOC111325920	38
Spis_LOC111325921	0
Spis_LOC111325944	5
Spis_LOC111325946	0
Spis_LOC111325950	38
Spis_LOC111325959	1
Spis_LOC111325971	0
Spis_LOC111325996	0
Spis_LOC111326007	11
Spis_LOC111326013	1
Spis_LOC111326024	0
Spis_LOC111326031	2
Spis_LOC111326032	0
Spis_LOC111326046	3
Spis_LOC111326050	5
Spis_LOC111326051	1
Spis_LOC111326052	0
Spis_LOC111326067	6
Spis_LOC111326069	0
Spis_LOC111326072	9
Spis_LOC111326081	0
Spis_LOC111326085	4
Spis_LOC111326087	0
Spis_LOC111326090	1
Spis_LOC111326095	15
Spis_LOC111326116	0
Spis_LOC111326152	0
Spis_LOC111326160	23
Spis_LOC111326188	6
Spis_LOC111326190	6
Spis_LOC111326192	6
Spis_LOC111326195	3
Spis_LOC111326208	155
Spis_LOC111326229	39
Spis_LOC111326240	25
Spis_LOC111326241	11
Spis_LOC111326260	11
Spis_LOC111326272	1
Spis_LOC111326290	4
Spis_LOC111326313	10
Spis_LOC111326330	4
Spis_LOC111326331	0
Spis_LOC111326337	0
Spis_LOC111326378	34
Spis_LOC111326379	43
Spis_LOC111326380	51
Spis_LOC111326383	1
Spis_LOC111326388	4
Spis_LOC111326392	72
Spis_LOC111326410	2
Spis_LOC111326419	0
Spis_LOC111326432	12
Spis_LOC111326440	1265
Spis_LOC111326444	88
Spis_LOC111326450	38
Spis_LOC111326451	6
Spis_LOC111326456	7
Spis_LOC111326464	0
Spis_LOC111326473	0
Spis_LOC111326475	2
Spis_LOC111326479	55
Spis_LOC111326498	0
Spis_LOC111326505	0
Spis_LOC111326520	0
Spis_LOC111326522	2
Spis_LOC111326525	89
Spis_LOC111326531	5
Spis_LOC111326535	10
Spis_LOC111326549	0
Spis_LOC111326576	35
Spis_LOC111326597	4
Spis_LOC111326633	0
Spis_LOC111326640	0
Spis_LOC111326658	8
Spis_LOC111326667	2
Spis_LOC111326676	57
Spis_LOC111326682	1
Spis_LOC111326685	0
Spis_LOC111326697	0
Spis_LOC111326714	0
Spis_LOC111326732	9
Spis_LOC111326744	0
Spis_LOC111326796	2
Spis_LOC111326813	1
Spis_LOC111326826	125
Spis_LOC111326839	0
Spis_LOC111326843	191
Spis_LOC111326844	1
Spis_LOC111326858	0
Spis_LOC111326871	2
Spis_LOC111326889	30
Spis_LOC111326928	9
Spis_LOC111326930	1
Spis_LOC111326933	7
Spis_LOC111326939	0
Spis_LOC111326944	0
Spis_LOC111326963	9
Spis_LOC111326984	0
Spis_LOC111326989	3
Spis_LOC111327023	0
Spis_LOC111327028	102
Spis_LOC111327032	1
Spis_LOC111327063	3
Spis_LOC111327080	0
Spis_LOC111327095	4
Spis_LOC111327107	0
Spis_LOC111327108	39
Spis_LOC111327115	60
Spis_LOC111327117	0
Spis_LOC111327141	148
Spis_LOC111327148	57
Spis_LOC111327161	20
Spis_LOC111327169	29
Spis_LOC111327180	1
Spis_LOC111327187	7
Spis_LOC111327201	1
Spis_LOC111327202	0
Spis_LOC111327203	1
Spis_LOC111327211	6
Spis_LOC111327222	106
Spis_LOC111327223	14
Spis_LOC111327230	0
Spis_LOC111327238	0
Spis_LOC111327239	8
Spis_LOC111327253	3
Spis_LOC111327263	83
Spis_LOC111327307	6
Spis_LOC111327314	9
Spis_LOC111327329	0
Spis_LOC111327338	0
Spis_LOC111327345	48
Spis_LOC111327352	59
Spis_LOC111327357	1
Spis_LOC111327360	0
Spis_LOC111327361	0
Spis_LOC111327365	0
Spis_LOC111327377	8
Spis_LOC111327403	3
Spis_LOC111327404	0
Spis_LOC111327432	0
Spis_LOC111327455	0
Spis_LOC111327484	2
Spis_LOC111327503	1
Spis_LOC111327504	2
Spis_LOC111327506	14
Spis_LOC111327526	1
Spis_LOC111327536	5
Spis_LOC111327550	0
Spis_LOC111327570	10
Spis_LOC111327589	1
Spis_LOC111327590	0
Spis_LOC111327592	90
Spis_LOC111327598	4
Spis_LOC111327607	13
Spis_LOC111327609	1
Spis_LOC111327614	0
Spis_LOC111327657	5
Spis_LOC111327674	0
Spis_LOC111327676	0
Spis_LOC111327677	0
Spis_LOC111327679	15
Spis_LOC111327680	0
Spis_LOC111327708	3
Spis_LOC111327709	19
Spis_LOC111327712	154
Spis_LOC111327732	0
Spis_LOC111327739	2
Spis_LOC111327756	1
Spis_LOC111327757	0
Spis_LOC111327762	1
Spis_LOC111327766	1
Spis_LOC111327771	5
Spis_LOC111327773	1
Spis_LOC111327781	0
Spis_LOC111327822	4
Spis_LOC111327823	8
Spis_LOC111327824	1
Spis_LOC111327825	0
Spis_LOC111327830	12
Spis_LOC111327839	1
Spis_LOC111327843	0
Spis_LOC111327862	1
Spis_LOC111327876	2
Spis_LOC111327879	0
Spis_LOC111327900	0
Spis_LOC111327901	1
Spis_LOC111327907	0
Spis_LOC111327908	0
Spis_LOC111327909	0
Spis_LOC111327975	3
Spis_LOC111327977	3
Spis_LOC111327980	5
Spis_LOC111328020	1
Spis_LOC111328034	1
Spis_LOC111328036	2
Spis_LOC111328041	0
Spis_LOC111328044	0
Spis_LOC111328080	1
Spis_LOC111328094	10
Spis_LOC111328097	1
Spis_LOC111328117	0
Spis_LOC111328118	5
Spis_LOC111328119	6
Spis_LOC111328123	0
Spis_LOC111328128	0
Spis_LOC111328143	0
Spis_LOC111328144	0
Spis_LOC111328145	0
Spis_LOC111328148	36
Spis_LOC111328152	22
Spis_LOC111328156	0
Spis_LOC111328159	0
Spis_LOC111328162	77
Spis_LOC111328167	3
Spis_LOC111328175	0
Spis_LOC111328180	0
Spis_LOC111328187	15
Spis_LOC111328192	1
Spis_LOC111328208	0
Spis_LOC111328226	5
Spis_LOC111328228	1
Spis_LOC111328232	0
Spis_LOC111328233	27
Spis_LOC111328241	12
Spis_LOC111328242	8
Spis_LOC111328244	818
Spis_LOC111328255	5
Spis_LOC111328267	3
Spis_LOC111328307	4
Spis_LOC111328308	7
Spis_LOC111328309	8
Spis_LOC111328310	79
Spis_LOC111328314	1
Spis_LOC111328317	1
Spis_LOC111328318	31
Spis_LOC111328319	0
Spis_LOC111328323	1
Spis_LOC111328326	0
Spis_LOC111328329	7
Spis_LOC111328342	21
Spis_LOC111328343	0
Spis_LOC111328369	5
Spis_LOC111328382	2
Spis_LOC111328387	2
Spis_LOC111328404	61
Spis_LOC111328465	63
Spis_LOC111328478	53
Spis_LOC111328491	8
Spis_LOC111328506	0
Spis_LOC111328532	3
Spis_LOC111328539	41
Spis_LOC111328556	2
Spis_LOC111328565	0
Spis_LOC111328587	4
Spis_LOC111328590	2
Spis_LOC111328637	37
Spis_LOC111328652	0
Spis_LOC111328654	5
Spis_LOC111328656	9
Spis_LOC111328659	13
Spis_LOC111328665	11
Spis_LOC111328672	50
Spis_LOC111328673	3
Spis_LOC111328704	6
Spis_LOC111328719	10
Spis_LOC111328761	2
Spis_LOC111328764	7
Spis_LOC111328776	362
Spis_LOC111328778	20
Spis_LOC111328798	24
Spis_LOC111328801	1
Spis_LOC111328811	2
Spis_LOC111328820	6
Spis_LOC111328833	1
Spis_LOC111328844	1
Spis_LOC111328846	0
Spis_LOC111328866	4
Spis_LOC111328873	1
Spis_LOC111328876	15
Spis_LOC111328885	15
Spis_LOC111328887	1
Spis_LOC111328890	0
Spis_LOC111328893	28
Spis_LOC111328898	0
Spis_LOC111328914	34
Spis_LOC111328916	0
Spis_LOC111328930	1
Spis_LOC111328939	1
Spis_LOC111328942	1
Spis_LOC111328955	0
Spis_LOC111328962	5
Spis_LOC111328963	8
Spis_LOC111328969	1
Spis_LOC111328971	10
Spis_LOC111328975	0
Spis_LOC111328976	0
Spis_LOC111328993	1
Spis_LOC111328994	2
Spis_LOC111329001	2
Spis_LOC111329003	0
Spis_LOC111329018	0
Spis_LOC111329035	1
Spis_LOC111329052	0
Spis_LOC111329053	16
Spis_LOC111329055	1
Spis_LOC111329058	0
Spis_LOC111329082	208
Spis_LOC111329085	12
Spis_LOC111329086	205
Spis_LOC111329103	14
Spis_LOC111329122	0
Spis_LOC111329123	0
Spis_LOC111329124	0
Spis_LOC111329150	2
Spis_LOC111329151	6
Spis_LOC111329152	12
Spis_LOC111329153	6
Spis_LOC111329157	16
Spis_LOC111329158	1
Spis_LOC111329166	0
Spis_LOC111329167	3
Spis_LOC111329187	13
Spis_LOC111329206	0
Spis_LOC111329211	4
Spis_LOC111329217	3
Spis_LOC111329223	12
Spis_LOC111329233	3
Spis_LOC111329241	24
Spis_LOC111329257	0
Spis_LOC111329269	1
Spis_LOC111329270	4
Spis_LOC111329276	0
Spis_LOC111329319	9
Spis_LOC111329320	2
Spis_LOC111329326	3
Spis_LOC111329336	0
Spis_LOC111329337	0
Spis_LOC111329343	68
Spis_LOC111329360	0
Spis_LOC111329362	19
Spis_LOC111329367	25
Spis_LOC111329375	1
Spis_LOC111329376	0
Spis_LOC111329379	0
Spis_LOC111329384	16
Spis_LOC111329385	7
Spis_LOC111329418	9
Spis_LOC111329419	0
Spis_LOC111329436	197
Spis_LOC111329438	70
Spis_LOC111329458	2
Spis_LOC111329461	0
Spis_LOC111329470	8
Spis_LOC111329484	38
Spis_LOC111329490	28
Spis_LOC111329492	4
Spis_LOC111329502	0
Spis_LOC111329504	1
Spis_LOC111329507	8
Spis_LOC111329508	15
Spis_LOC111329510	5
Spis_LOC111329519	94
Spis_LOC111329520	5
Spis_LOC111329546	9
Spis_LOC111329557	0
Spis_LOC111329572	72
Spis_LOC111329573	68
Spis_LOC111329576	7
Spis_LOC111329579	0
Spis_LOC111329582	21
Spis_LOC111329587	26
Spis_LOC111329596	11
Spis_LOC111329645	0
Spis_LOC111329669	0
Spis_LOC111329673	0
Spis_LOC111329702	1
Spis_LOC111329717	1
Spis_LOC111329722	67
Spis_LOC111329725	1
Spis_LOC111329732	1
Spis_LOC111329733	0
Spis_LOC111329734	4
Spis_LOC111329747	10
Spis_LOC111329768	0
Spis_LOC111329774	77
Spis_LOC111329793	0
Spis_LOC111329796	0
Spis_LOC111329803	171
Spis_LOC111329813	1
Spis_LOC111329814	18
Spis_LOC111329816	46
Spis_LOC111329820	2
Spis_LOC111329825	35
Spis_LOC111329827	17
Spis_LOC111329828	3
Spis_LOC111329830	116
Spis_LOC111329831	3
Spis_LOC111329832	42
Spis_LOC111329845	0
Spis_LOC111329856	0
Spis_LOC111329874	102
Spis_LOC111329895	2
Spis_LOC111329897	2
Spis_LOC111329898	3
Spis_LOC111329910	5
Spis_LOC111329913	0
Spis_LOC111329926	23
Spis_LOC111329936	3
Spis_LOC111329937	0
Spis_LOC111329949	2
Spis_LOC111329965	39
Spis_LOC111329979	44
Spis_LOC111329980	25
Spis_LOC111329992	3
Spis_LOC111330002	0
Spis_LOC111330009	2
Spis_LOC111330016	4
Spis_LOC111330018	4
Spis_LOC111330026	4
Spis_LOC111330029	0
Spis_LOC111330042	6
Spis_LOC111330045	19
Spis_LOC111330068	28
Spis_LOC111330074	0
Spis_LOC111330081	6
Spis_LOC111330099	0
Spis_LOC111330111	21
Spis_LOC111330114	14
Spis_LOC111330132	13
Spis_LOC111330137	40
Spis_LOC111330150	21
Spis_LOC111330163	0
Spis_LOC111330180	57
Spis_LOC111330204	138
Spis_LOC111330210	1
Spis_LOC111330219	5
Spis_LOC111330220	94
Spis_LOC111330223	1
Spis_LOC111330231	12
Spis_LOC111330235	3
Spis_LOC111330236	0
Spis_LOC111330247	0
Spis_LOC111330278	12
Spis_LOC111330307	0
Spis_LOC111330312	265
Spis_LOC111330313	7
Spis_LOC111330317	8
Spis_LOC111330334	0
Spis_LOC111330337	73
Spis_LOC111330341	2
Spis_LOC111330368	6
Spis_LOC111330407	0
Spis_LOC111330411	18
Spis_LOC111330443	3
Spis_LOC111330451	0
Spis_LOC111330462	23
Spis_LOC111330466	0
Spis_LOC111330471	0
Spis_LOC111330475	183
Spis_LOC111330477	13
Spis_LOC111330490	98
Spis_LOC111330497	210
Spis_LOC111330498	6
Spis_LOC111330502	201
Spis_LOC111330506	1
Spis_LOC111330515	109
Spis_LOC111330516	44
Spis_LOC111330528	2
Spis_LOC111330530	1
Spis_LOC111330532	163
Spis_LOC111330533	29
Spis_LOC111330546	0
Spis_LOC111330553	1
Spis_LOC111330565	10
Spis_LOC111330571	1
Spis_LOC111330572	16
Spis_LOC111330579	0
Spis_LOC111330596	0
Spis_LOC111330602	13
Spis_LOC111330610	2
Spis_LOC111330623	6
Spis_LOC111330642	45
Spis_LOC111330648	3
Spis_LOC111330655	8
Spis_LOC111330658	13
Spis_LOC111330660	0
Spis_LOC111330665	6
Spis_LOC111330666	6
Spis_LOC111330680	0
Spis_LOC111330685	16
Spis_LOC111330703	0
Spis_LOC111330705	1
Spis_LOC111330709	7
Spis_LOC111330713	0
Spis_LOC111330725	3
Spis_LOC111330726	133
Spis_LOC111330731	3
Spis_LOC111330739	7
Spis_LOC111330740	0
Spis_LOC111330741	12
Spis_LOC111330742	0
Spis_LOC111330743	40
Spis_LOC111330751	1
Spis_LOC111330752	15
Spis_LOC111330753	1
Spis_LOC111330754	7
Spis_LOC111330780	3
Spis_LOC111330807	44
Spis_LOC111330831	4
Spis_LOC111330836	0
Spis_LOC111330844	1
Spis_LOC111330857	5
Spis_LOC111330880	10
Spis_LOC111330893	16
Spis_LOC111330904	0
Spis_LOC111330921	164
Spis_LOC111330926	12
Spis_LOC111330955	0
Spis_LOC111330959	3
Spis_LOC111330972	0
Spis_LOC111330976	0
Spis_LOC111330990	8
Spis_LOC111331009	0
Spis_LOC111331018	2
Spis_LOC111331020	1
Spis_LOC111331021	5
Spis_LOC111331023	0
Spis_LOC111331027	2
Spis_LOC111331028	0
Spis_LOC111331034	2
Spis_LOC111331037	1
Spis_LOC111331038	14
Spis_LOC111331045	2
Spis_LOC111331047	0
Spis_LOC111331052	0
Spis_LOC111331069	0
Spis_LOC111331070	0
Spis_LOC111331074	21
Spis_LOC111331075	0
Spis_LOC111331077	7
Spis_LOC111331079	3
Spis_LOC111331096	1
Spis_LOC111331124	1
Spis_LOC111331126	58
Spis_LOC111331137	3
Spis_LOC111331143	2
Spis_LOC111331146	3
Spis_LOC111331149	2
Spis_LOC111331159	6
Spis_LOC111331162	0
Spis_LOC111331176	25
Spis_LOC111331178	7
Spis_LOC111331184	0
Spis_LOC111331185	0
Spis_LOC111331186	19
Spis_LOC111331200	0
Spis_LOC111331205	10
Spis_LOC111331207	15
Spis_LOC111331208	8
Spis_LOC111331239	1
Spis_LOC111331246	0
Spis_LOC111331252	155
Spis_LOC111331253	4
Spis_LOC111331255	0
Spis_LOC111331262	4
Spis_LOC111331267	100
Spis_LOC111331274	8
Spis_LOC111331275	4
Spis_LOC111331282	0
Spis_LOC111331287	6
Spis_LOC111331310	16
Spis_LOC111331330	0
Spis_LOC111331334	2
Spis_LOC111331347	27
Spis_LOC111331352	0
Spis_LOC111331359	1
Spis_LOC111331362	7
Spis_LOC111331366	131
Spis_LOC111331367	65
Spis_LOC111331368	0
Spis_LOC111331386	7
Spis_LOC111331400	5
Spis_LOC111331407	0
Spis_LOC111331413	0
Spis_LOC111331424	2
Spis_LOC111331425	4
Spis_LOC111331443	0
Spis_LOC111331447	1
Spis_LOC111331457	4
Spis_LOC111331458	1
Spis_LOC111331462	7
Spis_LOC111331465	66
Spis_LOC111331466	5
Spis_LOC111331487	110
Spis_LOC111331490	7
Spis_LOC111331494	6
Spis_LOC111331496	9
Spis_LOC111331499	0
Spis_LOC111331500	0
Spis_LOC111331502	0
Spis_LOC111331509	4
Spis_LOC111331513	3
Spis_LOC111331514	8
Spis_LOC111331540	38
Spis_LOC111331572	0
Spis_LOC111331585	0
Spis_LOC111331595	5
Spis_LOC111331597	24
Spis_LOC111331603	18
Spis_LOC111331604	4
Spis_LOC111331626	1
Spis_LOC111331656	14
Spis_LOC111331658	84
Spis_LOC111331671	4
Spis_LOC111331679	34
Spis_LOC111331681	4
Spis_LOC111331687	11
Spis_LOC111331704	0
Spis_LOC111331743	10
Spis_LOC111331778	6
Spis_LOC111331779	164
Spis_LOC111331791	5
Spis_LOC111331796	10
Spis_LOC111331797	3
Spis_LOC111331811	0
Spis_LOC111331819	0
Spis_LOC111331820	0
Spis_LOC111331831	0
Spis_LOC111331835	0
Spis_LOC111331837	111
Spis_LOC111331838	0
Spis_LOC111331848	70
Spis_LOC111331851	6
Spis_LOC111331866	3
Spis_LOC111331867	0
Spis_LOC111331868	7
Spis_LOC111331889	0
Spis_LOC111331897	0
Spis_LOC111331922	1
Spis_LOC111331935	0
Spis_LOC111331936	0
Spis_LOC111331945	0
Spis_LOC111331969	0
Spis_LOC111332009	0
Spis_LOC111332013	0
Spis_LOC111332014	0
Spis_LOC111332019	5
Spis_LOC111332030	8
Spis_LOC111332032	38
Spis_LOC111332035	2
Spis_LOC111332037	2
Spis_LOC111332038	1
Spis_LOC111332041	7
Spis_LOC111332066	20
Spis_LOC111332073	19
Spis_LOC111332093	31
Spis_LOC111332100	3
Spis_LOC111332118	14
Spis_LOC111332119	0
Spis_LOC111332121	0
Spis_LOC111332126	30
Spis_LOC111332132	22
Spis_LOC111332151	45
Spis_LOC111332172	1
Spis_LOC111332180	1
Spis_LOC111332192	22
Spis_LOC111332203	21
Spis_LOC111332206	4
Spis_LOC111332209	18
Spis_LOC111332221	0
Spis_LOC111332223	6
Spis_LOC111332234	5
Spis_LOC111332236	6
Spis_LOC111332239	2
Spis_LOC111332241	4
Spis_LOC111332242	23
Spis_LOC111332243	4
Spis_LOC111332244	0
Spis_LOC111332261	6
Spis_LOC111332279	145
Spis_LOC111332288	6
Spis_LOC111332326	1
Spis_LOC111332331	2
Spis_LOC111332363	13
Spis_LOC111332364	12
Spis_LOC111332367	3
Spis_LOC111332369	0
Spis_LOC111332374	0
Spis_LOC111332393	31
Spis_LOC111332397	1
Spis_LOC111332398	0
Spis_LOC111332419	0
Spis_LOC111332427	0
Spis_LOC111332428	1
Spis_LOC111332455	6
Spis_LOC111332459	23
Spis_LOC111332480	1
Spis_LOC111332482	4
Spis_LOC111332483	1
Spis_LOC111332499	12
Spis_LOC111332516	18
Spis_LOC111332518	22
Spis_LOC111332530	0
Spis_LOC111332531	4
Spis_LOC111332532	6
Spis_LOC111332537	15
Spis_LOC111332550	8
Spis_LOC111332555	7
Spis_LOC111332556	0
Spis_LOC111332558	2
Spis_LOC111332563	80
Spis_LOC111332572	14
Spis_LOC111332574	25
Spis_LOC111332587	45
Spis_LOC111332588	20
Spis_LOC111332589	22
Spis_LOC111332595	0
Spis_LOC111332598	0
Spis_LOC111332604	9
Spis_LOC111332646	78
Spis_LOC111332668	11
Spis_LOC111332670	116
Spis_LOC111332671	9
Spis_LOC111332683	0
Spis_LOC111332684	1
Spis_LOC111332702	1
Spis_LOC111332703	1
Spis_LOC111332709	3
Spis_LOC111332719	11
Spis_LOC111332752	7
Spis_LOC111332753	13
Spis_LOC111332754	27
Spis_LOC111332761	15
Spis_LOC111332764	105
Spis_LOC111332782	221
Spis_LOC111332783	3
Spis_LOC111332802	7
Spis_LOC111332803	8
Spis_LOC111332810	6
Spis_LOC111332822	3
Spis_LOC111332834	0
Spis_LOC111332841	27
Spis_LOC111332851	5
Spis_LOC111332860	720
Spis_LOC111332864	6
Spis_LOC111332869	1
Spis_LOC111332872	36
Spis_LOC111332873	1
Spis_LOC111332881	18
Spis_LOC111332886	0
Spis_LOC111332888	0
Spis_LOC111332890	6
Spis_LOC111332910	3
Spis_LOC111332932	15
Spis_LOC111332940	24
Spis_LOC111332959	3
Spis_LOC111332963	32
Spis_LOC111332982	1
Spis_LOC111332989	2
Spis_LOC111332999	1
Spis_LOC111333001	0
Spis_LOC111333002	0
Spis_LOC111333004	5
Spis_LOC111333050	70
Spis_LOC111333051	41
Spis_LOC111333052	4350
Spis_LOC111333055	0
Spis_LOC111333059	8
Spis_LOC111333075	11
Spis_LOC111333076	14
Spis_LOC111333089	0
Spis_LOC111333092	22
Spis_LOC111333093	4
Spis_LOC111333116	7
Spis_LOC111333123	1
Spis_LOC111333125	1
Spis_LOC111333137	16
Spis_LOC111333140	2
Spis_LOC111333146	0
Spis_LOC111333153	2
Spis_LOC111333155	1
Spis_LOC111333182	7
Spis_LOC111333204	0
Spis_LOC111333206	9
Spis_LOC111333209	0
Spis_LOC111333212	0
Spis_LOC111333214	1
Spis_LOC111333218	3
Spis_LOC111333235	4
Spis_LOC111333239	0
Spis_LOC111333244	64
Spis_LOC111333260	3
Spis_LOC111333278	0
Spis_LOC111333285	0
Spis_LOC111333286	1
Spis_LOC111333287	21
Spis_LOC111333322	0
Spis_LOC111333331	23
Spis_LOC111333336	4
Spis_LOC111333345	1
Spis_LOC111333376	76
Spis_LOC111333377	0
Spis_LOC111333382	9
Spis_LOC111333394	55
Spis_LOC111333423	0
Spis_LOC111333432	3
Spis_LOC111333433	2
Spis_LOC111333436	1
Spis_LOC111333449	0
Spis_LOC111333455	0
Spis_LOC111333494	12
Spis_LOC111333497	3
Spis_LOC111333515	9
Spis_LOC111333516	0
Spis_LOC111333521	0
Spis_LOC111333524	0
Spis_LOC111333529	7
Spis_LOC111333532	10
Spis_LOC111333533	1
Spis_LOC111333544	0
Spis_LOC111333567	0
Spis_LOC111333574	1
Spis_LOC111333585	47
Spis_LOC111333588	8
Spis_LOC111333594	14
Spis_LOC111333618	11
Spis_LOC111333654	0
Spis_LOC111333658	0
Spis_LOC111333667	0
Spis_LOC111333693	2
Spis_LOC111333701	14
Spis_LOC111333705	10
Spis_LOC111333710	33
Spis_LOC111333711	4
Spis_LOC111333716	25
Spis_LOC111333717	1
Spis_LOC111333720	1
Spis_LOC111333722	29
Spis_LOC111333726	1
Spis_LOC111333749	0
Spis_LOC111333755	0
Spis_LOC111333758	8
Spis_LOC111333763	3
Spis_LOC111333787	3
Spis_LOC111333794	1
Spis_LOC111333795	4
Spis_LOC111333808	0
Spis_LOC111333810	2
Spis_LOC111333850	3
Spis_LOC111333853	1
Spis_LOC111333854	0
Spis_LOC111333856	2
Spis_LOC111333869	16
Spis_LOC111333881	0
Spis_LOC111333888	24
Spis_LOC111333890	9
Spis_LOC111333896	0
Spis_LOC111333906	0
Spis_LOC111333910	0
Spis_LOC111333916	91
Spis_LOC111333940	0
Spis_LOC111333945	0
Spis_LOC111333966	10
Spis_LOC111333980	0
Spis_LOC111333984	7
Spis_LOC111333985	292
Spis_LOC111333989	0
Spis_LOC111333992	103
Spis_LOC111333996	44
Spis_LOC111334005	8
Spis_LOC111334042	8
Spis_LOC111334043	40
Spis_LOC111334048	8
Spis_LOC111334054	3
Spis_LOC111334073	101
Spis_LOC111334079	6
Spis_LOC111334087	0
Spis_LOC111334088	0
Spis_LOC111334092	0
Spis_LOC111334100	4
Spis_LOC111334114	0
Spis_LOC111334115	26
Spis_LOC111334117	18
Spis_LOC111334129	0
Spis_LOC111334130	0
Spis_LOC111334132	239
Spis_LOC111334139	13
Spis_LOC111334142	6
Spis_LOC111334143	8
Spis_LOC111334151	3
Spis_LOC111334166	182
Spis_LOC111334167	234
Spis_LOC111334168	5
Spis_LOC111334176	1
Spis_LOC111334197	17
Spis_LOC111334204	203
Spis_LOC111334246	0
Spis_LOC111334271	4
Spis_LOC111334280	0
Spis_LOC111334286	18
Spis_LOC111334293	1
Spis_LOC111334300	4
Spis_LOC111334301	3
Spis_LOC111334303	47
Spis_LOC111334304	0
Spis_LOC111334305	19
Spis_LOC111334314	7
Spis_LOC111334363	3
Spis_LOC111334388	15
Spis_LOC111334392	26
Spis_LOC111334410	0
Spis_LOC111334422	0
Spis_LOC111334439	14
Spis_LOC111334484	74
Spis_LOC111334495	0
Spis_LOC111334497	36
Spis_LOC111334533	0
Spis_LOC111334537	39
Spis_LOC111334556	0
Spis_LOC111334562	8
Spis_LOC111334563	712
Spis_LOC111334565	18
Spis_LOC111334579	58
Spis_LOC111334585	82
Spis_LOC111334588	55
Spis_LOC111334605	2
Spis_LOC111334608	71
Spis_LOC111334620	11
Spis_LOC111334635	6
Spis_LOC111334647	0
Spis_LOC111334654	0
Spis_LOC111334666	21
Spis_LOC111334675	15
Spis_LOC111334680	2957
Spis_LOC111334692	2
Spis_LOC111334707	53
Spis_LOC111334709	8
Spis_LOC111334710	0
Spis_LOC111334713	60
Spis_LOC111334717	3
Spis_LOC111334720	16
Spis_LOC111334723	0
Spis_LOC111334727	1
Spis_LOC111334734	1
Spis_LOC111334740	15
Spis_LOC111334746	2
Spis_LOC111334747	9
Spis_LOC111334757	3
Spis_LOC111334759	0
Spis_LOC111334771	1
Spis_LOC111334801	7
Spis_LOC111334811	1
Spis_LOC111334830	240
Spis_LOC111334832	0
Spis_LOC111334842	17
Spis_LOC111334846	8
Spis_LOC111334849	1
Spis_LOC111334866	6
Spis_LOC111334870	0
Spis_LOC111334889	25
Spis_LOC111334897	75
Spis_LOC111334902	1
Spis_LOC111334903	60
Spis_LOC111334941	0
Spis_LOC111334947	60
Spis_LOC111334964	7
Spis_LOC111334965	23
Spis_LOC111334966	0
Spis_LOC111334967	0
Spis_LOC111334985	11
Spis_LOC111334987	9
Spis_LOC111335001	5
Spis_LOC111335023	33
Spis_LOC111335038	0
Spis_LOC111335049	2
Spis_LOC111335056	3
Spis_LOC111335065	2
Spis_LOC111335082	72
Spis_LOC111335089	1
Spis_LOC111335098	0
Spis_LOC111335103	2
Spis_LOC111335127	4
Spis_LOC111335128	2
Spis_LOC111335133	3
Spis_LOC111335136	3
Spis_LOC111335152	2
Spis_LOC111335155	0
Spis_LOC111335156	1
Spis_LOC111335168	22
Spis_LOC111335170	1
Spis_LOC111335175	0
Spis_LOC111335186	0
Spis_LOC111335187	17
Spis_LOC111335188	1
Spis_LOC111335189	4
Spis_LOC111335195	3
Spis_LOC111335196	0
Spis_LOC111335197	0
Spis_LOC111335198	2
Spis_LOC111335200	102
Spis_LOC111335206	131
Spis_LOC111335212	0
Spis_LOC111335220	12
Spis_LOC111335256	43
Spis_LOC111335263	0
Spis_LOC111335271	9
Spis_LOC111335272	26
Spis_LOC111335300	0
Spis_LOC111335301	0
Spis_LOC111335302	2
Spis_LOC111335315	2
Spis_LOC111335318	22
Spis_LOC111335323	3
Spis_LOC111335343	30
Spis_LOC111335344	1
Spis_LOC111335356	5
Spis_LOC111335361	26
Spis_LOC111335365	16
Spis_LOC111335369	10
Spis_LOC111335381	10
Spis_LOC111335402	17
Spis_LOC111335430	4
Spis_LOC111335433	0
Spis_LOC111335435	6
Spis_LOC111335437	1
Spis_LOC111335456	2
Spis_LOC111335457	2
Spis_LOC111335473	0
Spis_LOC111335483	1
Spis_LOC111335505	9
Spis_LOC111335513	15
Spis_LOC111335516	4
Spis_LOC111335518	12
Spis_LOC111335519	2
Spis_LOC111335527	0
Spis_LOC111335535	38
Spis_LOC111335536	0
Spis_LOC111335538	0
Spis_LOC111335539	29
Spis_LOC111335550	0
Spis_LOC111335556	223
Spis_LOC111335563	3
Spis_LOC111335579	3
Spis_LOC111335585	2
Spis_LOC111335594	8
Spis_LOC111335614	0
Spis_LOC111335628	3
Spis_LOC111335640	0
Spis_LOC111335644	6
Spis_LOC111335659	10
Spis_LOC111335665	4
Spis_LOC111335672	2
Spis_LOC111335692	35
Spis_LOC111335701	25
Spis_LOC111335719	0
Spis_LOC111335720	0
Spis_LOC111335724	0
Spis_LOC111335730	10
Spis_LOC111335738	16
Spis_LOC111335741	4
Spis_LOC111335756	6
Spis_LOC111335765	0
Spis_LOC111335776	0
