cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WSETLV0008026	631	21	578	46864	71
WSETLV0008027	613	42	449	33724	35
WSETLV0008028	1203	30	1212	130854	96
WSETLV0008029	315	32	610.5	60613	80
WSETLV0008030	213	41	358	5907	15
WSETLV0008032	205	37	422	12858	28
WSETLV0008033	991	10	857.5	88011	78
WSETLV0008034	917	35	787	93532	97
WSETLV0008036	350	23	459	36891	71
WSETLV0008037	481	1	719	47160	43
WSETLV0008038	230	4	302	20392	56
WSETLV0008039	559	33	819	103650	100
WSETLV0008040	194	11	333.5	19598	52
WSETLV0008041	774	28	1192	140861	98
WSETLV0008042	1040	37	422	12858	28
WSETLV0008043	559	44	557	46549	58
WSETLV0008044	1564	12	541	35705	54
WSETLV0008045	980	10	857.5	88011	78
WSETLV0008046	546	5	1339.5	173736	118
WSETLV0008047	775	1	719	47160	43
WSETLV0008048	953	40	639	56324	74
WSETLV0008049	942	32	610.5	60613	80
WSETLV0008050	504	39	371.5	41857	90
WSETLV0008052	271	46	323	18263	35
WSETLV0008053	358	41	358	5907	15
WSETLV0008054	360	5	1339.5	173736	118
WSETLV0008057	696	34	1067	121013	101
WSETLV0008058	1075	35	787	93532	97
WSETLV0008059	1724	30	1212	130854	96
WSETLV0008060	558	23	459	36891	71
WSETLV0008063	174	2	686	52725	63
WSETLV0008064	364	35	787	93532	97
WSETLV0008065	393	26	1096	128756	97
WSETLV0008066	686	44	557	46549	58
WSETLV0008067	1427	20	526	82284	108
WSETLV0008068	667	35	787	93532	97
WSETLV0008069	1629	20	526	82284	108
WSETLV0008070	181	32	610.5	60613	80
WSETLV0008072	631	7	1204	128168	80
WSETLV0008073	654	33	819	103650	100
WSETLV0008075	209	11	333.5	19598	52
WSETLV0008076	287	27	941.5	70842	60
WSETLV0008078	372	11	333.5	19598	52
WSETLV0008079	245	21	578	46864	71
WSETLV0008080	218	42	449	33724	35
WSETLV0008081	2254	5	1339.5	173736	118
WSETLV0008083	736	33	819	103650	100
WSETLV0008085	1050	26	1096	128756	97
WSETLV0008088	478	3	1129.5	139782	108
WSETLV0008089	849	19	762	74309	85
WSETLV0008090	564	13	737.5	75624	86
WSETLV0008091	577	34	1067	121013	101
WSETLV0008092	280	11	333.5	19598	52
WSETLV0008093	529	32	610.5	60613	80
WSETLV0008095	853	9	1268.5	56424	42
WSETLV0008096	261	32	610.5	60613	80
WSETLV0008097	507	20	526	82284	108
WSETLV0008099	441	21	578	46864	71
WSETLV0008100	307	42	449	33724	35
WSETLV0008101	553	5	1339.5	173736	118
WSETLV0008104	568	5	1339.5	173736	118
WSETLV0008105	207	44	557	46549	58
WSETLV0008107	584	7	1204	128168	80
WSETLV0008108	1223	17	844	84811	80
WSETLV0008111	452	7	1204	128168	80
WSETLV0008113	170	23	459	36891	71
WSETLV0008114	625	26	1096	128756	97
WSETLV0008115	496	30	1212	130854	96
WSETLV0008116	374	11	333.5	19598	52
WSETLV0008118	414	4	302	20392	56
WSETLV0008120	1493	5	1339.5	173736	118
WSETLV0008121	281	11	333.5	19598	52
WSETLV0008123	580	37	422	12858	28
WSETLV0008124	526	37	422	12858	28
WSETLV0008125	242	5	1339.5	173736	118
WSETLV0008126	1562	34	1067	121013	101
WSETLV0008127	401	32	610.5	60613	80
WSETLV0008128	2781	6	1662	162158	87
WSETLV0008129	413	42	449	33724	35
WSETLV0008130	821	7	1204	128168	80
WSETLV0008132	691	3	1129.5	139782	108
WSETLV0008133	173	4	302	20392	56
WSETLV0008135	757	28	1192	140861	98
WSETLV0008136	824	44	557	46549	58
WSETLV0008137	444	46	323	18263	35
WSETLV0008138	1259	26	1096	128756	97
WSETLV0008139	282	32	610.5	60613	80
WSETLV0008140	1462	5	1339.5	173736	118
WSETLV0008141	1001	29	1001	78394	57
WSETLV0008142	285	20	526	82284	108
WSETLV0008143	2079	7	1204	128168	80
WSETLV0008144	223	11	333.5	19598	52
WSETLV0008145	532	29	1001	78394	57
WSETLV0008146	481	11	333.5	19598	52
WSETLV0008147	370	40	639	56324	74
WSETLV0008148	1387	5	1339.5	173736	118
WSETLV0008149	507	26	1096	128756	97
WSETLV0008151	347	4	302	20392	56
WSETLV0008152	794	3	1129.5	139782	108
WSETLV0008153	664	33	819	103650	100
WSETLV0008154	442	27	941.5	70842	60
WSETLV0008155	310	31	931	57903	51
WSETLV0008156	312	23	459	36891	71
WSETLV0008158	237	13	737.5	75624	86
WSETLV0008159	643	46	323	18263	35
WSETLV0008160	1047	34	1067	121013	101
WSETLV0008163	916	35	787	93532	97
WSETLV0008164	646	5	1339.5	173736	118
WSETLV0008165	1693	33	819	103650	100
WSETLV0008166	527	17	844	84811	80
WSETLV0008167	499	40	639	56324	74
WSETLV0008170	254	20	526	82284	108
WSETLV0008171	412	17	844	84811	80
WSETLV0008173	1301	3	1129.5	139782	108
WSETLV0008174	608	5	1339.5	173736	118
WSETLV0008175	1250	7	1204	128168	80
WSETLV0008176	570	34	1067	121013	101
WSETLV0008178	265	26	1096	128756	97
WSETLV0008179	654	20	526	82284	108
WSETLV0008180	1748	3	1129.5	139782	108
WSETLV0008181	876	21	578	46864	71
WSETLV0008182	564	21	578	46864	71
WSETLV0008183	987	6	1662	162158	87
WSETLV0008184	452	30	1212	130854	96
WSETLV0008185	357	45	476	24171	43
WSETLV0008186	583	40	639	56324	74
WSETLV0008187	563	5	1339.5	173736	118
WSETLV0008188	771	33	819	103650	100
WSETLV0008189	472	17	844	84811	80
WSETLV0008190	676	9	1268.5	56424	42
WSETLV0008191	204	4	302	20392	56
WSETLV0008193	590	33	819	103650	100
WSETLV0008194	815	28	1192	140861	98
WSETLV0008195	1085	7	1204	128168	80
WSETLV0008196	379	40	639	56324	74
WSETLV0008197	335	32	610.5	60613	80
WSETLV0008198	522	34	1067	121013	101
WSETLV0008199	375	17	844	84811	80
WSETLV0008200	279	29	1001	78394	57
WSETLV0008201	578	35	787	93532	97
WSETLV0008202	580	7	1204	128168	80
WSETLV0008203	333	33	819	103650	100
WSETLV0008205	1202	26	1096	128756	97
WSETLV0008206	276	20	526	82284	108
WSETLV0008207	210	37	422	12858	28
WSETLV0008208	497	22	662	29192	38
WSETLV0008209	930	27	941.5	70842	60
WSETLV0008210	204	5	1339.5	173736	118
WSETLV0008211	290	45	476	24171	43
WSETLV0008212	715	34	1067	121013	101
WSETLV0008213	811	2	686	52725	63
WSETLV0008215	448	20	526	82284	108
WSETLV0008216	284	42	449	33724	35
WSETLV0008218	398	42	449	33724	35
WSETLV0008220	804	26	1096	128756	97
WSETLV0008223	596	32	610.5	60613	80
WSETLV0008225	1025	33	819	103650	100
WSETLV0008226	474	3	1129.5	139782	108
WSETLV0008227	458	33	819	103650	100
WSETLV0008230	369	32	610.5	60613	80
WSETLV0008231	1124	3	1129.5	139782	108
WSETLV0008232	270	39	371.5	41857	90
WSETLV0008233	1163	8	1331	97851	64
WSETLV0008234	279	35	787	93532	97
WSETLV0008235	517	32	610.5	60613	80
WSETLV0008239	358	12	541	35705	54
WSETLV0008241	963	29	1001	78394	57
WSETLV0008242	384	1	719	47160	43
WSETLV0008243	812	8	1331	97851	64
WSETLV0008244	271	37	422	12858	28
WSETLV0008245	466	2	686	52725	63
WSETLV0008246	1503	26	1096	128756	97
WSETLV0008248	332	34	1067	121013	101
WSETLV0008249	362	8	1331	97851	64
WSETLV0008250	309	3	1129.5	139782	108
WSETLV0008253	511	29	1001	78394	57
WSETLV0008255	601	34	1067	121013	101
WSETLV0008256	446	10	857.5	88011	78
WSETLV0008257	732	40	639	56324	74
WSETLV0008258	362	5	1339.5	173736	118
WSETLV0008259	283	33	819	103650	100
WSETLV0008260	259	23	459	36891	71
WSETLV0008261	183	44	557	46549	58
WSETLV0008264	421	29	1001	78394	57
WSETLV0008265	1632	31	931	57903	51
WSETLV0008266	2270	5	1339.5	173736	118
WSETLV0008267	396	7	1204	128168	80
WSETLV0008269	5193	29	1001	78394	57
WSETLV0008271	151	11	333.5	19598	52
WSETLV0008272	983	6	1662	162158	87
WSETLV0008273	877	13	737.5	75624	86
WSETLV0008274	348	15	398	29634	68
WSETLV0008276	393	15	398	29634	68
WSETLV0008277	545	39	371.5	41857	90
WSETLV0008279	2592	3	1129.5	139782	108
WSETLV0008280	577	33	819	103650	100
WSETLV0008281	592	46	323	18263	35
WSETLV0008283	723	20	526	82284	108
WSETLV0008284	560	28	1192	140861	98
WSETLV0008286	777	17	844	84811	80
WSETLV0008288	422	5	1339.5	173736	118
WSETLV0008290	636	28	1192	140861	98
WSETLV0008291	1239	3	1129.5	139782	108
WSETLV0008292	416	29	1001	78394	57
WSETLV0008293	259	7	1204	128168	80
WSETLV0008294	576	26	1096	128756	97
WSETLV0008296	2274	3	1129.5	139782	108
WSETLV0008297	477	14	767	47027	53
WSETLV0008298	238	21	578	46864	71
WSETLV0008299	227	4	302	20392	56
WSETLV0008303	722	6	1662	162158	87
WSETLV0008304	364	35	787	93532	97
WSETLV0008305	890	17	844	84811	80
WSETLV0008306	683	5	1339.5	173736	118
WSETLV0008307	406	3	1129.5	139782	108
WSETLV0008308	735	29	1001	78394	57
WSETLV0008309	236	5	1339.5	173736	118
WSETLV0008311	389	23	459	36891	71
WSETLV0008313	642	34	1067	121013	101
WSETLV0008314	552	34	1067	121013	101
WSETLV0008315	511	6	1662	162158	87
WSETLV0008316	1056	5	1339.5	173736	118
WSETLV0008317	926	32	610.5	60613	80
WSETLV0008318	350	20	526	82284	108
WSETLV0008319	1046	5	1339.5	173736	118
WSETLV0008320	463	38	914.5	77933	80
WSETLV0008321	591	30	1212	130854	96
WSETLV0008324	502	9	1268.5	56424	42
WSETLV0008325	2167	3	1129.5	139782	108
WSETLV0008328	1388	3	1129.5	139782	108
WSETLV0008330	220	46	323	18263	35
WSETLV0008331	893	33	819	103650	100
WSETLV0008332	696	34	1067	121013	101
WSETLV0008333	764	5	1339.5	173736	118
WSETLV0008334	415	28	1192	140861	98
WSETLV0008336	2600	6	1662	162158	87
WSETLV0008337	265	11	333.5	19598	52
WSETLV0008338	908	33	819	103650	100
WSETLV0008340	2970	33	819	103650	100
WSETLV0008341	2786	46	323	18263	35
WSETLV0008343	382	44	557	46549	58
WSETLV0008344	274	20	526	82284	108
WSETLV0008345	361	11	333.5	19598	52
WSETLV0008346	362	6	1662	162158	87
WSETLV0008348	520	27	941.5	70842	60
WSETLV0008350	1213	3	1129.5	139782	108
WSETLV0008351	713	33	819	103650	100
WSETLV0008352	466	1	719	47160	43
WSETLV0008353	295	1	719	47160	43
WSETLV0008354	361	4	302	20392	56
WSETLV0008355	989	7	1204	128168	80
WSETLV0008356	1339	26	1096	128756	97
WSETLV0008357	3320	7	1204	128168	80
WSETLV0008358	607	20	526	82284	108
WSETLV0008360	350	20	526	82284	108
WSETLV0008361	358	4	302	20392	56
WSETLV0008362	801	28	1192	140861	98
WSETLV0008363	1713	5	1339.5	173736	118
WSETLV0008364	173	4	302	20392	56
WSETLV0008365	1003	3	1129.5	139782	108
WSETLV0008367	324	6	1662	162158	87
WSETLV0008368	1232	5	1339.5	173736	118
WSETLV0008370	159	20	526	82284	108
WSETLV0008371	1538	34	1067	121013	101
WSETLV0008372	796	34	1067	121013	101
WSETLV0008374	353	11	333.5	19598	52
WSETLV0008375	585	8	1331	97851	64
WSETLV0008376	1277	5	1339.5	173736	118
WSETLV0008377	975	8	1331	97851	64
WSETLV0008378	803	7	1204	128168	80
WSETLV0008380	184	11	333.5	19598	52
WSETLV0008381	242	37	422	12858	28
WSETLV0008383	954	3	1129.5	139782	108
WSETLV0008384	735	26	1096	128756	97
WSETLV0009001	336	3	1129.5	139782	108
WSETLV0009002	1199	26	1096	128756	97
WSETLV0009003	778	17	844	84811	80
WSETLV0009004	418	37	422	12858	28
WSETLV0009006	3318	8	1331	97851	64
WSETLV0009008	1162	17	844	84811	80
WSETLV0009009	681	32	610.5	60613	80
WSETLV0009011	1255	26	1096	128756	97
WSETLV0009012	402	2	686	52725	63
WSETLV0009013	3504	6	1662	162158	87
WSETLV0009014	1466	7	1204	128168	80
WSETLV0009015	729	3	1129.5	139782	108
WSETLV0009016	1445	9	1268.5	56424	42
WSETLV0009017	1628	30	1212	130854	96
WSETLV0009018	604	40	639	56324	74
WSETLV0009019	367	7	1204	128168	80
WSETLV0009020	1648	34	1067	121013	101
WSETLV0009021	195	15	398	29634	68
WSETLV0009022	971	34	1067	121013	101
WSETLV0009023	1145	28	1192	140861	98
WSETLV0009024	622	33	819	103650	100
WSETLV0009025	540	40	639	56324	74
WSETLV0009027	1940	34	1067	121013	101
WSETLV0009028	2144	34	1067	121013	101
WSETLV0009029	469	9	1268.5	56424	42
WSETLV0009030	337	28	1192	140861	98
WSETLV0009031	338	34	1067	121013	101
WSETLV0009033	970	33	819	103650	100
WSETLV0009035	392	39	371.5	41857	90
WSETLV0009036	976	27	941.5	70842	60
WSETLV0009037	505	3	1129.5	139782	108
WSETLV0009038	224	2	686	52725	63
WSETLV0009039	666	33	819	103650	100
WSETLV0009040	399	21	578	46864	71
WSETLV0009041	338	3	1129.5	139782	108
WSETLV0009042	489	40	639	56324	74
WSETLV0009043	581	7	1204	128168	80
WSETLV0009044	618	13	737.5	75624	86
WSETLV0009046	332	2	686	52725	63
WSETLV0009047	203	40	639	56324	74
WSETLV0009049	1237	9	1268.5	56424	42
WSETLV0009050	531	20	526	82284	108
WSETLV0009051	470	2	686	52725	63
WSETLV0009053	747	17	844	84811	80
WSETLV0009054	453	28	1192	140861	98
WSETLV0009056	457	14	767	47027	53
WSETLV0009057	1615	17	844	84811	80
WSETLV0009058	2040	3	1129.5	139782	108
WSETLV0009059	828	4	302	20392	56
WSETLV0009060	527	32	610.5	60613	80
WSETLV0009061	505	3	1129.5	139782	108
WSETLV0009062	584	37	422	12858	28
WSETLV0009063	1167	6	1662	162158	87
WSETLV0009065	699	36	783.5	35009	40
WSETLV0009066	215	4	302	20392	56
WSETLV0009067	389	11	333.5	19598	52
WSETLV0009070	650	5	1339.5	173736	118
WSETLV0009071	653	7	1204	128168	80
WSETLV0009072	504	7	1204	128168	80
WSETLV0009073	959	5	1339.5	173736	118
WSETLV0009074	505	8	1331	97851	64
WSETLV0009075	420	40	639	56324	74
WSETLV0009076	169	2	686	52725	63
WSETLV0009077	634	13	737.5	75624	86
WSETLV0009078	759	4	302	20392	56
WSETLV0009080	388	6	1662	162158	87
WSETLV0009081	644	46	323	18263	35
WSETLV0009082	562	40	639	56324	74
WSETLV0009083	1631	30	1212	130854	96
WSETLV0009085	396	32	610.5	60613	80
WSETLV0009086	684	16	710.5	24235	32
WSETLV0009087	1108	7	1204	128168	80
WSETLV0009089	824	33	819	103650	100
WSETLV0009090	1133	7	1204	128168	80
WSETLV0009091	1305	5	1339.5	173736	118
WSETLV0009092	4807	7	1204	128168	80
WSETLV0009094	1294	3	1129.5	139782	108
WSETLV0009095	722	26	1096	128756	97
WSETLV0009096	717	29	1001	78394	57
WSETLV0009097	263	23	459	36891	71
WSETLV0009098	559	40	639	56324	74
WSETLV0009099	345	36	783.5	35009	40
WSETLV0009100	666	30	1212	130854	96
WSETLV0009101	350	26	1096	128756	97
WSETLV0009102	221	44	557	46549	58
WSETLV0009103	908	23	459	36891	71
WSETLV0009104	765	39	371.5	41857	90
WSETLV0009105	783	29	1001	78394	57
WSETLV0009106	887	33	819	103650	100
WSETLV0009107	357	19	762	74309	85
WSETLV0009108	3425	6	1662	162158	87
WSETLV0009109	522	13	737.5	75624	86
WSETLV0009110	446	29	1001	78394	57
WSETLV0009111	289	25	422.5	18412	40
WSETLV0009112	253	46	323	18263	35
WSETLV0009113	981	33	819	103650	100
WSETLV0009114	371	35	787	93532	97
WSETLV0009115	876	6	1662	162158	87
WSETLV0009116	740	13	737.5	75624	86
WSETLV0009117	181	4	302	20392	56
WSETLV0009118	686	2	686	52725	63
WSETLV0009119	1104	5	1339.5	173736	118
WSETLV0009120	411	13	737.5	75624	86
WSETLV0009121	1761	6	1662	162158	87
WSETLV0009122	567	35	787	93532	97
WSETLV0009123	687	40	639	56324	74
WSETLV0009124	2963	30	1212	130854	96
WSETLV0009126	1465	9	1268.5	56424	42
WSETLV0009127	1451	26	1096	128756	97
WSETLV0009128	209	39	371.5	41857	90
WSETLV0009129	932	30	1212	130854	96
WSETLV0009130	907	33	819	103650	100
WSETLV0009133	196	42	449	33724	35
WSETLV0009135	880	7	1204	128168	80
WSETLV0009136	581	29	1001	78394	57
WSETLV0009138	2687	9	1268.5	56424	42
WSETLV0009140	3282	30	1212	130854	96
WSETLV0009141	600	20	526	82284	108
WSETLV0009142	375	6	1662	162158	87
WSETLV0009144	349	28	1192	140861	98
WSETLV0009145	536	26	1096	128756	97
WSETLV0009146	253	1	719	47160	43
WSETLV0009147	482	12	541	35705	54
WSETLV0009148	281	2	686	52725	63
WSETLV0009149	653	3	1129.5	139782	108
WSETLV0009150	311	2	686	52725	63
WSETLV0009152	518	44	557	46549	58
WSETLV0009153	1093	5	1339.5	173736	118
WSETLV0009155	359	13	737.5	75624	86
WSETLV0009156	1544	3	1129.5	139782	108
WSETLV0009158	322	3	1129.5	139782	108
WSETLV0009159	192	25	422.5	18412	40
WSETLV0009160	521	3	1129.5	139782	108
WSETLV0009162	417	45	476	24171	43
WSETLV0009163	324	44	557	46549	58
WSETLV0009164	741	34	1067	121013	101
WSETLV0009165	515	40	639	56324	74
WSETLV0009166	1152	6	1662	162158	87
WSETLV0009167	705	6	1662	162158	87
WSETLV0009168	869	44	557	46549	58
WSETLV0009170	476	33	819	103650	100
WSETLV0009174	697	33	819	103650	100
WSETLV0009175	189	1	719	47160	43
WSETLV0009176	609	3	1129.5	139782	108
WSETLV0009177	764	2	686	52725	63
WSETLV0009178	285	36	783.5	35009	40
WSETLV0009179	347	43	489.5	15204	22
WSETLV0009180	373	42	449	33724	35
WSETLV0009182	477	27	941.5	70842	60
WSETLV0009183	585	5	1339.5	173736	118
WSETLV0009184	493	27	941.5	70842	60
WSETLV0009185	368	15	398	29634	68
WSETLV0009186	453	32	610.5	60613	80
WSETLV0009187	663	7	1204	128168	80
WSETLV0009188	307	40	639	56324	74
WSETLV0009189	1051	17	844	84811	80
WSETLV0009191	970	35	787	93532	97
WSETLV0009192	1513	40	639	56324	74
WSETLV0009194	343	3	1129.5	139782	108
WSETLV0009195	2492	3	1129.5	139782	108
WSETLV0009196	1525	33	819	103650	100
WSETLV0009197	436	20	526	82284	108
WSETLV0009198	672	26	1096	128756	97
WSETLV0009202	281	4	302	20392	56
WSETLV0009203	843	34	1067	121013	101
WSETLV0009205	189	39	371.5	41857	90
WSETLV0009206	2487	1	719	47160	43
WSETLV0009209	657	13	737.5	75624	86
WSETLV0009210	636	28	1192	140861	98
WSETLV0009211	752	11	333.5	19598	52
WSETLV0009212	347	23	459	36891	71
WSETLV0009213	1316	34	1067	121013	101
WSETLV0009214	310	20	526	82284	108
WSETLV0009215	482	35	787	93532	97
WSETLV0009218	1065	28	1192	140861	98
WSETLV0009219	996	27	941.5	70842	60
WSETLV0009220	177	4	302	20392	56
WSETLV0009221	346	30	1212	130854	96
WSETLV0009223	387	32	610.5	60613	80
WSETLV0009224	418	35	787	93532	97
WSETLV0009225	1182	34	1067	121013	101
WSETLV0009226	886	35	787	93532	97
WSETLV0009227	1808	30	1212	130854	96
WSETLV0009229	506	33	819	103650	100
WSETLV0009231	172	15	398	29634	68
WSETLV0009233	884	35	787	93532	97
WSETLV0009234	1500	5	1339.5	173736	118
WSETLV0009235	472	3	1129.5	139782	108
WSETLV0009236	408	29	1001	78394	57
WSETLV0009238	397	34	1067	121013	101
WSETLV0009240	178	47	478	71014	125
WSETLV0009241	1151	7	1204	128168	80
WSETLV0009242	200	25	422.5	18412	40
WSETLV0009243	172	4	302	20392	56
WSETLV0009244	224	37	422	12858	28
WSETLV0009248	2133	33	819	103650	100
WSETLV0009249	758	8	1331	97851	64
WSETLV0009250	569	35	787	93532	97
WSETLV0009253	2244	6	1662	162158	87
WSETLV0009255	203	3	1129.5	139782	108
WSETLV0009256	293	32	610.5	60613	80
WSETLV0009257	656	34	1067	121013	101
WSETLV0009258	230	15	398	29634	68
WSETLV0009259	1534	26	1096	128756	97
WSETLV0009261	399	6	1662	162158	87
WSETLV0009265	535	26	1096	128756	97
WSETLV0009266	787	35	787	93532	97
WSETLV0009267	413	6	1662	162158	87
WSETLV0009269	303	3	1129.5	139782	108
WSETLV0009270	576	34	1067	121013	101
WSETLV0009271	488	5	1339.5	173736	118
WSETLV0009272	300	11	333.5	19598	52
WSETLV0009273	1080	3	1129.5	139782	108
WSETLV0009274	551	4	302	20392	56
WSETLV0009275	321	37	422	12858	28
WSETLV0009276	233	3	1129.5	139782	108
WSETLV0009279	170	11	333.5	19598	52
WSETLV0009280	697	13	737.5	75624	86
WSETLV0009281	920	9	1268.5	56424	42
WSETLV0009282	5837	26	1096	128756	97
WSETLV0009283	512	5	1339.5	173736	118
WSETLV0009284	718	20	526	82284	108
WSETLV0009285	445	5	1339.5	173736	118
WSETLV0009286	469	29	1001	78394	57
WSETLV0009287	553	33	819	103650	100
WSETLV0009288	1118	32	610.5	60613	80
WSETLV0009290	1828	3	1129.5	139782	108
WSETLV0009293	816	27	941.5	70842	60
WSETLV0009295	1481	17	844	84811	80
WSETLV0009296	450	26	1096	128756	97
WSETLV0009297	566	13	737.5	75624	86
WSETLV0009298	758	29	1001	78394	57
WSETLV0009299	1479	8	1331	97851	64
WSETLV0009300	368	33	819	103650	100
WSETLV0009302	1389	33	819	103650	100
WSETLV0009303	1067	34	1067	121013	101
WSETLV0009304	738	33	819	103650	100
WSETLV0009305	740	15	398	29634	68
WSETLV0009306	2796	5	1339.5	173736	118
WSETLV0009307	670	7	1204	128168	80
WSETLV0009308	527	6	1662	162158	87
WSETLV0009309	460	35	787	93532	97
WSETLV0009310	410	11	333.5	19598	52
WSETLV0009311	649	32	610.5	60613	80
WSETLV0009312	1124	27	941.5	70842	60
WSETLV0009313	1871	29	1001	78394	57
WSETLV0009314	510	40	639	56324	74
WSETLV0009315	554	3	1129.5	139782	108
WSETLV0009316	426	37	422	12858	28
WSETLV0009318	2284	7	1204	128168	80
WSETLV0009319	789	33	819	103650	100
WSETLV0009320	315	44	557	46549	58
WSETLV0009321	297	28	1192	140861	98
WSETLV0009322	1402	32	610.5	60613	80
WSETLV0009323	677	34	1067	121013	101
WSETLV0009324	1183	7	1204	128168	80
WSETLV0009325	458	20	526	82284	108
WSETLV0009326	898	13	737.5	75624	86
WSETLV0009327	476	42	449	33724	35
WSETLV0009328	1206	5	1339.5	173736	118
WSETLV0009329	1491	35	787	93532	97
WSETLV0009330	1945	34	1067	121013	101
WSETLV0009331	547	5	1339.5	173736	118
WSETLV0009332	188	3	1129.5	139782	108
WSETLV0009334	403	32	610.5	60613	80
WSETLV0009335	225	8	1331	97851	64
WSETLV0009336	807	35	787	93532	97
WSETLV0009338	707	30	1212	130854	96
WSETLV0009339	883	2	686	52725	63
WSETLV0009340	434	33	819	103650	100
WSETLV0009342	762	30	1212	130854	96
WSETLV0009343	435	3	1129.5	139782	108
WSETLV0009344	643	35	787	93532	97
WSETLV0009345	704	25	422.5	18412	40
WSETLV0009346	897	17	844	84811	80
WSETLV0009348	814	33	819	103650	100
WSETLV0009349	602	7	1204	128168	80
WSETLV0009350	712	30	1212	130854	96
WSETLV0009351	263	12	541	35705	54
WSETLV0009352	291	1	719	47160	43
WSETLV0009353	1797	34	1067	121013	101
WSETLV0009356	419	13	737.5	75624	86
WSETLV0009357	798	7	1204	128168	80
WSETLV0009358	1142	33	819	103650	100
WSETLV0009359	281	6	1662	162158	87
WSETLV0009360	892	30	1212	130854	96
WSETLV0009361	758	33	819	103650	100
WSETLV0009362	210	25	422.5	18412	40
WSETLV0009363	391	2	686	52725	63
WSETLV0009364	301	5	1339.5	173736	118
WSETLV0009366	214	43	489.5	15204	22
WSETLV0009367	335	2	686	52725	63
WSETLV0009368	1724	5	1339.5	173736	118
WSETLV0009369	761	1	719	47160	43
WSETLV0009371	387	20	526	82284	108
WSETLV0009372	920	3	1129.5	139782	108
WSETLV0009374	780	17	844	84811	80
WSETLV0009375	688	35	787	93532	97
WSETLV0009376	367	35	787	93532	97
WSETLV0009377	2032	26	1096	128756	97
WSETLV0009378	573	23	459	36891	71
WSETLV0009379	452	39	371.5	41857	90
WSETLV0009380	398	12	541	35705	54
WSETLV0009381	611	30	1212	130854	96
WSETLV0009382	398	30	1212	130854	96
WSETLV0009383	760	29	1001	78394	57
WSETLV0009384	287	17	844	84811	80
WSETLV0010003	1600	19	762	74309	85
WSETLV0010004	1088	45	476	24171	43
WSETLV0010005	297	35	787	93532	97
WSETLV0010006	644	46	323	18263	35
WSETLV0010007	1403	28	1192	140861	98
WSETLV0010008	589	32	610.5	60613	80
WSETLV0010009	1350	39	371.5	41857	90
WSETLV0010011	1562	8	1331	97851	64
WSETLV0010012	915	16	710.5	24235	32
WSETLV0010015	542	15	398	29634	68
WSETLV0010016	873	31	931	57903	51
WSETLV0010017	554	22	662	29192	38
WSETLV0010018	988	26	1096	128756	97
WSETLV0010019	601	12	541	35705	54
WSETLV0010020	766	18	711	50449	57
WSETLV0010024	916	32	610.5	60613	80
WSETLV0010025	872	20	526	82284	108
WSETLV0010026	1908	39	371.5	41857	90
WSETLV0010027	520	23	459	36891	71
WSETLV0010028	825	18	711	50449	57
WSETLV0010031	627	17	844	84811	80
WSETLV0010032	687	35	787	93532	97
WSETLV0010034	1898	14	767	47027	53
WSETLV0010037	464	13	737.5	75624	86
WSETLV0010038	1180	2	686	52725	63
WSETLV0010039	626	7	1204	128168	80
WSETLV0010040	2690	10	857.5	88011	78
WSETLV0010042	973	22	662	29192	38
WSETLV0010043	1157	35	787	93532	97
WSETLV0010044	1264	34	1067	121013	101
WSETLV0010047	1614	17	844	84811	80
WSETLV0010049	289	23	459	36891	71
WSETLV0010051	1087	19	762	74309	85
WSETLV0010052	2928	28	1192	140861	98
WSETLV0010053	417	41	358	5907	15
WSETLV0010054	3353	33	819	103650	100
WSETLV0010055	1061	20	526	82284	108
WSETLV0010056	1326	32	610.5	60613	80
WSETLV0010057	883	19	762	74309	85
WSETLV0010058	957	22	662	29192	38
WSETLV0010059	1262	16	710.5	24235	32
WSETLV0010060	1887	31	931	57903	51
WSETLV0010061	1220	1	719	47160	43
WSETLV0010062	1559	31	931	57903	51
WSETLV0010064	1589	27	941.5	70842	60
WSETLV0010065	1314	2	686	52725	63
WSETLV0010066	480	14	767	47027	53
WSETLV0010068	305	25	422.5	18412	40
WSETLV0010069	1337	19	762	74309	85
WSETLV0010070	340	2	686	52725	63
WSETLV0010071	1111	19	762	74309	85
WSETLV0010073	2909	29	1001	78394	57
WSETLV0010074	974	46	323	18263	35
WSETLV0010076	247	5	1339.5	173736	118
WSETLV0010077	1098	16	710.5	24235	32
WSETLV0010079	1684	6	1662	162158	87
WSETLV0010080	2821	9	1268.5	56424	42
WSETLV0010081	2241	35	787	93532	97
WSETLV0010082	1084	28	1192	140861	98
WSETLV0010083	602	11	333.5	19598	52
WSETLV0010084	659	19	762	74309	85
WSETLV0010086	633	5	1339.5	173736	118
WSETLV0010087	788	39	371.5	41857	90
WSETLV0010088	1114	44	557	46549	58
WSETLV0010089	616	36	783.5	35009	40
WSETLV0010090	1497	26	1096	128756	97
WSETLV0010091	3930	6	1662	162158	87
WSETLV0010092	878	22	662	29192	38
WSETLV0010093	946	19	762	74309	85
WSETLV0010094	670	45	476	24171	43
WSETLV0010095	428	44	557	46549	58
WSETLV0010096	735	22	662	29192	38
WSETLV0010098	1565	34	1067	121013	101
WSETLV0010099	524	15	398	29634	68
WSETLV0010100	1038	36	783.5	35009	40
WSETLV0010102	1216	32	610.5	60613	80
