gene	tot	var	is_on_count	sz_cor	sz_cor_norm	niche_stat	niche_norm	n_mean	ds_top1	ds_top2	ds_top3	ds_mean	ds_var	ds_log_varmean	ds_vm_norm	ds_is_on_count	downsample_n	marker	log2_ds_mean
Spis_LOC111338959	34	0.015378	9	0.038	-0.023	1	0	0.0108904	2	1	1	0.0049826	0.0059572	0.176515268008674	0	9	604	no	-7.64888552464415
Spis_LOC111339052	18	0.0154297	4	0.018	-0.02	1	0	0.007181	1	1	1	0.001993	0.00199	-0.000962408889060076	0	4	604	no	-8.97084257448512
Spis_LOC111339093	482	0.3523851	126	0.153	-0.071	1	0	0.1532931	7	5	4	0.0857	0.1611464	0.891688791913184	0.350178069329527	126	604	yes	-3.54456098543695
Spis_LOC111339094	192	0.17663	45	0.14	-0.019	1	0	0.0547595	4	3	2	0.0288989	0.0450269	0.597942395668743	0.259172332438617	45	604	no	-5.11284161036183
Spis_LOC111339102	303	0.1345945	78	0.228	0.036	1	0	0.0906175	5	3	3	0.0478326	0.0714896	0.55577771284426	0.155562245238276	78	604	no	-4.38586197684985
Spis_LOC111339103	44	0.0128377	7	0.083	0.012	1	0	0.0181975	2	1	1	0.003986	0.0049691	0.20344046931921	0	7	604	no	-7.97084257448512
Spis_LOC111339116	40	0.0123602	12	0.089	0.018	1	0	0.0125657	2	1	1	0.0064773	0.0074356	0.14623815276875	0	12	604	no	-7.27039171975463
Spis_LOC111339192	12	0.0029813	3	0.028	-0.003	1	0	0.0036301	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111339222	24	0.0079383	7	0.061	0.01	1	0	0.0051184	2	1	1	0.003986	0.0049691	0.20344046931921	0	7	604	no	-7.97084257448512
Spis_LOC111339237	21	0.0062024	8	0.105	0.052	1	0	0.0038347	1	1	1	0.003986	0.0039721	-0.0030924340109082	-0.206532903330118	8	604	no	-7.97084257448512
Spis_LOC111339244	22	0.0059505	13	0.03	-0.025	1	0	0.0065253	1	1	1	0.0064773	0.0064386	-0.00622879886655212	-0.152466951635302	13	604	no	-7.27039171975463
Spis_LOC111339245	16	0.0059647	6	0.065	0.019	1	0	0.00243	2	1	1	0.0034878	0.0044744	0.219851091545317	0.222356675489437	6	604	no	-8.16346697025849
Spis_LOC111339286	20	0.0069525	3	0.084	0.037	1	0	0.0049112	2	1	1	0.001993	0.0029871	0.288037216536054	0.288999625425114	3	604	no	-8.97084257448512
Spis_LOC111339418	12	0.0034797	5	0.028	-0.003	1	0	0.0041902	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
Spis_LOC111339429	19	0.0072041	4	0.037	-0.016	1	0	0.0079534	1	1	1	0.001993	0.00199	-0.000962408889060076	0	4	604	no	-8.97084257448512
Spis_LOC111339481	19	0.0086992	6	0.012	-0.041	1	0	0.0069728	2	2	1	0.003986	0.0059662	0.384092466879188	0.180651997559978	6	604	no	-7.97084257448512
Spis_LOC111339494	11	0.003232	7	0.028	-0.006	1	0	0.0023739	2	1	1	0.003986	0.0049691	0.20344046931921	0	7	604	no	-7.97084257448512
Spis_LOC111339577	37	0.0126237	13	0.041	-0.025	1	0	0.0130937	2	1	1	0.0069756	0.0079274	0.138011967769646	-0.00822618499910383	13	604	no	-7.1634669702585
Spis_LOC111339602	12	0.0034797	3	0.032	0.002	1	0	0.0032111	2	1	1	0.001993	0.0029871	0.288037216536054	0.288999625425114	3	604	no	-8.97084257448512
Spis_LOC111339607	54	0.0132752	20	0.12	0.035	1	0	0.0150426	1	1	1	0.0099651	0.0098707	-0.0109623418537176	-0.224400752131419	20	604	no	-6.64890000204831
Spis_LOC111339655	33	0.011146	8	0.126	0.064	1	0	0.0074055	2	2	1	0.0049826	0.0069542	0.337189201155703	0.160673933147029	8	604	no	-7.64888552464415
Spis_LOC111339674	39	0.0126143	9	0.119	0.047	1	0	0.0113198	2	1	1	0.0049826	0.0059572	0.176515268008674	0	9	604	no	-7.64888552464415
Spis_LOC111339721	34	0.0128861	12	0.049	-0.011	1	0	0.0090546	3	2	1	0.0074738	0.0114097	0.479645488235097	0.223129790444984	12	604	no	-7.06394232716083
Spis_LOC111339728	121	0.0476832	38	0.128	0	1	0	0.0312759	2	2	2	0.0209268	0.0244871	0.204064260619426	-0.109848297045315	38	604	no	-5.57850446953734
Spis_LOC111339735	19	0.0062073	3	0.027	-0.026	1	0	0.0071401	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111339845	15	0.0057174	3	0.056	0.012	1	0	0.0041267	2	1	1	0.001993	0.0029871	0.288037216536054	0.288999625425114	3	604	no	-8.97084257448512
Spis_LOC111339853	92	0.0233968	29	0.081	-0.028	1	0	0.0333395	2	1	1	0.0149477	0.0157286	0.063146930211259	-0.227654976313201	29	604	no	-6.06393267550962
Spis_LOC111339862	761	0.3151569	213	0.316	0.045	1	0	0.243437	3	3	3	0.1215745	0.1437367	0.237088844817713	-0.308532167889887	213	604	no	-3.04008743667702
Spis_LOC111339878	15	0.0037239	7	0.062	0.018	1	0	0.0039082	1	1	1	0.0034878	0.0034774	-0.00250558394411953	0	7	604	no	-8.16346697025849
Spis_LOC111339879	17	0.0092021	2	0.073	0.032	1	0	0.0052105	1	1	0	0.0009965	0.000996	-0.000205988194539483	0	2	604	no	-9.97084257448512
Spis_LOC111339911	13	0.0037274	5	0.075	0.031	1	0	0.0030839	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
Spis_LOC111339992	46	0.0332601	13	0.048	-0.027	1	0	0.0138216	4	2	2	0.0094669	0.018355	0.801054283385154	0.578055553606293	13	604	no	-6.72289220181934
Spis_LOC111340039	18	0.0114426	5	-0.002	-0.04	1	0	0.0067762	2	2	1	0.0034878	0.0054714	0.412469359521215	0.414974943465335	5	604	no	-8.16346697025849
Spis_LOC111340059	23	0.0056985	7	0.037	-0.019	1	0	0.008123	1	1	1	0.0034878	0.0034774	-0.00250558394411953	0	7	604	no	-8.16346697025849
Spis_LOC111340090	15	0.026151	2	0.036	-0.008	1	0	0.0027046	4	1	0	0.0024913	0.0084684	1.13497830322562	1.13642260511948	2	604	no	-8.64888552464415
Spis_LOC111340129	36	0.0108839	13	0.037	-0.027	1	0	0.0156748	2	1	1	0.0069756	0.0079274	0.138011967769646	-0.00822618499910383	13	604	no	-7.1634669702585
Spis_LOC111340133	15	0.0047206	5	0.056	0.012	1	0	0.0031747	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
Spis_LOC111340155	11	0.003232	2	0.042	0.008	1	0	0.0036337	1	1	0	0.0009965	0.000996	-0.000205988194539483	0	2	604	no	-9.97084257448512
Spis_LOC111340197	18	0.0049637	6	0.021	-0.017	1	0	0.0057157	2	1	1	0.0034878	0.0044744	0.219851091545317	0.222356675489437	6	604	no	-8.16346697025849
Spis_LOC111340230	50	0.0496828	12	0.021	-0.062	1	0	0.016555	5	3	1	0.0089686	0.0218537	1.08607659946703	0.852790276583407	12	604	no	-6.80090148688572
Spis_LOC111340242	11	0.003232	3	0.045	0.011	1	0	0.004668	2	1	1	0.001993	0.0029871	0.288037216536054	0.288999625425114	3	604	no	-8.97084257448512
Spis_LOC111340281	25	0.0131683	4	0.138	0.08	1	0	0.0044804	1	1	1	0.001993	0.00199	-0.000962408889060076	0	4	604	no	-8.97084257448512
Spis_LOC111340335	279	0.1165232	78	0.208	0.019	1	0	0.0841872	3	3	3	0.0458396	0.0607093	0.386891725401657	-0.0987145333043845	78	604	no	-4.4472617346968
Spis_LOC111340345	86	0.0334307	28	0.079	-0.02	1	0	0.0263822	4	2	2	0.0169407	0.0256351	0.533161669014616	0.212106966927825	28	604	no	-5.88336270083875
Spis_LOC111340395	11	0.003232	4	0.07	0.036	1	0	0.0017929	1	1	1	0.001993	0.00199	-0.000962408889060076	0	4	604	no	-8.97084257448512
Spis_LOC111340401	366	0.1626284	91	0.286	0.072	1	0	0.1087595	3	3	2	0.0558047	0.075648	0.42256134779601	-0.0225705354412996	91	604	no	-4.16346955551341
Spis_LOC111340402	15	0.0042223	4	0.037	-0.008	1	0	0.0043829	1	1	1	0.001993	0.00199	-0.000962408889060076	0	4	604	no	-8.97084257448512
Spis_LOC111340425	76	0.1486571	13	0.052	-0.044	1	0	0.0176287	7	6	4	0.0139512	0.0566348	1.84545778374651	1.54572170544248	13	604	no	-6.1634669702585
Spis_LOC111340427	467	2.1177842	60	0.131	-0.093	1	0	0.0990925	13	11	8	0.0712506	0.3463665	2.24186141207781	1.72997570402053	60	604	yes	-3.81095402665027
Spis_LOC111340429	19	0.0266409	3	0.053	0	1	0	0.0041382	6	1	1	0.003986	0.0189273	1.72317521848497	1.51973474916576	3	604	no	-7.97084257448512
Spis_LOC111340505	671	0.3575461	160	0.401	0.147	1	0	0.1820234	4	3	3	0.0946687	0.1216416	0.353404886778497	-0.221762341922636	160	604	no	-3.40096867874744
Spis_LOC111340540	18	0.0049637	6	0.016	-0.022	1	0	0.0062402	2	1	1	0.0034878	0.0044744	0.219851091545317	0.222356675489437	6	604	no	-8.16346697025849
Spis_LOC111340571	77	0.3726696	7	0.001	-0.093	1	0	0.0290619	31	2	2	0.0199302	0.486143	4.44492051362554	4.07330833666796	7	604	no	-5.64890000204831
Spis_LOC111340628	19	0.0062073	4	0.089	0.036	1	0	0.0040304	2	1	1	0.0024913	0.0034833	0.261255894278931	0.26270019617279	4	604	no	-8.64888552464415
Spis_LOC111340629	25	0.0076861	11	0.114	0.056	1	0	0.0058421	1	1	1	0.0054808	0.0054535	-0.0049400052598606	-0.170264573622942	11	604	no	-7.51139779443323
Spis_LOC111340677	41	0.0230703	12	0.141	0.065	1	0	0.0091521	3	2	1	0.0074738	0.0114097	0.479645488235097	0.223129790444984	12	604	no	-7.06394232716083
Spis_LOC111340729	27	0.0096732	7	0.13	0.071	1	0	0.0079307	1	1	1	0.0034878	0.0034774	-0.00250558394411953	0	7	604	no	-8.16346697025849
Spis_LOC111340768	35	0.0126326	10	0.065	0.003	1	0	0.0103147	2	2	1	0.0059791	0.0079403	0.300000039425549	0.134675471062468	10	604	no	-7.3858559445956
Spis_LOC111340802	12	0.0034797	7	0.054	0.023	1	0	0.0026703	1	1	1	0.0034878	0.0034774	-0.00250558394411953	0	7	604	no	-8.16346697025849
Spis_LOC111340864	11	0.0062222	3	0.048	0.014	1	0	0.0028571	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111340888	53	0.0220035	14	0.102	0.02	1	0	0.014379	4	2	2	0.0099651	0.0188438	0.775651263910233	0.562212853632531	14	604	no	-6.64890000204831
Spis_LOC111340898	134	0.0547039	41	0.179	0.043	1	0	0.0324744	4	3	2	0.0239163	0.034323	0.479091759746737	0.0726409131520648	41	604	no	-5.38586197684986
Spis_LOC111340946	18	0.022407	4	0.02	-0.018	1	0	0.0046544	6	1	1	0.0044843	0.0194216	1.64937257871991	1.46024665322122	4	604	no	-7.80090148688572
Spis_LOC111340960	28	0.0114141	8	0.05	-0.009	1	0	0.0080128	1	1	1	0.003986	0.0039721	-0.0030924340109082	-0.206532903330118	8	604	no	-7.97084257448512
Spis_LOC111340989	38	0.0193472	11	0.005	-0.062	1	0	0.0160937	3	2	2	0.0074738	0.0124067	0.57947600393726	0.322960306147147	11	604	no	-7.06394232716083
Spis_LOC111341000	82	0.025	26	0.128	0.017	1	0	0.0215187	2	2	1	0.0139512	0.0157574	0.150239611446137	-0.149496466857889	26	604	no	-6.1634669702585
Spis_LOC111341004	16	0.0044695	5	0.055	0.01	1	0	0.0040682	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
Spis_LOC111341041	15	0.0037239	5	-0.002	-0.047	1	0	0.006796	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
Spis_LOC111341101	38	0.0103763	16	0.096	0.029	1	0	0.010549	1	1	1	0.0079721	0.0079125	-0.00822984020400044	-0.252654196726767	16	604	no	-6.97082447757101
Spis_LOC111341111	42	0.0138451	11	0.157	0.082	1	0	0.0125266	1	1	1	0.0054808	0.0054535	-0.0049400052598606	-0.170264573622942	11	604	no	-7.51139779443323
Spis_LOC111341141	20	0.0069525	6	0.034	-0.015	1	0	0.0053787	2	1	1	0.0034878	0.0044744	0.219851091545317	0.222356675489437	6	604	no	-8.16346697025849
Spis_LOC111341252	60	0.0217052	23	0.138	0.055	1	0	0.0135288	2	2	2	0.0134529	0.0172666	0.309147694170139	0	23	604	no	-6.21593898616457
Spis_LOC111341257	606	0.1685799	210	0.262	-0.005	1	0	0.1951507	3	2	2	0.1086198	0.1058429	-0.0365094189711	-0.573066543077232	210	604	no	-3.20264098292279
Spis_LOC111341281	23	0.0076921	9	0.013	-0.043	1	0	0.0095951	1	1	1	0.0044843	0.0044664	-0.00369922660613736	-0.192825152104822	9	604	no	-7.80090148688572
Spis_LOC111341308	13	0.003229	2	0.007	-0.037	1	0	0.0056406	1	1	0	0.0009965	0.000996	-0.000205988194539483	0	2	604	no	-9.97084257448512
Spis_LOC111341364	49	0.0155499	13	0.104	0.023	1	0	0.0130292	1	1	1	0.0064773	0.0064386	-0.00622879886655212	-0.152466951635302	13	604	no	-7.27039171975463
Spis_LOC111341381	13	0.0037274	3	-0.009	-0.053	1	0	0.006122	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111341441	21	0.0076975	5	0.048	-0.006	1	0	0.0050339	2	2	1	0.0034878	0.0054714	0.412469359521215	0.414974943465335	5	604	no	-8.16346697025849
Spis_LOC111341457	33	0.0121427	9	0.015	-0.048	1	0	0.0106766	3	1	1	0.0054808	0.0084445	0.455324966095295	0.290000397732214	9	604	no	-7.51139779443323
Spis_LOC111341459	25	0.0076861	4	0.036	-0.022	1	0	0.0086117	2	1	1	0.0024913	0.0034833	0.261255894278931	0.26270019617279	4	604	no	-8.64888552464415
Spis_LOC111341511	30	0.008915	7	0.032	-0.028	1	0	0.0101729	1	1	1	0.0034878	0.0034774	-0.00250558394411953	0	7	604	no	-8.16346697025849
Spis_LOC111341536	162	0.4952559	16	-0.004	-0.142	1	0	0.0700723	10	8	4	0.0189337	0.1013363	2.27605696620165	1.88732742108479	16	604	yes	-5.72289982151982
Spis_LOC111341538	62	0.2883235	8	0.025	-0.061	1	0	0.0176588	9	2	1	0.0084704	0.0452921	2.12258499567155	1.88929867278794	8	604	no	-6.88335418471614
Spis_LOC111341545	87	0.6187676	6	0.031	-0.069	1	0	0.0203955	8	8	1	0.0099651	0.0657032	2.45141187070921	2.23797346043151	6	604	no	-6.64890000204831
Spis_LOC111341547	11	0.0082158	3	0.007	-0.027	1	0	0.0032055	5	2	1	0.003986	0.0149392	1.42614578738497	1.22270531806576	3	604	no	-7.97084257448512
Spis_LOC111341589	58	0.0207231	22	0.091	0.00699999999999999	1	0	0.0157253	2	2	1	0.0119581	0.0138151	0.174265849189691	-0.0949700137537545	22	604	no	-6.38586800912933
Spis_LOC111341594	122	0.0439302	32	0.187	0.059	1	0	0.0392244	2	2	2	0.017439	0.0201344	0.182875443967855	-0.121776755091898	32	604	no	-5.84153887537113
Spis_LOC111341612	13	0.0042257	3	0.048	0.004	1	0	0.0035989	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111341813	17	0.0062118	5	0.025	-0.015	1	0	0.0068764	2	1	1	0.0029895	0.0039791	0.23889258752651	0.24083669497722	5	604	no	-8.38588007376396
Spis_LOC111341899	101	0.4157634	10	0.013	-0.101	1	0	0.0388732	32	2	2	0.0224215	0.5204342	4.39085584251527	4.01207005794679	10	604	no	-5.47897339199836
Spis_LOC111341916	12	0.0029813	3	0.021	-0.01	1	0	0.0049806	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111341971	32	0.0084089	10	0.019	-0.038	1	0	0.0112343	1	1	1	0.0049826	0.0049602	-0.00432208508882708	-0.180837353097501	10	604	no	-7.64888552464415
Spis_LOC111342031	94	0.0333413	31	0.039	-0.072	1	0	0.0413947	2	2	1	0.0164425	0.0181742	0.126168801769728	-0.194885900317063	31	604	no	-5.92642651950239
Spis_LOC111342032	20	0.0059557	7	0.036	-0.011	1	0	0.0069474	1	1	1	0.0034878	0.0034774	-0.00250558394411953	0	7	604	no	-8.16346697025849
Spis_LOC111342033	26	0.0079321	6	0.009	-0.052	1	0	0.0113339	2	1	1	0.0034878	0.0044744	0.219851091545317	0.222356675489437	6	604	no	-8.16346697025849
Spis_LOC111342040	37	0.0136205	15	0.068	0.002	1	0	0.0083762	2	2	1	0.0084704	0.0103968	0.233286322883619	0	15	604	no	-6.88335418471614
Spis_LOC111342043	11	0.003232	3	0.073	0.039	1	0	0.0038588	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111342046	14	0.0044733	4	0.024	-0.016	1	0	0.005084	2	1	1	0.0024913	0.0034833	0.261255894278931	0.26270019617279	4	604	no	-8.64888552464415
Spis_LOC111342047	18	0.0084524	6	0.022	-0.016	1	0	0.0050905	1	1	1	0.0029895	0.0029821	-0.00194410745071045	0	6	604	no	-8.38588007376396
Spis_LOC111342063	31	0.0111539	5	0.082	0.021	1	0	0.009086	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
Spis_LOC111342141	71	0.0293407	21	0.063	-0.027	1	0	0.022087	2	2	2	0.0119581	0.0148121	0.259810056562257	-0.00942580638118856	21	604	no	-6.38586800912933
Spis_LOC111342146	30	0.0158923	10	0.026	-0.034	1	0	0.0098112	2	2	1	0.0059791	0.0079403	0.300000039425549	0.134675471062468	10	604	no	-7.3858559445956
Spis_LOC111342283	49	0.0200353	15	0.045	-0.036	1	0	0.0180585	2	2	2	0.0089686	0.0118836	0.326591854455272	0.10359312467641	15	604	no	-6.80090148688572
Spis_LOC111342288	25	0.0081845	3	0.026	-0.03	1	0	0.0110644	2	1	1	0.001993	0.0029871	0.288037216536054	0.288999625425114	3	604	no	-8.97084257448512
Spis_LOC111342353	11	0.0027336	4	0.07	0.035	1	0	0.0025017	1	1	1	0.001993	0.00199	-0.000962408889060076	0	4	604	no	-8.97084257448512
Spis_LOC111342360	18	0.0064588	5	0.011	-0.027	1	0	0.0084775	2	2	1	0.0034878	0.0054714	0.412469359521215	0.414974943465335	5	604	no	-8.16346697025849
Spis_LOC111342461	27	0.0111683	3	0.014	-0.045	1	0	0.0100117	2	1	1	0.001993	0.0029871	0.288037216536054	0.288999625425114	3	604	no	-8.97084257448512
Spis_LOC111342554	23	0.0136726	3	0.037	-0.019	1	0	0.0087958	3	2	1	0.0029895	0.0069701	0.786082631821109	0.788026739271819	3	604	no	-8.38588007376396
Spis_LOC111342562	136	0.0526768	44	0.159	0.029	1	0	0.0373108	2	2	2	0.0254111	0.0317567	0.295493228558429	-0.0478646137221011	44	604	no	-5.29839736140447
Spis_LOC111342567	97	0.027076	32	0.115	0.002	1	0	0.0280426	2	1	1	0.0164425	0.0171772	0.0548821694823516	-0.26617253260444	32	604	no	-5.92642651950239
Spis_LOC111342568	64	0.0181858	22	0.081	-0.004	1	0	0.0223588	1	1	1	0.0109616	0.0108469	-0.0123400086530334	-0.302273574547315	22	604	no	-6.51139779443323
Spis_LOC111342571	27	0.0111683	7	0.059	0	1	0	0.0064806	2	2	2	0.0049826	0.0079512	0.481748489986836	0.305233221978162	7	604	no	-7.64888552464415
Spis_LOC111342574	21	0.0101894	0	0.05	-0.003	1	0	0.0067712	0	0	0	0	0	0	0	0	604	no	-Inf
Spis_LOC111342599	404	0.168786	116	0.261	0.049	1	0	0.1117431	4	4	3	0.0677628	0.0901218	0.398562782736933	-0.0533764470402435	116	604	no	-3.88336270083875
Spis_LOC111342605	16	0.0044695	4	0.024	-0.021	1	0	0.005372	1	1	1	0.001993	0.00199	-0.000962408889060076	0	4	604	no	-8.97084257448512
Spis_LOC111342700	35	0.0121343	12	0.047	-0.015	1	0	0.0097276	2	1	1	0.0064773	0.0074356	0.14623815276875	0	12	604	no	-7.27039171975463
Spis_LOC111342715	23	0.0066953	4	0.071	0.015	1	0	0.0089212	1	1	1	0.001993	0.00199	-0.000962408889060076	0	4	604	no	-8.97084257448512
Spis_LOC111342751	20	0.0074509	9	0.029	-0.016	1	0	0.0067914	1	1	1	0.0044843	0.0044664	-0.00369922660613736	-0.192825152104822	9	604	no	-7.80090148688572
Spis_LOC111342760	98	0.0317985	35	0.16	0.051	1	0	0.0226145	3	2	2	0.0199302	0.0255248	0.321189220898442	-0.00753543863360684	35	604	no	-5.64890000204831
Spis_LOC111342765	54	0.0137736	18	0.099	0.014	1	0	0.0162072	1	1	1	0.0089686	0.0088926	-0.00958752604263572	-0.232586255821497	18	604	no	-6.80090148688572
Spis_LOC111342796	33	0.011146	12	0.098	0.033	1	0	0.007458	2	2	1	0.0069756	0.0089244	0.269682853567861	0.123444700799111	12	604	no	-7.1634669702585
Spis_LOC111342840	140	0.049618	38	0.169	0.035	1	0	0.0466301	2	2	1	0.0199302	0.0215368	0.0997781288466947	-0.228946530685354	38	604	no	-5.64890000204831
Spis_LOC111342842	12	0.0039781	2	0.05	0.019	1	0	0.0042476	1	1	0	0.0009965	0.000996	-0.000205988194539483	0	2	604	no	-9.97084257448512
Spis_LOC111342902	11	0.0027336	0	0.014	-0.021	1	0	0.0044644	0	0	0	0	0	0	0	0	604	no	-Inf
Spis_LOC111342924	98	0.0502386	30	0.059	-0.051	1	0	0.0345393	2	2	2	0.0164425	0.0191712	0.194098244886237	-0.126956457200554	30	604	no	-5.92642651950239
Spis_LOC111342931	13	0.0037274	2	0.049	0.005	1	0	0.0045562	1	1	0	0.0009965	0.000996	-0.000205988194539483	0	2	604	no	-9.97084257448512
Spis_LOC111342945	115	0.0338164	47	0.132	0.01	1	0	0.0350934	2	1	1	0.0239163	0.024353	0.0236498584537239	-0.382800988140948	47	604	no	-5.38586197684986
Spis_LOC111342947	16	0.0044695	3	0.092	0.047	1	0	0.004113	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111342953	175	0.0437006	56	0.086	-0.067	1	0	0.0657461	2	1	1	0.0284006	0.0286048	0.00950065092147131	-0.40105637264744	56	604	no	-5.13793478089403
Spis_LOC111342965	434	0.276869	108	0.235	0.014	1	0	0.1321244	3	3	3	0.0632785	0.0832321	0.382190596514643	-0.0655931371303001	108	604	no	-3.98214078826064
Spis_LOC111342973	45	0.0225506	9	0.142	0.067	1	0	0.0130717	2	1	1	0.0049826	0.0059572	0.176515268008674	0	9	604	no	-7.64888552464415
Spis_LOC111342979	58	0.0291956	14	0.16	0.076	1	0	0.0115401	3	2	1	0.0084704	0.0123908	0.44061002773431	0.207323704850692	14	604	no	-6.88335418471614
Spis_LOC111343050	25	0.0066893	10	0.052	-0.004	1	0	0.0064652	2	1	1	0.0054808	0.0064505	0.165324568363081	0	10	604	no	-7.51139779443323
Spis_LOC111343103	18	0.0064588	6	0.039	0	1	0	0.0040262	2	2	1	0.003986	0.0059662	0.384092466879188	0.180651997559978	6	604	no	-7.97084257448512
Spis_LOC111343111	26	0.0099256	7	0.111	0.05	1	0	0.007213	1	1	1	0.0034878	0.0034774	-0.00250558394411953	0	7	604	no	-8.16346697025849
Spis_LOC111343142	25	0.0066893	7	0.099	0.043	1	0	0.0061006	1	1	1	0.0034878	0.0034774	-0.00250558394411953	0	7	604	no	-8.16346697025849
Spis_LOC111343187	11	0.0052255	4	0.055	0.02	1	0	0.0021945	3	1	1	0.0029895	0.0059731	0.625693862779438	0.627637970230148	4	604	no	-8.38588007376396
Spis_LOC111343200	21	0.005704	4	0.026	-0.025	1	0	0.0083965	2	1	1	0.0024913	0.0034833	0.261255894278931	0.26270019617279	4	604	no	-8.64888552464415
Spis_LOC111343216	229	0.0812199	81	0.197	0.027	1	0	0.0626802	3	2	2	0.0443448	0.0513725	0.201637458591659	-0.244946815305318	81	604	no	-4.49509124993947
Spis_LOC111343217	12	0.0029813	3	0.048	0.017	1	0	0.003893	1	1	1	0.0014948	0.0014933	-0.000541052891436265	0	3	604	no	-9.38583181583079
Spis_LOC111343218	186	0.0716126	65	0.122	-0.027	1	0	0.0547585	3	2	2	0.0378675	0.0484158	0.334877438677574	-0.0878726677684052	65	604	no	-4.72289601166455
Spis_LOC111343219	29	0.0081711	14	0.068	0.012	1	0	0.0090711	1	1	1	0.0069756	0.0069304	-0.00689422114641775	-0.153132373915168	14	604	no	-7.1634669702585
Spis_LOC111343247	16	0.0054663	5	0.028	-0.017	1	0	0.0046909	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
Spis_LOC111343262	286	0.1120414	79	0.202	0.011	1	0	0.0938814	2	2	2	0.0438465	0.050918	0.204842339173289	-0.219036289870258	79	604	no	-4.51139450409834
Spis_LOC111343289	13	0.0057209	2	0.021	-0.023	1	0	0.0045433	1	1	0	0.0009965	0.000996	-0.000205988194539483	0	2	604	no	-9.97084257448512
Spis_LOC111343301	42	0.0103565	18	0.062	-0.013	1	0	0.0133162	1	1	1	0.0089686	0.0088926	-0.00958752604263572	-0.242873848926255	18	604	no	-6.80090148688572
Spis_LOC111343307	28	0.013906	8	0.057	-0.001	1	0	0.0077277	1	1	1	0.003986	0.0039721	-0.0030924340109082	-0.206532903330118	8	604	no	-7.97084257448512
Spis_LOC111343326	37	0.0126237	10	0.071	0.00499999999999999	1	0	0.0119799	3	2	1	0.0064773	0.0104266	0.525712697521331	0.379474544752581	10	604	no	-7.27039171975463
Spis_LOC111343350	44	0.0133361	13	0.049	-0.022	1	0	0.0164651	1	1	1	0.0064773	0.0064386	-0.00622879886655212	-0.152466951635302	13	604	no	-7.27039171975463
Spis_LOC111343390	26	0.006437	9	0.072	0.011	1	0	0.0092658	1	1	1	0.0044843	0.0044664	-0.00369922660613736	-0.192825152104822	9	604	no	-7.80090148688572
Spis_LOC111343399	24	0.0124237	6	0.016	-0.035	1	0	0.0069475	3	2	2	0.0049826	0.0099453	0.733556262822853	0.557040994814179	6	604	no	-7.64888552464415
Spis_LOC111343478	15	0.005219	5	0.036	-0.009	1	0	0.0041237	2	1	1	0.0029895	0.0039791	0.23889258752651	0.24083669497722	5	604	no	-8.38588007376396
Spis_LOC111343484	21	0.0062024	4	0.057	0.00600000000000001	1	0	0.0055122	2	1	1	0.0024913	0.0034833	0.261255894278931	0.26270019617279	4	604	no	-8.64888552464415
Spis_LOC111343527	11	0.0027336	5	0.062	0.027	1	0	0.0028032	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
Spis_LOC111343577	14	0.0049716	5	0.042	0.002	1	0	0.0026631	2	1	1	0.0029895	0.0039791	0.23889258752651	0.24083669497722	5	604	no	-8.38588007376396
Spis_LOC111343593	23	0.0096856	7	0.086	0.03	1	0	0.003792	2	2	1	0.0044843	0.0064604	0.359190969085243	0.170065043586558	7	604	no	-7.80090148688572
Spis_LOC111343643	223	0.1102943	61	0.068	-0.094	1	0	0.0769953	3	3	3	0.0423518	0.0684946	0.662476640120866	0.266225515085362	61	604	yes	-4.56143290272284
Spis_LOC111343734	124	0.0448964	36	0.165	0.042	1	0	0.029979	3	2	2	0.021425	0.0289525	0.394574424844986	0	36	604	no	-5.54456098543695
Spis_LOC111343750	109	2.1126439	5	-0.008	-0.125	1	0	0.0600109	1	1	1	0.0024913	0.0024863	-0.0014443018938597	0	5	604	no	-8.64888552464415
