metacell_new,cell_type,N,frac,assigned_cell_type,assigned_frac
14,gastrodermis,1,0.333333333333333,host_cells,0.333333333333333
125,mitotic_host_cells,58,0.983050847457627,mitotic_host_cells,0.983050847457627
125,neuron_8,1,0.0169491525423729,mitotic_host_cells,0.983050847457627
123,mitotic_host_cells,128,0.96969696969697,mitotic_host_cells,0.96969696969697
123,host_cells,2,0.0151515151515152,mitotic_host_cells,0.96969696969697
123,neuron_1,1,0.00757575757575758,mitotic_host_cells,0.96969696969697
123,epidermis_1,1,0.00757575757575758,mitotic_host_cells,0.96969696969697
124,mitotic_host_cells,140,0.958904109589041,mitotic_host_cells,0.958904109589041
124,host_cells,1,0.00684931506849315,mitotic_host_cells,0.958904109589041
124,neuron_1,1,0.00684931506849315,mitotic_host_cells,0.958904109589041
124,neuron_2,1,0.00684931506849315,mitotic_host_cells,0.958904109589041
124,calicoblast,1,0.00684931506849315,mitotic_host_cells,0.958904109589041
124,gland_8,1,0.00684931506849315,mitotic_host_cells,0.958904109589041
124,digestive_filaments,1,0.00684931506849315,mitotic_host_cells,0.958904109589041
122,mitotic_host_cells,55,0.873015873015873,mitotic_host_cells,0.873015873015873
122,gastrodermis,3,0.0476190476190476,mitotic_host_cells,0.873015873015873
122,epidermis_1,2,0.0317460317460317,mitotic_host_cells,0.873015873015873
122,host_cells,1,0.0158730158730159,mitotic_host_cells,0.873015873015873
122,digestive_filaments,1,0.0158730158730159,mitotic_host_cells,0.873015873015873
122,gland_1,1,0.0158730158730159,mitotic_host_cells,0.873015873015873
126,mitotic_host_cells,60,0.857142857142857,mitotic_host_cells,0.857142857142857
126,host_cells,8,0.114285714285714,mitotic_host_cells,0.857142857142857
126,gland_8,1,0.0142857142857143,mitotic_host_cells,0.857142857142857
126,gastrodermis,1,0.0142857142857143,mitotic_host_cells,0.857142857142857
127,mitotic_host_cells,43,0.811320754716981,mitotic_host_cells,0.811320754716981
127,host_cells,10,0.188679245283019,mitotic_host_cells,0.811320754716981
128,mitotic_host_cells,53,0.768115942028986,mitotic_host_cells,0.768115942028986
128,host_cells,10,0.144927536231884,mitotic_host_cells,0.768115942028986
128,gastrodermis,3,0.0434782608695652,mitotic_host_cells,0.768115942028986
128,gland_10,1,0.0144927536231884,mitotic_host_cells,0.768115942028986
128,immune_1,1,0.0144927536231884,mitotic_host_cells,0.768115942028986
128,gland_3_digestive,1,0.0144927536231884,mitotic_host_cells,0.768115942028986
130,mitotic_host_cells,19,0.703703703703704,mitotic_host_cells,0.703703703703704
130,host_cells,8,0.296296296296296,mitotic_host_cells,0.703703703703704
129,mitotic_host_cells,55,0.69620253164557,mitotic_host_cells,0.69620253164557
129,host_cells,22,0.278481012658228,mitotic_host_cells,0.69620253164557
129,gastrodermis,2,0.0253164556962025,mitotic_host_cells,0.69620253164557
119,mitotic_host_cells,2,0.666666666666667,mitotic_host_cells,0.666666666666667
119,gland_8,1,0.333333333333333,mitotic_host_cells,0.666666666666667
193,mitotic_host_cells,4,0.266666666666667,mitotic_host_cells,0.266666666666667
193,gastrodermis,4,0.266666666666667,mitotic_host_cells,0.266666666666667
193,neuron_10,2,0.133333333333333,mitotic_host_cells,0.266666666666667
193,digestive_filaments,2,0.133333333333333,mitotic_host_cells,0.266666666666667
193,gland_3_digestive,1,0.0666666666666667,mitotic_host_cells,0.266666666666667
193,gland_9,1,0.0666666666666667,mitotic_host_cells,0.266666666666667
193,neuron_1,1,0.0666666666666667,mitotic_host_cells,0.266666666666667
96,mitotic_host_cells,5,0.263157894736842,mitotic_host_cells,0.263157894736842
96,gland_10,2,0.105263157894737,mitotic_host_cells,0.263157894736842
96,digestive_filaments,2,0.105263157894737,mitotic_host_cells,0.263157894736842
96,host_cells,2,0.105263157894737,mitotic_host_cells,0.263157894736842
96,gastrodermis,2,0.105263157894737,mitotic_host_cells,0.263157894736842
96,neuron_12,1,0.0526315789473684,mitotic_host_cells,0.263157894736842
96,gland_7,1,0.0526315789473684,mitotic_host_cells,0.263157894736842
96,cnidocyte,1,0.0526315789473684,mitotic_host_cells,0.263157894736842
96,neuron_1,1,0.0526315789473684,mitotic_host_cells,0.263157894736842
96,neuron_4,1,0.0526315789473684,mitotic_host_cells,0.263157894736842
96,gland_5,1,0.0526315789473684,mitotic_host_cells,0.263157894736842
110,germline_sperm,24,0.51063829787234,germline_sperm,0.51063829787234
110,mitotic_host_cells,21,0.446808510638298,germline_sperm,0.51063829787234
110,epidermis_1,1,0.0212765957446809,germline_sperm,0.51063829787234
110,digestive_filaments,1,0.0212765957446809,germline_sperm,0.51063829787234
23,digestive_filaments,128,0.977099236641221,digestive_filaments,0.977099236641221
23,neuron_12,1,0.00763358778625954,digestive_filaments,0.977099236641221
23,gastrodermis,1,0.00763358778625954,digestive_filaments,0.977099236641221
23,neuron_8,1,0.00763358778625954,digestive_filaments,0.977099236641221
26,digestive_filaments,62,0.96875,digestive_filaments,0.96875
26,gastrodermis_musclelike,1,0.015625,digestive_filaments,0.96875
26,epidermis_1,1,0.015625,digestive_filaments,0.96875
24,digestive_filaments,58,0.950819672131147,digestive_filaments,0.950819672131147
24,gastrodermis,1,0.0163934426229508,digestive_filaments,0.950819672131147
24,gland_4,1,0.0163934426229508,digestive_filaments,0.950819672131147
24,gastrodermis_musclelike,1,0.0163934426229508,digestive_filaments,0.950819672131147
25,digestive_filaments,58,0.950819672131147,digestive_filaments,0.950819672131147
25,gastrodermis,1,0.0163934426229508,digestive_filaments,0.950819672131147
25,epidermis_2,1,0.0163934426229508,digestive_filaments,0.950819672131147
25,gland_8,1,0.0163934426229508,digestive_filaments,0.950819672131147
20,digestive_filaments,58,0.935483870967742,digestive_filaments,0.935483870967742
20,gastrodermis,3,0.0483870967741936,digestive_filaments,0.935483870967742
20,gland_1,1,0.0161290322580645,digestive_filaments,0.935483870967742
22,digestive_filaments,42,0.91304347826087,digestive_filaments,0.91304347826087
22,gastrodermis,3,0.0652173913043478,digestive_filaments,0.91304347826087
22,gland_7,1,0.0217391304347826,digestive_filaments,0.91304347826087
21,digestive_filaments,88,0.907216494845361,digestive_filaments,0.907216494845361
21,gastrodermis,3,0.0309278350515464,digestive_filaments,0.907216494845361
21,epidermis_2,2,0.0206185567010309,digestive_filaments,0.907216494845361
21,epidermis_1,2,0.0206185567010309,digestive_filaments,0.907216494845361
21,neuron_3,1,0.0103092783505155,digestive_filaments,0.907216494845361
21,germline_sperm,1,0.0103092783505155,digestive_filaments,0.907216494845361
37,digestive_filaments,19,0.904761904761905,digestive_filaments,0.904761904761905
37,gastrodermis,2,0.0952380952380952,digestive_filaments,0.904761904761905
19,digestive_filaments,17,0.85,digestive_filaments,0.85
19,mitotic_host_cells,1,0.05,digestive_filaments,0.85
19,gland_9,1,0.05,digestive_filaments,0.85
19,epidermis_2,1,0.05,digestive_filaments,0.85
17,digestive_filaments,8,0.615384615384615,digestive_filaments,0.615384615384615
17,mitotic_host_cells,2,0.153846153846154,digestive_filaments,0.615384615384615
17,epidermis_1,2,0.153846153846154,digestive_filaments,0.615384615384615
17,gastrodermis,1,0.0769230769230769,digestive_filaments,0.615384615384615
8,digestive_filaments,21,0.567567567567568,digestive_filaments,0.567567567567568
8,gastrodermis_musclelike,8,0.216216216216216,digestive_filaments,0.567567567567568
8,gastrodermis,3,0.0810810810810811,digestive_filaments,0.567567567567568
8,epidermis_2,1,0.027027027027027,digestive_filaments,0.567567567567568
8,neuron_13,1,0.027027027027027,digestive_filaments,0.567567567567568
8,calicoblast,1,0.027027027027027,digestive_filaments,0.567567567567568
8,epidermis_1,1,0.027027027027027,digestive_filaments,0.567567567567568
8,neuron_3,1,0.027027027027027,digestive_filaments,0.567567567567568
72,digestive_filaments,7,0.538461538461538,digestive_filaments,0.538461538461538
72,neuron_12,1,0.0769230769230769,digestive_filaments,0.538461538461538
72,epidermis_1,1,0.0769230769230769,digestive_filaments,0.538461538461538
72,mitotic_host_cells,1,0.0769230769230769,digestive_filaments,0.538461538461538
72,gastrodermis,1,0.0769230769230769,digestive_filaments,0.538461538461538
72,gastrodermis_musclelike,1,0.0769230769230769,digestive_filaments,0.538461538461538
72,neuron_11,1,0.0769230769230769,digestive_filaments,0.538461538461538
29,digestive_filaments,7,0.5,digestive_filaments,0.5
29,epidermis_2,2,0.142857142857143,digestive_filaments,0.5
29,neuron_1,2,0.142857142857143,digestive_filaments,0.5
29,gastrodermis,1,0.0714285714285714,digestive_filaments,0.5
29,gland_4,1,0.0714285714285714,digestive_filaments,0.5
29,host_cells,1,0.0714285714285714,digestive_filaments,0.5
31,digestive_filaments,5,0.5,digestive_filaments,0.5
31,epidermis_2,1,0.1,digestive_filaments,0.5
31,mitotic_host_cells,1,0.1,digestive_filaments,0.5
31,neuron_2,1,0.1,digestive_filaments,0.5
31,neuron_6,1,0.1,digestive_filaments,0.5
31,gland_9,1,0.1,digestive_filaments,0.5
35,digestive_filaments,6,0.461538461538462,digestive_filaments,0.461538461538462
35,neuron_2,2,0.153846153846154,digestive_filaments,0.461538461538462
35,neuron_11,1,0.0769230769230769,digestive_filaments,0.461538461538462
35,gastrodermis,1,0.0769230769230769,digestive_filaments,0.461538461538462
35,gland_5,1,0.0769230769230769,digestive_filaments,0.461538461538462
35,gland_4,1,0.0769230769230769,digestive_filaments,0.461538461538462
35,neuron_13,1,0.0769230769230769,digestive_filaments,0.461538461538462
32,digestive_filaments,5,0.454545454545455,digestive_filaments,0.454545454545455
32,mitotic_host_cells,1,0.0909090909090909,digestive_filaments,0.454545454545455
32,gland_1,1,0.0909090909090909,digestive_filaments,0.454545454545455
32,gland_4,1,0.0909090909090909,digestive_filaments,0.454545454545455
32,gland_6,1,0.0909090909090909,digestive_filaments,0.454545454545455
32,neuron_13,1,0.0909090909090909,digestive_filaments,0.454545454545455
32,gland_5,1,0.0909090909090909,digestive_filaments,0.454545454545455
28,digestive_filaments,4,0.4,digestive_filaments,0.4
28,gland_10,1,0.1,digestive_filaments,0.4
28,gland_6,1,0.1,digestive_filaments,0.4
28,gastrodermis,1,0.1,digestive_filaments,0.4
28,immune_2,1,0.1,digestive_filaments,0.4
28,immune_1,1,0.1,digestive_filaments,0.4
28,neuron_1,1,0.1,digestive_filaments,0.4
36,digestive_filaments,2,0.4,digestive_filaments,0.4
36,neuron_11,1,0.2,digestive_filaments,0.4
36,gastrodermis,1,0.2,digestive_filaments,0.4
36,gland_8,1,0.2,digestive_filaments,0.4
93,digestive_filaments,2,0.4,digestive_filaments,0.4
93,gastrodermis,2,0.4,digestive_filaments,0.4
93,epidermis_2,1,0.2,digestive_filaments,0.4
115,digestive_filaments,4,0.333333333333333,digestive_filaments,0.333333333333333
115,epidermis_1,2,0.166666666666667,digestive_filaments,0.333333333333333
115,epidermis_2,1,0.0833333333333333,digestive_filaments,0.333333333333333
115,calicoblast,1,0.0833333333333333,digestive_filaments,0.333333333333333
115,gland_4,1,0.0833333333333333,digestive_filaments,0.333333333333333
115,neuron_5,1,0.0833333333333333,digestive_filaments,0.333333333333333
115,host_cells,1,0.0833333333333333,digestive_filaments,0.333333333333333
115,gland_9,1,0.0833333333333333,digestive_filaments,0.333333333333333
91,epidermis_1,103,0.980952380952381,epidermis_1,0.980952380952381
91,epidermis_2,2,0.0190476190476191,epidermis_1,0.980952380952381
77,epidermis_1,61,0.968253968253968,epidermis_1,0.968253968253968
77,gastrodermis,2,0.0317460317460317,epidermis_1,0.968253968253968
86,epidermis_1,82,0.964705882352941,epidermis_1,0.964705882352941
86,epidermis_2,3,0.0352941176470588,epidermis_1,0.964705882352941
87,epidermis_1,71,0.959459459459459,epidermis_1,0.959459459459459
87,epidermis_2,2,0.027027027027027,epidermis_1,0.959459459459459
87,neuron_4,1,0.0135135135135135,epidermis_1,0.959459459459459
108,epidermis_1,44,0.956521739130435,epidermis_1,0.956521739130435
108,epidermis_2,1,0.0217391304347826,epidermis_1,0.956521739130435
108,neuron_8,1,0.0217391304347826,epidermis_1,0.956521739130435
83,epidermis_1,42,0.954545454545455,epidermis_1,0.954545454545455
83,epidermis_2,2,0.0454545454545455,epidermis_1,0.954545454545455
92,epidermis_1,84,0.954545454545455,epidermis_1,0.954545454545455
92,epidermis_2,3,0.0340909090909091,epidermis_1,0.954545454545455
92,gland_9,1,0.0113636363636364,epidermis_1,0.954545454545455
80,epidermis_1,40,0.952380952380952,epidermis_1,0.952380952380952
80,neuron_1,1,0.0238095238095238,epidermis_1,0.952380952380952
80,epidermis_2,1,0.0238095238095238,epidermis_1,0.952380952380952
88,epidermis_1,60,0.952380952380952,epidermis_1,0.952380952380952
88,immune_1,1,0.0158730158730159,epidermis_1,0.952380952380952
88,gastrodermis,1,0.0158730158730159,epidermis_1,0.952380952380952
88,neuron_2,1,0.0158730158730159,epidermis_1,0.952380952380952
79,epidermis_1,30,0.9375,epidermis_1,0.9375
79,gland_9,1,0.03125,epidermis_1,0.9375
79,epidermis_2,1,0.03125,epidermis_1,0.9375
82,epidermis_1,104,0.928571428571429,epidermis_1,0.928571428571429
82,epidermis_2,5,0.0446428571428571,epidermis_1,0.928571428571429
82,digestive_filaments,2,0.0178571428571429,epidermis_1,0.928571428571429
82,mitotic_host_cells,1,0.00892857142857143,epidermis_1,0.928571428571429
90,epidermis_1,100,0.91743119266055,epidermis_1,0.91743119266055
90,epidermis_2,9,0.0825688073394496,epidermis_1,0.91743119266055
75,epidermis_1,56,0.903225806451613,epidermis_1,0.903225806451613
75,epidermis_2,5,0.0806451612903226,epidermis_1,0.903225806451613
75,gastrodermis,1,0.0161290322580645,epidermis_1,0.903225806451613
89,epidermis_1,46,0.867924528301887,epidermis_1,0.867924528301887
89,epidermis_2,7,0.132075471698113,epidermis_1,0.867924528301887
109,epidermis_1,21,0.807692307692308,epidermis_1,0.807692307692308
109,epidermis_2,3,0.115384615384615,epidermis_1,0.807692307692308
109,gastrodermis,1,0.0384615384615385,epidermis_1,0.807692307692308
109,calicoblast,1,0.0384615384615385,epidermis_1,0.807692307692308
118,epidermis_1,15,0.789473684210526,epidermis_1,0.789473684210526
118,digestive_filaments,1,0.0526315789473684,epidermis_1,0.789473684210526
118,neuron_12,1,0.0526315789473684,epidermis_1,0.789473684210526
118,neuron_8,1,0.0526315789473684,epidermis_1,0.789473684210526
118,calicoblast,1,0.0526315789473684,epidermis_1,0.789473684210526
81,epidermis_1,18,0.72,epidermis_1,0.72
81,epidermis_2,6,0.24,epidermis_1,0.72
81,digestive_filaments,1,0.04,epidermis_1,0.72
70,epidermis_1,13,0.65,epidermis_1,0.65
70,gastrodermis,3,0.15,epidermis_1,0.65
70,digestive_filaments,2,0.1,epidermis_1,0.65
70,gland_6,1,0.05,epidermis_1,0.65
70,mitotic_host_cells,1,0.05,epidermis_1,0.65
106,epidermis_1,40,0.588235294117647,epidermis_1,0.588235294117647
106,calicoblast,25,0.367647058823529,epidermis_1,0.588235294117647
106,epidermis_2,3,0.0441176470588235,epidermis_1,0.588235294117647
107,epidermis_1,12,0.444444444444444,epidermis_1,0.444444444444444
107,calicoblast,5,0.185185185185185,epidermis_1,0.444444444444444
107,epidermis_2,4,0.148148148148148,epidermis_1,0.444444444444444
107,mitotic_host_cells,1,0.037037037037037,epidermis_1,0.444444444444444
107,digestive_filaments,1,0.037037037037037,epidermis_1,0.444444444444444
107,neuron_5,1,0.037037037037037,epidermis_1,0.444444444444444
107,neuron_12,1,0.037037037037037,epidermis_1,0.444444444444444
107,gastrodermis,1,0.037037037037037,epidermis_1,0.444444444444444
107,host_cells,1,0.037037037037037,epidermis_1,0.444444444444444
74,epidermis_1,5,0.416666666666667,epidermis_1,0.416666666666667
74,mitotic_host_cells,4,0.333333333333333,epidermis_1,0.416666666666667
74,gland_3_digestive,1,0.0833333333333333,epidermis_1,0.416666666666667
74,gland_6,1,0.0833333333333333,epidermis_1,0.416666666666667
74,gastrodermis,1,0.0833333333333333,epidermis_1,0.416666666666667
71,epidermis_1,3,0.333333333333333,epidermis_1,0.333333333333333
71,mitotic_host_cells,1,0.111111111111111,epidermis_1,0.333333333333333
71,digestive_filaments,1,0.111111111111111,epidermis_1,0.333333333333333
71,host_cells,1,0.111111111111111,epidermis_1,0.333333333333333
71,epidermis_2,1,0.111111111111111,epidermis_1,0.333333333333333
71,neuron_13,1,0.111111111111111,epidermis_1,0.333333333333333
71,neuron_7,1,0.111111111111111,epidermis_1,0.333333333333333
120,epidermis_1,2,0.285714285714286,epidermis_1,0.285714285714286
120,epidermis_2,1,0.142857142857143,epidermis_1,0.285714285714286
120,gland_6,1,0.142857142857143,epidermis_1,0.285714285714286
120,gastrodermis,1,0.142857142857143,epidermis_1,0.285714285714286
120,calicoblast,1,0.142857142857143,epidermis_1,0.285714285714286
120,neuron_1,1,0.142857142857143,epidermis_1,0.285714285714286
61,epidermis_1,2,0.181818181818182,epidermis_1,0.181818181818182
61,gastrodermis,2,0.181818181818182,epidermis_1,0.181818181818182
61,host_cells,2,0.181818181818182,epidermis_1,0.181818181818182
61,gland_7,1,0.0909090909090909,epidermis_1,0.181818181818182
61,neuron_13,1,0.0909090909090909,epidermis_1,0.181818181818182
61,neuron_2,1,0.0909090909090909,epidermis_1,0.181818181818182
61,epidermis_2,1,0.0909090909090909,epidermis_1,0.181818181818182
61,digestive_filaments,1,0.0909090909090909,epidermis_1,0.181818181818182
116,epidermis_2,160,0.975609756097561,epidermis_2,0.975609756097561
116,epidermis_1,2,0.0121951219512195,epidermis_2,0.975609756097561
116,neuron_13,1,0.00609756097560976,epidermis_2,0.975609756097561
116,digestive_filaments,1,0.00609756097560976,epidermis_2,0.975609756097561
104,epidermis_2,44,0.956521739130435,epidermis_2,0.956521739130435
104,calicoblast,1,0.0217391304347826,epidermis_2,0.956521739130435
104,epidermis_1,1,0.0217391304347826,epidermis_2,0.956521739130435
85,epidermis_2,126,0.940298507462687,epidermis_2,0.940298507462687
85,epidermis_1,6,0.0447761194029851,epidermis_2,0.940298507462687
85,neuron_13,1,0.00746268656716418,epidermis_2,0.940298507462687
85,immune_1,1,0.00746268656716418,epidermis_2,0.940298507462687
105,epidermis_2,47,0.94,epidermis_2,0.94
105,gastrodermis,1,0.02,epidermis_2,0.94
105,neuron_5,1,0.02,epidermis_2,0.94
105,epidermis_1,1,0.02,epidermis_2,0.94
103,epidermis_2,160,0.92485549132948,epidermis_2,0.92485549132948
103,epidermis_1,12,0.069364161849711,epidermis_2,0.92485549132948
103,calicoblast,1,0.00578034682080925,epidermis_2,0.92485549132948
101,epidermis_2,73,0.839080459770115,epidermis_2,0.839080459770115
101,epidermis_1,14,0.160919540229885,epidermis_2,0.839080459770115
102,epidermis_2,24,0.827586206896552,epidermis_2,0.827586206896552
102,epidermis_1,3,0.103448275862069,epidermis_2,0.827586206896552
102,digestive_filaments,1,0.0344827586206897,epidermis_2,0.827586206896552
102,gastrodermis,1,0.0344827586206897,epidermis_2,0.827586206896552
84,epidermis_2,64,0.810126582278481,epidermis_2,0.810126582278481
84,epidermis_1,13,0.164556962025316,epidermis_2,0.810126582278481
84,gastrodermis,1,0.0126582278481013,epidermis_2,0.810126582278481
84,neuron_13,1,0.0126582278481013,epidermis_2,0.810126582278481
121,epidermis_2,22,0.785714285714286,epidermis_2,0.785714285714286
121,digestive_filaments,4,0.142857142857143,epidermis_2,0.785714285714286
121,neuron_14,1,0.0357142857142857,epidermis_2,0.785714285714286
121,gland_5,1,0.0357142857142857,epidermis_2,0.785714285714286
78,epidermis_2,21,0.7,epidermis_2,0.7
78,epidermis_1,9,0.3,epidermis_2,0.7
69,epidermis_2,4,0.363636363636364,epidermis_2,0.363636363636364
69,epidermis_1,3,0.272727272727273,epidermis_2,0.363636363636364
69,gastrodermis,2,0.181818181818182,epidermis_2,0.363636363636364
69,digestive_filaments,1,0.0909090909090909,epidermis_2,0.363636363636364
69,immune_1,1,0.0909090909090909,epidermis_2,0.363636363636364
13,epidermis_2,1,0.125,epidermis_2,0.125
13,digestive_filaments,1,0.125,epidermis_2,0.125
13,neuron_12,1,0.125,epidermis_2,0.125
13,unknown,1,0.125,epidermis_2,0.125
13,mitotic_host_cells,1,0.125,epidermis_2,0.125
13,neuron_10,1,0.125,epidermis_2,0.125
13,gland_5,1,0.125,epidermis_2,0.125
13,neuron_1,1,0.125,epidermis_2,0.125
98,calicoblast,97,1,calicoblast,1
100,calicoblast,100,1,calicoblast,1
111,calicoblast,62,1,calicoblast,1
113,calicoblast,171,0.994186046511628,calicoblast,0.994186046511628
113,epidermis_1,1,0.00581395348837209,calicoblast,0.994186046511628
114,calicoblast,112,0.991150442477876,calicoblast,0.991150442477876
114,gastrodermis,1,0.00884955752212389,calicoblast,0.991150442477876
112,calicoblast,83,0.988095238095238,calicoblast,0.988095238095238
112,epidermis_1,1,0.0119047619047619,calicoblast,0.988095238095238
99,calicoblast,105,0.945945945945946,calicoblast,0.945945945945946
99,epidermis_2,3,0.027027027027027,calicoblast,0.945945945945946
99,epidermis_1,1,0.00900900900900901,calicoblast,0.945945945945946
99,digestive_filaments,1,0.00900900900900901,calicoblast,0.945945945945946
99,gastrodermis,1,0.00900900900900901,calicoblast,0.945945945945946
97,calicoblast,12,0.857142857142857,calicoblast,0.857142857142857
97,epidermis_2,1,0.0714285714285714,calicoblast,0.857142857142857
97,epidermis_1,1,0.0714285714285714,calicoblast,0.857142857142857
38,neuron_1,109,0.964601769911504,neuron_1,0.964601769911504
38,neuron_10,1,0.00884955752212389,neuron_1,0.964601769911504
38,mitotic_host_cells,1,0.00884955752212389,neuron_1,0.964601769911504
38,neuron_5,1,0.00884955752212389,neuron_1,0.964601769911504
38,gastrodermis,1,0.00884955752212389,neuron_1,0.964601769911504
44,neuron_1,102,0.962264150943396,neuron_1,0.962264150943396
44,neuron_4,1,0.00943396226415094,neuron_1,0.962264150943396
44,gland_8,1,0.00943396226415094,neuron_1,0.962264150943396
44,neuron_7,1,0.00943396226415094,neuron_1,0.962264150943396
44,epidermis_1,1,0.00943396226415094,neuron_1,0.962264150943396
39,neuron_1,121,0.96031746031746,neuron_1,0.96031746031746
39,gland_1,2,0.0158730158730159,neuron_1,0.96031746031746
39,neuron_9,1,0.00793650793650794,neuron_1,0.96031746031746
39,epidermis_1,1,0.00793650793650794,neuron_1,0.96031746031746
39,neuron_4,1,0.00793650793650794,neuron_1,0.96031746031746
46,neuron_1,64,0.901408450704225,neuron_1,0.901408450704225
46,neuron_5,5,0.0704225352112676,neuron_1,0.901408450704225
46,neuron_4,1,0.0140845070422535,neuron_1,0.901408450704225
46,gland_5,1,0.0140845070422535,neuron_1,0.901408450704225
45,neuron_1,65,0.89041095890411,neuron_1,0.89041095890411
45,neuron_5,4,0.0547945205479452,neuron_1,0.89041095890411
45,gastrodermis,2,0.0273972602739726,neuron_1,0.89041095890411
45,mitotic_host_cells,1,0.0136986301369863,neuron_1,0.89041095890411
45,unknown,1,0.0136986301369863,neuron_1,0.89041095890411
201,neuron_1,43,0.796296296296296,neuron_1,0.796296296296296
201,gastrodermis,7,0.12962962962963,neuron_1,0.796296296296296
201,digestive_filaments,2,0.037037037037037,neuron_1,0.796296296296296
201,neuron_4,1,0.0185185185185185,neuron_1,0.796296296296296
201,host_cells,1,0.0185185185185185,neuron_1,0.796296296296296
11,neuron_1,1,0.5,neuron_1,0.5
11,gland_2,1,0.5,neuron_1,0.5
47,neuron_2,82,0.964705882352941,neuron_2,0.964705882352941
47,neuron_14,1,0.0117647058823529,neuron_2,0.964705882352941
47,neuron_7,1,0.0117647058823529,neuron_2,0.964705882352941
47,gastrodermis,1,0.0117647058823529,neuron_2,0.964705882352941
42,neuron_3,78,0.917647058823529,neuron_3,0.917647058823529
42,unknown,2,0.0235294117647059,neuron_3,0.917647058823529
42,digestive_filaments,1,0.0117647058823529,neuron_3,0.917647058823529
42,neuron_11,1,0.0117647058823529,neuron_3,0.917647058823529
42,neuron_4,1,0.0117647058823529,neuron_3,0.917647058823529
42,neuron_5,1,0.0117647058823529,neuron_3,0.917647058823529
42,gland_4,1,0.0117647058823529,neuron_3,0.917647058823529
48,neuron_4,81,0.987804878048781,neuron_4,0.987804878048781
48,neuron_3,1,0.0121951219512195,neuron_4,0.987804878048781
49,neuron_4,111,0.982300884955752,neuron_4,0.982300884955752
49,neuron_14,1,0.00884955752212389,neuron_4,0.982300884955752
49,gastrodermis,1,0.00884955752212389,neuron_4,0.982300884955752
43,neuron_4,107,0.981651376146789,neuron_4,0.981651376146789
43,gastrodermis,1,0.0091743119266055,neuron_4,0.981651376146789
43,neuron_5,1,0.0091743119266055,neuron_4,0.981651376146789
41,neuron_5,136,0.985507246376812,neuron_5,0.985507246376812
41,neuron_7,1,0.0072463768115942,neuron_5,0.985507246376812
41,gland_1,1,0.0072463768115942,neuron_5,0.985507246376812
40,neuron_5,100,0.925925925925926,neuron_5,0.925925925925926
40,neuron_4,3,0.0277777777777778,neuron_5,0.925925925925926
40,neuron_1,2,0.0185185185185185,neuron_5,0.925925925925926
40,mitotic_host_cells,1,0.00925925925925926,neuron_5,0.925925925925926
40,digestive_filaments,1,0.00925925925925926,neuron_5,0.925925925925926
40,gastrodermis,1,0.00925925925925926,neuron_5,0.925925925925926
66,neuron_6,65,0.722222222222222,neuron_6,0.722222222222222
66,neuron_10,20,0.222222222222222,neuron_6,0.722222222222222
66,digestive_filaments,2,0.0222222222222222,neuron_6,0.722222222222222
66,epidermis_2,1,0.0111111111111111,neuron_6,0.722222222222222
66,gland_6,1,0.0111111111111111,neuron_6,0.722222222222222
66,epidermis_1,1,0.0111111111111111,neuron_6,0.722222222222222
30,neuron_6,1,0.333333333333333,neuron_6,0.333333333333333
30,gastrodermis,1,0.333333333333333,neuron_6,0.333333333333333
30,host_cells,1,0.333333333333333,neuron_6,0.333333333333333
58,neuron_7,36,0.72,neuron_7,0.72
58,neuron_14,9,0.18,neuron_7,0.72
58,gland_10,1,0.02,neuron_7,0.72
58,gastrodermis,1,0.02,neuron_7,0.72
58,neuron_12,1,0.02,neuron_7,0.72
58,neuron_8,1,0.02,neuron_7,0.72
58,gland_6,1,0.02,neuron_7,0.72
60,neuron_8,79,0.738317757009346,neuron_8,0.738317757009346
60,neuron_13,20,0.186915887850467,neuron_8,0.738317757009346
60,neuron_10,5,0.0467289719626168,neuron_8,0.738317757009346
60,neuron_1,1,0.00934579439252336,neuron_8,0.738317757009346
60,neuron_7,1,0.00934579439252336,neuron_8,0.738317757009346
60,cnidocyte,1,0.00934579439252336,neuron_8,0.738317757009346
59,neuron_9,74,0.813186813186813,neuron_9,0.813186813186813
59,neuron_1,14,0.153846153846154,neuron_9,0.813186813186813
59,mitotic_host_cells,1,0.010989010989011,neuron_9,0.813186813186813
59,neuron_10,1,0.010989010989011,neuron_9,0.813186813186813
59,neuron_7,1,0.010989010989011,neuron_9,0.813186813186813
51,neuron_11,73,0.890243902439024,neuron_11,0.890243902439024
51,neuron_4,2,0.024390243902439,neuron_11,0.890243902439024
51,host_cells,1,0.0121951219512195,neuron_11,0.890243902439024
51,epidermis_2,1,0.0121951219512195,neuron_11,0.890243902439024
51,neuron_7,1,0.0121951219512195,neuron_11,0.890243902439024
51,epidermis_1,1,0.0121951219512195,neuron_11,0.890243902439024
51,mitotic_host_cells,1,0.0121951219512195,neuron_11,0.890243902439024
51,neuron_1,1,0.0121951219512195,neuron_11,0.890243902439024
51,digestive_filaments,1,0.0121951219512195,neuron_11,0.890243902439024
53,neuron_12,35,0.897435897435897,neuron_12,0.897435897435897
53,gastrodermis,2,0.0512820512820513,neuron_12,0.897435897435897
53,digestive_filaments,1,0.0256410256410256,neuron_12,0.897435897435897
53,calicoblast,1,0.0256410256410256,neuron_12,0.897435897435897
50,neuron_14,42,0.933333333333333,neuron_14,0.933333333333333
50,gastrodermis,1,0.0222222222222222,neuron_14,0.933333333333333
