cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WECC25114	617	39	931.5	85222	78
WECC25116	1333	147	916	124136	105
WECC25117	1690	7	2359	342285	131
WECC25118	1279	20	1963	273892	115
WECC25119	918	27	2189	469279	175
WECC25120	1191	2	1219	179651	117
WECC25121	289	108	530.5	42717	70
WECC25122	3416	30	2438	222018	80
WECC25125	1164	144	1235	174192	119
WECC25127	1553	30	2438	222018	80
WECC25128	4315	40	1586	315962	154
WECC25129	487	154	720	65608	82
WECC25130	1203	11	2573	277236	96
WECC25132	711	51	990.5	89042	80
WECC25133	853	101	610	44351	67
WECC25134	963	135	989	43812	35
WECC25135	1818	13	1508	163411	94
WECC25136	1171	56	866.5	106509	106
WECC25137	3001	50	1727	248349	120
WECC25139	3082	23	2397.5	423615	158
WECC25141	721	170	777.5	104767	102
WECC25142	472	170	777.5	104767	102
WECC25143	635	121	883	147261	147
WECC25144	560	45	401	26508	49
WECC25145	5465	23	2397.5	423615	158
WECC25147	1150	151	863.5	76501	80
WECC25148	1565	8	2571.5	315122	108
WECC25149	2717	30	2438	222018	80
WECC25151	1201	149	1041.5	83436	68
WECC25152	1593	117	1137	186581	133
WECC25153	1200	144	1235	174192	119
WECC25154	471	53	1394	107556	72
WECC25155	2753	28	1767.5	253204	130
WECC25156	1040	9	1572	183303	105
WECC25158	334	44	1311	132083	93
WECC25159	1914	184	793.5	96606	80
WECC25160	597	102	772	76353	89
WECC25161	3712	27	2189	469279	175
WECC25162	492	121	883	147261	147
WECC25163	456	176	526	99363	127
WECC25164	1183	159	1526	261603	152
WECC25165	364	103	875	167343	155
WECC25166	1006	121	883	147261	147
WECC25167	1316	117	1137	186581	133
WECC25168	948	124	1409	193314	121
WECC25169	2060	164	702	73584	79
WECC25170	384	78	752	56621	57
WECC25171	279	166	545	69667	87
WECC25173	715	175	500	52234	77
WECC25175	2399	23	2397.5	423615	158
WECC25176	3067	19	2796	369033	121
WECC25177	1337	144	1235	174192	119
WECC25178	2096	27	2189	469279	175
WECC25179	367	157	1168	173678	128
WECC25180	372	118	861	76083	82
WECC25181	1392	30	2438	222018	80
WECC25182	1214	121	883	147261	147
WECC25183	806	161	616	66025	82
WECC25184	855	103	875	167343	155
WECC25185	1726	19	2796	369033	121
WECC25186	860	144	1235	174192	119
WECC25187	4108	27	2189	469279	175
WECC25188	425	176	526	99363	127
WECC25189	490	105	596	45657	67
WECC25191	325	180	392	81285	178
WECC25192	2704	124	1409	193314	121
WECC25193	952	51	990.5	89042	80
WECC25194	812	166	545	69667	87
WECC25196	736	165	504	12877	21
WECC25197	965	170	777.5	104767	102
WECC25198	2114	113	1652	260956	141
WECC25199	1429	166	545	69667	87
WECC25200	1314	51	990.5	89042	80
WECC25201	455	161	616	66025	82
WECC25202	3090	16	1760	149986	78
WECC25203	505	176	526	99363	127
WECC25204	1379	147	916	124136	105
WECC25205	1656	113	1652	260956	141
WECC25207	856	121	883	147261	147
WECC25209	1157	24	790.5	53527	54
WECC25212	644	64	814	63307	67
WECC25213	1023	57	1289	105810	61
WECC25214	1365	151	863.5	76501	80
WECC25216	809	123	1286	112679	81
WECC25217	6305	157	1168	173678	128
WECC25218	475	62	661	31369	41
WECC25219	2030	158	1611	221150	105
WECC25220	4345	147	916	124136	105
WECC25224	816	123	1286	112679	81
WECC25225	2202	9	1572	183303	105
WECC25227	616	65	894	46616	43
WECC25228	126	147	916	124136	105
WECC25230	484	149	1041.5	83436	68
WECC25231	772	105	596	45657	67
WECC25232	1220	23	2397.5	423615	158
WECC25233	1291	61	756	37130	45
WECC25234	485	121	883	147261	147
WECC25235	1326	179	572.5	93784	122
WECC25236	2275	50	1727	248349	120
WECC25237	3548	49	1258	156197	110
WECC25240	788	152	1180.5	120498	90
WECC25241	2006	15	2168	218112	89
WECC25242	1278	44	1311	132083	93
WECC25243	1725	151	863.5	76501	80
WECC25244	1227	120	1093	80520	63
WECC25245	342	105	596	45657	67
WECC25247	1478	142	1339	276418	157
WECC25248	482	70	812	94018	100
WECC25249	1679	105	596	45657	67
WECC25251	1279	121	883	147261	147
WECC25253	991	141	1374	179627	107
WECC25255	1514	160	1158	127044	94
WECC25256	1967	25	2056.5	215195	94
WECC25257	7370	153	2086.5	170742	62
WECC25260	1400	9	1572	183303	105
WECC25262	591	103	875	167343	155
WECC25263	1054	20	1963	273892	115
WECC25264	851	102	772	76353	89
WECC25265	732	170	777.5	104767	102
WECC25266	829	142	1339	276418	157
WECC25269	982	103	875	167343	155
WECC25270	1657	113	1652	260956	141
WECC25272	1661	147	916	124136	105
WECC25273	1792	113	1652	260956	141
WECC25274	652	123	1286	112679	81
WECC25276	5244	7	2359	342285	131
WECC25278	947	174	648	37107	47
WECC25279	1257	144	1235	174192	119
WECC25281	917	162	751.5	53359	52
WECC25282	4386	27	2189	469279	175
WECC25283	3080	7	2359	342285	131
WECC25284	1274	149	1041.5	83436	68
WECC25285	1291	102	772	76353	89
WECC25286	1748	157	1168	173678	128
WECC25287	544	104	639	79223	113
WECC25288	710	178	441.5	46734	66
WECC25289	132	184	793.5	96606	80
WECC25290	1077	58	1751	156246	79
WECC25291	1052	105	596	45657	67
WECC25295	3850	27	2189	469279	175
WECC25296	539	139	1918	394457	178
WECC25298	876	167	718.5	36030	46
WECC25299	3186	178	441.5	46734	66
WECC25300	823	111	519	41697	71
WECC25301	1214	23	2397.5	423615	158
WECC25304	1828	124	1409	193314	121
WECC25305	1184	124	1409	193314	121
WECC25306	1100	20	1963	273892	115
WECC25307	1898	149	1041.5	83436	68
WECC25308	989	148	1650.5	267633	132
WECC25309	666	103	875	167343	155
WECC25311	368	179	572.5	93784	122
WECC25317	433	83	431	47460	99
WECC25319	847	179	572.5	93784	122
WECC25320	1780	159	1526	261603	152
WECC25321	541	172	471	45743	70
WECC25323	4241	27	2189	469279	175
WECC25324	856	151	863.5	76501	80
WECC25325	1093	53	1394	107556	72
WECC25327	630	173	523	69516	98
WECC25328	1876	49	1258	156197	110
WECC25329	318	150	1784	101001	52
WECC25330	3149	113	1652	260956	141
WECC25331	1636	119	1862	189431	91
WECC25332	654	121	883	147261	147
WECC25333	332	174	648	37107	47
WECC25334	1853	162	751.5	53359	52
WECC25335	2662	19	2796	369033	121
WECC25336	1820	44	1311	132083	93
WECC25337	1441	82	1566	185719	88
WECC25338	508	150	1784	101001	52
WECC25339	1342	113	1652	260956	141
WECC25340	580	165	504	12877	21
WECC25341	1396	50	1727	248349	120
WECC25342	1476	156	1144	121698	101
WECC25343	638	136	878.5	111146	112
WECC25344	653	141	1374	179627	107
WECC25346	2257	150	1784	101001	52
WECC25347	1025	157	1168	173678	128
WECC25349	614	161	616	66025	82
WECC25350	567	105	596	45657	67
WECC25352	804	33	975	48182	41
WECC25353	1674	16	1760	149986	78
WECC25354	1066	161	616	66025	82
WECC25355	2698	7	2359	342285	131
WECC25357	640	176	526	99363	127
WECC25358	809	104	639	79223	113
WECC25359	1110	147	916	124136	105
WECC25360	1814	58	1751	156246	79
WECC25361	808	170	777.5	104767	102
WECC25362	513	114	498	40774	75
WECC25363	2138	139	1918	394457	178
WECC25364	503	103	875	167343	155
WECC25365	2675	159	1526	261603	152
WECC25367	1088	116	1054	131358	101
WECC25368	858	73	1613.5	290904	162
WECC25369	1882	150	1784	101001	52
WECC25370	975	9	1572	183303	105
WECC25371	611	42	715	38898	46
WECC25372	1416	53	1394	107556	72
WECC25373	1392	113	1652	260956	141
WECC25374	315	177	541	91415	111
WECC25375	1148	61	756	37130	45
WECC25376	559	53	1394	107556	72
WECC25377	370	149	1041.5	83436	68
WECC25378	3031	166	545	69667	87
WECC25379	903	102	772	76353	89
WECC25381	2548	19	2796	369033	121
WECC25382	1170	157	1168	173678	128
WECC25383	580	166	545	69667	87
WECC25384	386	159	1526	261603	152
WECC26001	2465	27	2189	469279	175
WECC26003	872	20	1963	273892	115
WECC26004	1443	16	1760	149986	78
WECC26005	1720	50	1727	248349	120
WECC26006	470	147	916	124136	105
WECC26007	1250	142	1339	276418	157
WECC26008	2263	147	916	124136	105
WECC26012	1960	179	572.5	93784	122
WECC26013	649	7	2359	342285	131
WECC26014	1020	173	523	69516	98
WECC26015	1124	3	1134	102894	82
WECC26016	1536	115	1035	103179	89
WECC26019	951	159	1526	261603	152
WECC26020	372	118	861	76083	82
WECC26023	852	179	572.5	93784	122
WECC26024	1721	113	1652	260956	141
WECC26025	520	9	1572	183303	105
WECC26026	696	149	1041.5	83436	68
WECC26027	1007	151	863.5	76501	80
WECC26028	264	62	661	31369	41
WECC26030	4325	20	1963	273892	115
WECC26032	1890	170	777.5	104767	102
WECC26033	369	64	814	63307	67
WECC26034	993	16	1760	149986	78
WECC26035	1243	158	1611	221150	105
WECC26036	479	15	2168	218112	89
WECC26038	695	163	1019.5	112941	96
WECC26039	1758	8	2571.5	315122	108
WECC26041	679	179	572.5	93784	122
WECC26042	3433	20	1963	273892	115
WECC26043	2086	159	1526	261603	152
WECC26044	196	110	603	28277	44
WECC26045	2128	43	1701	211166	111
WECC26046	682	27	2189	469279	175
WECC26047	897	52	545	53240	75
WECC26048	1056	7	2359	342285	131
WECC26050	833	103	875	167343	155
WECC26051	2997	139	1918	394457	178
WECC26053	692	7	2359	342285	131
WECC26054	838	113	1652	260956	141
WECC26058	752	56	866.5	106509	106
WECC26059	885	157	1168	173678	128
WECC26060	356	110	603	28277	44
WECC26062	1019	121	883	147261	147
WECC26063	981	152	1180.5	120498	90
WECC26066	2563	15	2168	218112	89
WECC26067	777	124	1409	193314	121
WECC26068	792	53	1394	107556	72
WECC26069	333	104	639	79223	113
WECC26070	884	152	1180.5	120498	90
WECC26071	264	173	523	69516	98
WECC26072	1141	73	1613.5	290904	162
WECC26074	1022	8	2571.5	315122	108
WECC26076	372	162	751.5	53359	52
WECC26077	663	123	1286	112679	81
WECC26078	339	176	526	99363	127
WECC26080	987	53	1394	107556	72
WECC26081	877	125	398	19063	37
WECC26082	769	57	1289	105810	61
WECC26083	2318	139	1918	394457	178
WECC26085	651	115	1035	103179	89
WECC26086	628	157	1168	173678	128
WECC26089	417	111	519	41697	71
WECC26090	468	143	1741.5	229498	112
WECC26091	1787	27	2189	469279	175
WECC26092	704	103	875	167343	155
WECC26093	399	24	790.5	53527	54
WECC26094	872	163	1019.5	112941	96
WECC26095	453	128	552	92074	137
WECC26096	3775	139	1918	394457	178
WECC26097	2265	27	2189	469279	175
WECC26100	1039	10	2496	273387	97
WECC26101	192	179	572.5	93784	122
WECC26103	656	2	1219	179651	117
WECC26104	361	176	526	99363	127
WECC26105	1865	73	1613.5	290904	162
WECC26106	214	178	441.5	46734	66
WECC26107	197	126	571	46857	75
WECC26108	256	149	1041.5	83436	68
WECC26110	213	56	866.5	106509	106
WECC26112	1073	8	2571.5	315122	108
WECC26113	3415	40	1586	315962	154
WECC26115	437	147	916	124136	105
WECC26117	179	62	661	31369	41
WECC26122	357	27	2189	469279	175
WECC26123	191	176	526	99363	127
WECC26124	431	177	541	91415	111
WECC26127	299	52	545	53240	75
WECC26128	392	101	610	44351	67
WECC26129	104	154	720	65608	82
WECC26130	1446	141	1374	179627	107
WECC26132	901	23	2397.5	423615	158
WECC26133	500	126	571	46857	75
WECC26134	2747	158	1611	221150	105
WECC26135	421	16	1760	149986	78
WECC26136	1319	49	1258	156197	110
WECC26137	531	179	572.5	93784	122
WECC26138	1309	15	2168	218112	89
WECC26139	412	50	1727	248349	120
WECC26140	1278	19	2796	369033	121
WECC26142	409	121	883	147261	147
WECC26143	1302	8	2571.5	315122	108
WECC26144	278	106	558	32282	56
WECC26145	960	31	1199.5	130477	86
WECC26146	951	82	1566	185719	88
WECC26147	665	167	718.5	36030	46
WECC26149	1457	27	2189	469279	175
WECC26150	928	123	1286	112679	81
WECC26151	1137	79	1736.5	278774	134
WECC26154	1204	124	1409	193314	121
WECC26155	612	81	739	81133	93
WECC26156	262	167	718.5	36030	46
WECC26158	189	137	263.5	21691	62
WECC26159	1294	139	1918	394457	178
WECC26160	1639	160	1158	127044	94
WECC26163	626	164	702	73584	79
WECC26164	641	178	441.5	46734	66
WECC26165	486	125	398	19063	37
WECC26166	2150	27	2189	469279	175
WECC26169	410	164	702	73584	79
WECC26171	593	151	863.5	76501	80
WECC26172	401	109	707.5	44414	58
WECC26173	445	173	523	69516	98
WECC26174	527	102	772	76353	89
WECC26175	476	26	629.5	43255	58
WECC26177	3183	113	1652	260956	141
WECC26178	3360	15	2168	218112	89
WECC26179	608	23	2397.5	423615	158
WECC26181	608	39	931.5	85222	78
WECC26182	761	150	1784	101001	52
WECC26183	2547	11	2573	277236	96
WECC26184	1698	51	990.5	89042	80
WECC26185	306	64	814	63307	67
WECC26186	1862	20	1963	273892	115
WECC26187	1328	158	1611	221150	105
WECC26188	340	176	526	99363	127
WECC26189	775	115	1035	103179	89
WECC26190	2285	139	1918	394457	178
WECC26192	1668	113	1652	260956	141
WECC26193	492	51	990.5	89042	80
WECC26195	420	121	883	147261	147
WECC26196	300	107	686	22227	30
WECC26197	1028	152	1180.5	120498	90
WECC26198	758	117	1137	186581	133
WECC26199	849	105	596	45657	67
WECC26200	3139	27	2189	469279	175
WECC26201	820	139	1918	394457	178
WECC26202	413	49	1258	156197	110
WECC26203	262	161	616	66025	82
WECC26204	392	128	552	92074	137
WECC26205	805	49	1258	156197	110
WECC26206	805	108	530.5	42717	70
WECC26207	409	163	1019.5	112941	96
WECC26209	457	108	530.5	42717	70
WECC26211	1081	2	1219	179651	117
WECC26212	684	117	1137	186581	133
WECC26213	388	165	504	12877	21
WECC26214	704	155	779	91305	93
WECC26215	426	108	530.5	42717	70
WECC26217	514	172	471	45743	70
WECC26218	606	163	1019.5	112941	96
WECC26219	780	173	523	69516	98
WECC26220	429	147	916	124136	105
WECC26222	426	152	1180.5	120498	90
WECC26223	992	47	1944	161951	79
WECC26225	1922	183	1442.5	142073	84
WECC26226	496	83	431	47460	99
WECC26229	1663	23	2397.5	423615	158
WECC26230	305	105	596	45657	67
WECC26233	721	113	1652	260956	141
WECC26234	1335	116	1054	131358	101
WECC26235	442	139	1918	394457	178
WECC26236	262	49	1258	156197	110
WECC26237	498	44	1311	132083	93
WECC26238	336	106	558	32282	56
WECC26239	945	139	1918	394457	178
WECC26240	398	167	718.5	36030	46
WECC26241	969	116	1054	131358	101
WECC26243	1057	12	1302	233680	149
WECC26244	340	104	639	79223	113
WECC26246	728	16	1760	149986	78
WECC26247	320	142	1339	276418	157
WECC26248	960	43	1701	211166	111
WECC26249	1208	8	2571.5	315122	108
WECC26250	691	103	875	167343	155
WECC26251	817	62	661	31369	41
WECC26252	1139	103	875	167343	155
WECC26253	1369	11	2573	277236	96
WECC26255	284	83	431	47460	99
WECC26256	1675	30	2438	222018	80
WECC26257	1940	153	2086.5	170742	62
WECC26258	509	165	504	12877	21
WECC26260	2003	19	2796	369033	121
WECC26262	376	103	875	167343	155
WECC26263	859	157	1168	173678	128
WECC26264	2526	71	393	37793	74
WECC26266	234	145	391	29299	59
WECC26270	2892	79	1736.5	278774	134
WECC26272	1567	74	1511	114474	68
WECC26273	900	123	1286	112679	81
WECC26274	655	158	1611	221150	105
WECC26276	845	7	2359	342285	131
WECC26278	611	174	648	37107	47
WECC26279	1460	113	1652	260956	141
WECC26280	2076	30	2438	222018	80
WECC26281	1171	124	1409	193314	121
WECC26283	283	71	393	37793	74
WECC26284	354	151	863.5	76501	80
WECC26285	4421	9	1572	183303	105
WECC26286	975	33	975	48182	41
WECC26287	395	107	686	22227	30
WECC26288	3686	15	2168	218112	89
WECC26290	789	23	2397.5	423615	158
WECC26291	272	64	814	63307	67
WECC26293	1719	19	2796	369033	121
WECC26295	4412	19	2796	369033	121
WECC26297	325	183	1442.5	142073	84
WECC26298	534	77	1281	152669	93
WECC26299	1221	27	2189	469279	175
WECC26300	1727	44	1311	132083	93
WECC26301	522	151	863.5	76501	80
WECC26302	255	160	1158	127044	94
WECC26303	1212	27	2189	469279	175
WECC26304	3643	32	1670	166169	91
WECC26305	1204	28	1767.5	253204	130
WECC26306	533	151	863.5	76501	80
WECC26307	527	151	863.5	76501	80
WECC26308	295	176	526	99363	127
WECC26311	340	162	751.5	53359	52
WECC26312	499	103	875	167343	155
WECC26314	243	104	639	79223	113
WECC26315	637	49	1258	156197	110
WECC26316	675	183	1442.5	142073	84
WECC26317	2143	73	1613.5	290904	162
WECC26319	231	49	1258	156197	110
WECC26320	633	124	1409	193314	121
WECC26322	810	5	745	73478	87
WECC26323	435	42	715	38898	46
WECC26324	1519	16	1760	149986	78
WECC26327	586	126	571	46857	75
WECC26329	1624	117	1137	186581	133
WECC26330	322	115	1035	103179	89
WECC26333	158	174	648	37107	47
WECC26334	457	162	751.5	53359	52
WECC26335	1119	121	883	147261	147
WECC26336	752	124	1409	193314	121
WECC26337	580	2	1219	179651	117
WECC26338	872	56	866.5	106509	106
WECC26340	986	113	1652	260956	141
WECC26341	1676	27	2189	469279	175
WECC26342	534	156	1144	121698	101
WECC26343	997	123	1286	112679	81
WECC26344	709	19	2796	369033	121
WECC26345	2821	8	2571.5	315122	108
WECC26346	483	148	1650.5	267633	132
WECC26350	497	102	772	76353	89
WECC26352	1326	139	1918	394457	178
WECC26353	2658	19	2796	369033	121
WECC26354	265	161	616	66025	82
WECC26355	435	51	990.5	89042	80
WECC26356	714	160	1158	127044	94
WECC26357	272	176	526	99363	127
WECC26358	249	128	552	92074	137
WECC26361	236	170	777.5	104767	102
WECC26363	1002	155	779	91305	93
WECC26364	1277	8	2571.5	315122	108
WECC26366	2040	32	1670	166169	91
WECC26368	7940	73	1613.5	290904	162
WECC26369	372	152	1180.5	120498	90
WECC26370	4638	20	1963	273892	115
WECC26372	2172	159	1526	261603	152
WECC26373	703	64	814	63307	67
WECC26375	2115	23	2397.5	423615	158
WECC26376	3469	19	2796	369033	121
WECC26378	241	173	523	69516	98
WECC26379	2155	113	1652	260956	141
WECC26380	268	111	519	41697	71
WECC26381	1429	56	866.5	106509	106
WECC26382	462	104	639	79223	113
WECC26384	680	117	1137	186581	133
WECC27001	545	104	639	79223	113
WECC27002	743	103	875	167343	155
WECC27004	712	102	772	76353	89
WECC27005	1369	169	961	68620	65
WECC27007	6199	7	2359	342285	131
WECC27008	4641	27	2189	469279	175
WECC27009	2937	160	1158	127044	94
WECC27010	316	51	990.5	89042	80
WECC27012	1561	121	883	147261	147
WECC27013	5865	148	1650.5	267633	132
WECC27015	4701	27	2189	469279	175
WECC27016	2509	50	1727	248349	120
WECC27018	791	171	594	24666	39
WECC27019	1649	124	1409	193314	121
WECC27020	1257	67	771	83746	86
WECC27021	1051	148	1650.5	267633	132
WECC27022	2697	25	2056.5	215195	94
WECC27023	1055	123	1286	112679	81
WECC27024	730	44	1311	132083	93
WECC27025	1822	154	720	65608	82
WECC27026	2496	23	2397.5	423615	158
WECC27027	1392	139	1918	394457	178
WECC27028	575	149	1041.5	83436	68
WECC27029	1441	50	1727	248349	120
WECC27030	3151	27	2189	469279	175
WECC27032	3869	144	1235	174192	119
WECC27033	7768	170	777.5	104767	102
WECC27034	394	179	572.5	93784	122
WECC27035	2054	19	2796	369033	121
WECC27036	1210	179	572.5	93784	122
WECC27038	454	176	526	99363	127
WECC27039	812	7	2359	342285	131
WECC27040	1790	159	1526	261603	152
WECC27041	2278	11	2573	277236	96
WECC27042	1529	118	861	76083	82
WECC27043	782	170	777.5	104767	102
WECC27045	2983	23	2397.5	423615	158
WECC27046	2308	117	1137	186581	133
WECC27049	2877	20	1963	273892	115
WECC27050	2352	124	1409	193314	121
WECC27051	2920	136	878.5	111146	112
WECC27052	1854	123	1286	112679	81
WECC27053	3897	11	2573	277236	96
WECC27054	386	1	418	45590	57
WECC27055	1895	115	1035	103179	89
WECC27056	1019	116	1054	131358	101
WECC27058	840	170	777.5	104767	102
WECC27060	1915	149	1041.5	83436	68
WECC27062	1100	103	875	167343	155
WECC27063	2112	151	863.5	76501	80
WECC27064	1136	115	1035	103179	89
WECC27065	1899	7	2359	342285	131
WECC27067	596	163	1019.5	112941	96
WECC27068	641	2	1219	179651	117
WECC27069	1281	158	1611	221150	105
WECC27070	1282	53	1394	107556	72
WECC27071	1135	152	1180.5	120498	90
WECC27072	2999	7	2359	342285	131
WECC27073	1732	124	1409	193314	121
WECC27074	826	144	1235	174192	119
WECC27075	1061	157	1168	173678	128
WECC27077	2409	25	2056.5	215195	94
WECC27078	585	163	1019.5	112941	96
WECC27079	1813	160	1158	127044	94
WECC27080	474	179	572.5	93784	122
WECC27081	2063	23	2397.5	423615	158
WECC27082	1154	120	1093	80520	63
WECC27083	2987	139	1918	394457	178
WECC27084	1421	148	1650.5	267633	132
WECC27085	1280	19	2796	369033	121
WECC27086	5035	19	2796	369033	121
WECC27087	2623	144	1235	174192	119
WECC27088	802	123	1286	112679	81
WECC27089	886	139	1918	394457	178
WECC27090	524	53	1394	107556	72
WECC27091	4076	19	2796	369033	121
WECC27092	3125	44	1311	132083	93
WECC27093	702	122	448	29977	55
WECC27094	993	123	1286	112679	81
WECC27095	2423	57	1289	105810	61
WECC27096	4385	139	1918	394457	178
WECC27097	3272	27	2189	469279	175
WECC27098	988	150	1784	101001	52
WECC27099	2720	19	2796	369033	121
WECC27100	2780	22	1343	172412	113
WECC27102	1192	141	1374	179627	107
WECC27103	1588	115	1035	103179	89
WECC27104	1365	121	883	147261	147
WECC27108	4425	79	1736.5	278774	134
WECC27109	2102	139	1918	394457	178
WECC27111	1144	43	1701	211166	111
WECC27113	815	175	500	52234	77
WECC27114	2030	27	2189	469279	175
WECC27116	2574	86	1055	73941	57
WECC27117	281	166	545	69667	87
WECC27118	1163	176	526	99363	127
WECC27119	986	120	1093	80520	63
WECC27120	1221	57	1289	105810	61
WECC27121	3180	47	1944	161951	79
WECC27122	1113	156	1144	121698	101
WECC27123	747	117	1137	186581	133
WECC27124	519	177	541	91415	111
WECC27126	300	110	603	28277	44
WECC27128	5196	58	1751	156246	79
WECC27129	434	148	1650.5	267633	132
WECC27132	1470	27	2189	469279	175
WECC27133	1946	27	2189	469279	175
WECC27134	650	61	756	37130	45
WECC27136	677	104	639	79223	113
WECC27137	1529	147	916	124136	105
WECC27138	1967	144	1235	174192	119
WECC27140	1741	159	1526	261603	152
WECC27141	1316	159	1526	261603	152
WECC27142	1228	7	2359	342285	131
WECC27143	1801	49	1258	156197	110
WECC27144	547	161	616	66025	82
WECC27145	3281	58	1751	156246	79
WECC27148	307	54	360	24509	61
WECC27150	1944	117	1137	186581	133
WECC27152	1079	123	1286	112679	81
WECC27153	2103	7	2359	342285	131
WECC27154	1062	152	1180.5	120498	90
WECC27156	583	113	1652	260956	141
WECC27158	1550	115	1035	103179	89
WECC27159	6764	40	1586	315962	154
WECC27160	635	169	961	68620	65
WECC27161	1841	58	1751	156246	79
WECC27163	1617	149	1041.5	83436	68
WECC27165	1571	57	1289	105810	61
WECC27166	874	151	863.5	76501	80
WECC27167	925	176	526	99363	127
WECC27169	2108	81	739	81133	93
WECC27170	3232	20	1963	273892	115
WECC27171	970	158	1611	221150	105
WECC27172	1966	156	1144	121698	101
WECC27173	1911	27	2189	469279	175
WECC27174	2022	58	1751	156246	79
WECC27175	1869	144	1235	174192	119
WECC27176	3361	158	1611	221150	105
WECC27177	1128	141	1374	179627	107
WECC27178	359	177	541	91415	111
WECC27179	331	156	1144	121698	101
WECC27180	1601	139	1918	394457	178
WECC27181	1424	23	2397.5	423615	158
WECC27182	2298	159	1526	261603	152
WECC27183	353	147	916	124136	105
WECC27184	1029	156	1144	121698	101
WECC27185	1519	148	1650.5	267633	132
WECC27186	616	156	1144	121698	101
WECC27187	3081	43	1701	211166	111
WECC27188	1543	40	1586	315962	154
WECC27189	405	101	610	44351	67
WECC27190	5074	139	1918	394457	178
WECC27191	2594	160	1158	127044	94
WECC27192	1345	158	1611	221150	105
WECC27193	583	159	1526	261603	152
WECC27194	2979	101	610	44351	67
WECC27195	2294	15	2168	218112	89
WECC27196	2684	11	2573	277236	96
WECC27197	1532	21	1182	161152	113
WECC27198	3706	148	1650.5	267633	132
WECC27200	4418	150	1784	101001	52
WECC27201	1952	113	1652	260956	141
WECC27202	223	163	1019.5	112941	96
WECC27204	2380	158	1611	221150	105
WECC27205	808	57	1289	105810	61
WECC27206	2439	19	2796	369033	121
WECC27208	2069	159	1526	261603	152
WECC27209	1039	7	2359	342285	131
WECC27210	987	169	961	68620	65
WECC27211	1682	152	1180.5	120498	90
WECC27212	2065	27	2189	469279	175
WECC27213	671	150	1784	101001	52
WECC27214	1086	182	572	34348	56
WECC27215	1446	121	883	147261	147
WECC27216	1991	157	1168	173678	128
WECC27217	882	183	1442.5	142073	84
WECC27218	1373	148	1650.5	267633	132
WECC27219	1289	57	1289	105810	61
WECC27221	1404	155	779	91305	93
WECC27222	1220	40	1586	315962	154
WECC27223	1945	157	1168	173678	128
WECC27224	6532	153	2086.5	170742	62
WECC27225	1642	182	572	34348	56
WECC27226	889	20	1963	273892	115
WECC27227	837	40	1586	315962	154
WECC27229	1007	117	1137	186581	133
WECC27230	1300	147	916	124136	105
WECC27231	2813	19	2796	369033	121
WECC27232	2919	183	1442.5	142073	84
WECC27233	4571	40	1586	315962	154
WECC27235	2436	49	1258	156197	110
WECC27236	5738	27	2189	469279	175
WECC27238	1639	50	1727	248349	120
WECC27239	566	173	523	69516	98
WECC27240	1322	151	863.5	76501	80
WECC27241	594	107	686	22227	30
WECC27242	5172	117	1137	186581	133
WECC27243	788	152	1180.5	120498	90
WECC27244	1524	44	1311	132083	93
WECC27245	703	9	1572	183303	105
WECC27246	1440	104	639	79223	113
WECC27247	4624	20	1963	273892	115
WECC27248	970	155	779	91305	93
WECC27249	4310	19	2796	369033	121
WECC27251	1201	2	1219	179651	117
WECC27252	3779	148	1650.5	267633	132
WECC27253	1037	118	861	76083	82
WECC27255	538	173	523	69516	98
WECC27256	1217	44	1311	132083	93
WECC27258	641	118	861	76083	82
WECC27259	1731	123	1286	112679	81
WECC27260	792	151	863.5	76501	80
WECC27261	599	121	883	147261	147
WECC27262	1293	44	1311	132083	93
WECC27263	2639	183	1442.5	142073	84
WECC27264	4498	30	2438	222018	80
WECC27265	1114	139	1918	394457	178
WECC27267	1475	139	1918	394457	178
WECC27268	2272	23	2397.5	423615	158
WECC27269	580	164	702	73584	79
WECC27271	1694	33	975	48182	41
WECC27272	3059	159	1526	261603	152
WECC27273	1249	103	875	167343	155
WECC27274	304	90	383	50410	101
WECC27275	945	159	1526	261603	152
WECC27276	886	139	1918	394457	178
WECC27277	715	121	883	147261	147
WECC27278	1254	170	777.5	104767	102
WECC27280	691	167	718.5	36030	46
WECC27281	746	60	543	44551	71
WECC27282	1235	42	715	38898	46
WECC27283	1254	147	916	124136	105
WECC27284	2109	151	863.5	76501	80
WECC27285	1688	27	2189	469279	175
WECC27286	2468	58	1751	156246	79
WECC27289	3131	180	392	81285	178
WECC27291	1691	144	1235	174192	119
WECC27292	1821	123	1286	112679	81
WECC27293	3094	43	1701	211166	111
WECC27294	2161	124	1409	193314	121
WECC27295	1267	150	1784	101001	52
WECC27296	434	114	498	40774	75
WECC27297	673	181	704.5	66131	90
WECC27298	2065	159	1526	261603	152
WECC27299	3068	144	1235	174192	119
WECC27300	924	148	1650.5	267633	132
WECC27301	5964	19	2796	369033	121
WECC27302	538	151	863.5	76501	80
WECC27303	1744	156	1144	121698	101
WECC27304	1500	5	745	73478	87
WECC27305	2813	159	1526	261603	152
WECC27306	1633	62	661	31369	41
WECC27307	229	162	751.5	53359	52
WECC27308	2348	19	2796	369033	121
WECC27309	798	156	1144	121698	101
WECC27311	887	123	1286	112679	81
WECC27312	3264	19	2796	369033	121
WECC27313	1398	50	1727	248349	120
WECC27315	636	114	498	40774	75
