metacell_new,cell_type,N,frac,assigned_cell_type,assigned_frac
112,neuron_5,1,0.0163934426229508,germline_sperm,0.491803278688525
112,digestive_filaments,1,0.0163934426229508,germline_sperm,0.491803278688525
112,host_cells,1,0.0163934426229508,germline_sperm,0.491803278688525
112,neuron_12,1,0.0163934426229508,germline_sperm,0.491803278688525
156,digestive_filaments,136,0.937931034482759,digestive_filaments,0.937931034482759
156,gastrodermis,4,0.0275862068965517,digestive_filaments,0.937931034482759
156,neuron_12,1,0.00689655172413793,digestive_filaments,0.937931034482759
156,gland_4,1,0.00689655172413793,digestive_filaments,0.937931034482759
156,epidermis_2,1,0.00689655172413793,digestive_filaments,0.937931034482759
156,neuron_7,1,0.00689655172413793,digestive_filaments,0.937931034482759
156,epidermis_1,1,0.00689655172413793,digestive_filaments,0.937931034482759
155,digestive_filaments,85,0.934065934065934,digestive_filaments,0.934065934065934
155,gastrodermis,2,0.021978021978022,digestive_filaments,0.934065934065934
155,cnidocyte,1,0.010989010989011,digestive_filaments,0.934065934065934
155,immune_1,1,0.010989010989011,digestive_filaments,0.934065934065934
155,immune_2,1,0.010989010989011,digestive_filaments,0.934065934065934
155,gastrodermis_musclelike,1,0.010989010989011,digestive_filaments,0.934065934065934
152,digestive_filaments,139,0.926666666666667,digestive_filaments,0.926666666666667
152,gastrodermis,3,0.02,digestive_filaments,0.926666666666667
152,epidermis_2,2,0.0133333333333333,digestive_filaments,0.926666666666667
152,epidermis_1,2,0.0133333333333333,digestive_filaments,0.926666666666667
152,mitotic_host_cells,1,0.00666666666666667,digestive_filaments,0.926666666666667
152,gland_9,1,0.00666666666666667,digestive_filaments,0.926666666666667
152,neuron_3,1,0.00666666666666667,digestive_filaments,0.926666666666667
152,gland_3_digestive,1,0.00666666666666667,digestive_filaments,0.926666666666667
153,digestive_filaments,94,0.92156862745098,digestive_filaments,0.92156862745098
153,gastrodermis,4,0.0392156862745098,digestive_filaments,0.92156862745098
153,epidermis_1,1,0.00980392156862745,digestive_filaments,0.92156862745098
153,cnidocyte,1,0.00980392156862745,digestive_filaments,0.92156862745098
153,gastrodermis_musclelike,1,0.00980392156862745,digestive_filaments,0.92156862745098
153,gland_7,1,0.00980392156862745,digestive_filaments,0.92156862745098
154,digestive_filaments,124,0.892086330935252,digestive_filaments,0.892086330935252
154,gastrodermis,9,0.0647482014388489,digestive_filaments,0.892086330935252
154,gland_5,1,0.00719424460431655,digestive_filaments,0.892086330935252
154,epidermis_1,1,0.00719424460431655,digestive_filaments,0.892086330935252
154,gland_7,1,0.00719424460431655,digestive_filaments,0.892086330935252
154,neuron_9,1,0.00719424460431655,digestive_filaments,0.892086330935252
154,germline_sperm,1,0.00719424460431655,digestive_filaments,0.892086330935252
154,gland_8,1,0.00719424460431655,digestive_filaments,0.892086330935252
151,digestive_filaments,69,0.831325301204819,digestive_filaments,0.831325301204819
151,gastrodermis,6,0.072289156626506,digestive_filaments,0.831325301204819
151,epidermis_1,3,0.036144578313253,digestive_filaments,0.831325301204819
151,neuron_11,2,0.0240963855421687,digestive_filaments,0.831325301204819
151,gastrodermis_musclelike,1,0.0120481927710843,digestive_filaments,0.831325301204819
151,neuron_8,1,0.0120481927710843,digestive_filaments,0.831325301204819
151,calicoblast,1,0.0120481927710843,digestive_filaments,0.831325301204819
161,digestive_filaments,22,0.523809523809524,digestive_filaments,0.523809523809524
161,gastrodermis,8,0.19047619047619,digestive_filaments,0.523809523809524
161,epidermis_1,3,0.0714285714285714,digestive_filaments,0.523809523809524
161,neuron_12,1,0.0238095238095238,digestive_filaments,0.523809523809524
161,mitotic_host_cells,1,0.0238095238095238,digestive_filaments,0.523809523809524
161,gland_7,1,0.0238095238095238,digestive_filaments,0.523809523809524
161,neuron_10,1,0.0238095238095238,digestive_filaments,0.523809523809524
161,gland_1,1,0.0238095238095238,digestive_filaments,0.523809523809524
161,epidermis_2,1,0.0238095238095238,digestive_filaments,0.523809523809524
161,calicoblast,1,0.0238095238095238,digestive_filaments,0.523809523809524
161,host_cells,1,0.0238095238095238,digestive_filaments,0.523809523809524
161,neuron_11,1,0.0238095238095238,digestive_filaments,0.523809523809524
90,epidermis_1,91,0.978494623655914,epidermis_1,0.978494623655914
90,epidermis_2,1,0.010752688172043,epidermis_1,0.978494623655914
90,neuron_2,1,0.010752688172043,epidermis_1,0.978494623655914
92,epidermis_1,56,0.96551724137931,epidermis_1,0.96551724137931
92,immune_1,1,0.0172413793103448,epidermis_1,0.96551724137931
92,epidermis_2,1,0.0172413793103448,epidermis_1,0.96551724137931
88,epidermis_1,77,0.9625,epidermis_1,0.9625
88,epidermis_2,2,0.025,epidermis_1,0.9625
88,gland_10,1,0.0125,epidermis_1,0.9625
89,epidermis_1,64,0.941176470588235,epidermis_1,0.941176470588235
89,epidermis_2,4,0.0588235294117647,epidermis_1,0.941176470588235
86,epidermis_1,105,0.9375,epidermis_1,0.9375
86,mitotic_host_cells,2,0.0178571428571429,epidermis_1,0.9375
86,epidermis_2,2,0.0178571428571429,epidermis_1,0.9375
86,digestive_filaments,1,0.00892857142857143,epidermis_1,0.9375
86,gastrodermis,1,0.00892857142857143,epidermis_1,0.9375
86,host_cells,1,0.00892857142857143,epidermis_1,0.9375
100,epidermis_1,45,0.9375,epidermis_1,0.9375
100,gastrodermis,2,0.0416666666666667,epidermis_1,0.9375
100,epidermis_2,1,0.0208333333333333,epidermis_1,0.9375
93,epidermis_1,84,0.933333333333333,epidermis_1,0.933333333333333
93,epidermis_2,2,0.0222222222222222,epidermis_1,0.933333333333333
93,calicoblast,1,0.0111111111111111,epidermis_1,0.933333333333333
93,cnidocyte,1,0.0111111111111111,epidermis_1,0.933333333333333
93,gastrodermis,1,0.0111111111111111,epidermis_1,0.933333333333333
93,gland_9,1,0.0111111111111111,epidermis_1,0.933333333333333
105,epidermis_1,73,0.924050632911392,epidermis_1,0.924050632911392
105,epidermis_2,5,0.0632911392405063,epidermis_1,0.924050632911392
105,gastrodermis,1,0.0126582278481013,epidermis_1,0.924050632911392
97,epidermis_1,93,0.920792079207921,epidermis_1,0.920792079207921
97,epidermis_2,4,0.0396039603960396,epidermis_1,0.920792079207921
97,mitotic_host_cells,2,0.0198019801980198,epidermis_1,0.920792079207921
97,gastrodermis,2,0.0198019801980198,epidermis_1,0.920792079207921
91,epidermis_1,81,0.910112359550562,epidermis_1,0.910112359550562
91,epidermis_2,6,0.0674157303370787,epidermis_1,0.910112359550562
91,calicoblast,1,0.0112359550561798,epidermis_1,0.910112359550562
91,gland_8,1,0.0112359550561798,epidermis_1,0.910112359550562
103,epidermis_1,112,0.903225806451613,epidermis_1,0.903225806451613
103,epidermis_2,9,0.0725806451612903,epidermis_1,0.903225806451613
103,digestive_filaments,2,0.0161290322580645,epidermis_1,0.903225806451613
103,mitotic_host_cells,1,0.00806451612903226,epidermis_1,0.903225806451613
104,epidermis_1,56,0.903225806451613,epidermis_1,0.903225806451613
104,epidermis_2,6,0.0967741935483871,epidermis_1,0.903225806451613
99,epidermis_1,80,0.898876404494382,epidermis_1,0.898876404494382
99,epidermis_2,7,0.0786516853932584,epidermis_1,0.898876404494382
99,gastrodermis,1,0.0112359550561798,epidermis_1,0.898876404494382
99,neuron_4,1,0.0112359550561798,epidermis_1,0.898876404494382
102,epidermis_1,52,0.88135593220339,epidermis_1,0.88135593220339
102,epidermis_2,3,0.0508474576271187,epidermis_1,0.88135593220339
102,neuron_5,1,0.0169491525423729,epidermis_1,0.88135593220339
102,neuron_8,1,0.0169491525423729,epidermis_1,0.88135593220339
102,gland_10,1,0.0169491525423729,epidermis_1,0.88135593220339
102,neuron_1,1,0.0169491525423729,epidermis_1,0.88135593220339
101,epidermis_1,35,0.74468085106383,epidermis_1,0.74468085106383
101,epidermis_2,5,0.106382978723404,epidermis_1,0.74468085106383
101,digestive_filaments,2,0.0425531914893617,epidermis_1,0.74468085106383
101,mitotic_host_cells,2,0.0425531914893617,epidermis_1,0.74468085106383
101,neuron_5,1,0.0212765957446809,epidermis_1,0.74468085106383
101,gastrodermis,1,0.0212765957446809,epidermis_1,0.74468085106383
101,neuron_6,1,0.0212765957446809,epidermis_1,0.74468085106383
87,epidermis_1,41,0.672131147540984,epidermis_1,0.672131147540984
87,calicoblast,15,0.245901639344262,epidermis_1,0.672131147540984
87,epidermis_2,5,0.0819672131147541,epidermis_1,0.672131147540984
159,epidermis_1,27,0.586956521739131,epidermis_1,0.586956521739131
159,gastrodermis,12,0.260869565217391,epidermis_1,0.586956521739131
159,digestive_filaments,2,0.0434782608695652,epidermis_1,0.586956521739131
159,epidermis_2,2,0.0434782608695652,epidermis_1,0.586956521739131
159,host_cells,1,0.0217391304347826,epidermis_1,0.586956521739131
159,mitotic_host_cells,1,0.0217391304347826,epidermis_1,0.586956521739131
159,neuron_6,1,0.0217391304347826,epidermis_1,0.586956521739131
85,epidermis_2,144,0.966442953020134,epidermis_2,0.966442953020134
85,epidermis_1,5,0.0335570469798658,epidermis_2,0.966442953020134
106,epidermis_2,167,0.943502824858757,epidermis_2,0.943502824858757
106,epidermis_1,4,0.0225988700564972,epidermis_2,0.943502824858757
106,digestive_filaments,2,0.0112994350282486,epidermis_2,0.943502824858757
106,gland_7,1,0.00564971751412429,epidermis_2,0.943502824858757
106,gland_3_digestive,1,0.00564971751412429,epidermis_2,0.943502824858757
106,neuron_13,1,0.00564971751412429,epidermis_2,0.943502824858757
106,gastrodermis,1,0.00564971751412429,epidermis_2,0.943502824858757
95,epidermis_2,118,0.929133858267716,epidermis_2,0.929133858267716
95,epidermis_1,7,0.0551181102362205,epidermis_2,0.929133858267716
95,neuron_12,1,0.0078740157480315,epidermis_2,0.929133858267716
95,neuron_13,1,0.0078740157480315,epidermis_2,0.929133858267716
84,epidermis_2,75,0.925925925925926,epidermis_2,0.925925925925926
84,epidermis_1,4,0.0493827160493827,epidermis_2,0.925925925925926
84,gastrodermis,1,0.0123456790123457,epidermis_2,0.925925925925926
84,calicoblast,1,0.0123456790123457,epidermis_2,0.925925925925926
82,epidermis_2,78,0.886363636363636,epidermis_2,0.886363636363636
82,epidermis_1,5,0.0568181818181818,epidermis_2,0.886363636363636
82,mitotic_host_cells,2,0.0227272727272727,epidermis_2,0.886363636363636
82,neuron_5,1,0.0113636363636364,epidermis_2,0.886363636363636
82,immune_2,1,0.0113636363636364,epidermis_2,0.886363636363636
82,gland_6,1,0.0113636363636364,epidermis_2,0.886363636363636
96,epidermis_2,67,0.817073170731707,epidermis_2,0.817073170731707
96,epidermis_1,11,0.134146341463415,epidermis_2,0.817073170731707
96,neuron_12,2,0.024390243902439,epidermis_2,0.817073170731707
96,gland_3_digestive,1,0.0121951219512195,epidermis_2,0.817073170731707
96,neuron_13,1,0.0121951219512195,epidermis_2,0.817073170731707
83,epidermis_2,64,0.735632183908046,epidermis_2,0.735632183908046
83,epidermis_1,23,0.264367816091954,epidermis_2,0.735632183908046
98,epidermis_2,34,0.68,epidermis_2,0.68
98,epidermis_1,14,0.28,epidermis_2,0.68
98,calicoblast,1,0.02,epidermis_2,0.68
98,gland_9,1,0.02,epidermis_2,0.68
94,epidermis_2,26,0.541666666666667,epidermis_2,0.541666666666667
94,epidermis_1,15,0.3125,epidermis_2,0.541666666666667
94,gastrodermis,2,0.0416666666666667,epidermis_2,0.541666666666667
94,neuron_12,1,0.0208333333333333,epidermis_2,0.541666666666667
94,neuron_8,1,0.0208333333333333,epidermis_2,0.541666666666667
94,cnidocyte,1,0.0208333333333333,epidermis_2,0.541666666666667
94,gland_9,1,0.0208333333333333,epidermis_2,0.541666666666667
94,neuron_7,1,0.0208333333333333,epidermis_2,0.541666666666667
78,calicoblast,95,1,calicoblast,1
80,calicoblast,112,1,calicoblast,1
81,calicoblast,91,1,calicoblast,1
77,calicoblast,110,0.990990990990991,calicoblast,0.990990990990991
77,epidermis_1,1,0.00900900900900901,calicoblast,0.990990990990991
76,calicoblast,107,0.990740740740741,calicoblast,0.990740740740741
76,mitotic_host_cells,1,0.00925925925925926,calicoblast,0.990740740740741
75,calicoblast,137,0.971631205673759,calicoblast,0.971631205673759
75,digestive_filaments,2,0.0141843971631206,calicoblast,0.971631205673759
75,gland_1,1,0.00709219858156028,calicoblast,0.971631205673759
75,epidermis_1,1,0.00709219858156028,calicoblast,0.971631205673759
79,calicoblast,113,0.933884297520661,calicoblast,0.933884297520661
79,epidermis_2,4,0.0330578512396694,calicoblast,0.933884297520661
79,digestive_filaments,2,0.0165289256198347,calicoblast,0.933884297520661
79,epidermis_1,1,0.00826446280991736,calicoblast,0.933884297520661
79,gastrodermis,1,0.00826446280991736,calicoblast,0.933884297520661
121,neuron_1,103,0.962616822429906,neuron_1,0.962616822429906
121,gland_1,2,0.0186915887850467,neuron_1,0.962616822429906
121,neuron_3,1,0.00934579439252336,neuron_1,0.962616822429906
121,neuron_4,1,0.00934579439252336,neuron_1,0.962616822429906
119,neuron_1,123,0.9609375,neuron_1,0.9609375
119,mitotic_host_cells,1,0.0078125,neuron_1,0.9609375
119,host_cells,1,0.0078125,neuron_1,0.9609375
119,gastrodermis,1,0.0078125,neuron_1,0.9609375
119,gland_5,1,0.0078125,neuron_1,0.9609375
119,neuron_13,1,0.0078125,neuron_1,0.9609375
122,neuron_1,72,0.935064935064935,neuron_1,0.935064935064935
122,neuron_4,2,0.025974025974026,neuron_1,0.935064935064935
122,neuron_7,2,0.025974025974026,neuron_1,0.935064935064935
122,neuron_5,1,0.012987012987013,neuron_1,0.935064935064935
120,neuron_1,56,0.918032786885246,neuron_1,0.918032786885246
120,neuron_5,2,0.0327868852459016,neuron_1,0.918032786885246
120,gland_8,1,0.0163934426229508,neuron_1,0.918032786885246
120,neuron_7,1,0.0163934426229508,neuron_1,0.918032786885246
120,epidermis_1,1,0.0163934426229508,neuron_1,0.918032786885246
128,neuron_1,124,0.892086330935252,neuron_1,0.892086330935252
128,neuron_5,6,0.0431654676258993,neuron_1,0.892086330935252
128,unknown,2,0.0143884892086331,neuron_1,0.892086330935252
128,epidermis_2,1,0.00719424460431655,neuron_1,0.892086330935252
128,calicoblast,1,0.00719424460431655,neuron_1,0.892086330935252
128,neuron_13,1,0.00719424460431655,neuron_1,0.892086330935252
128,digestive_filaments,1,0.00719424460431655,neuron_1,0.892086330935252
128,gland_5,1,0.00719424460431655,neuron_1,0.892086330935252
128,gastrodermis,1,0.00719424460431655,neuron_1,0.892086330935252
128,epidermis_1,1,0.00719424460431655,neuron_1,0.892086330935252
71,neuron_1,45,0.818181818181818,neuron_1,0.818181818181818
71,gastrodermis,7,0.127272727272727,neuron_1,0.818181818181818
71,host_cells,1,0.0181818181818182,neuron_1,0.818181818181818
71,gland_3_digestive,1,0.0181818181818182,neuron_1,0.818181818181818
71,digestive_filaments,1,0.0181818181818182,neuron_1,0.818181818181818
130,neuron_2,85,0.505952380952381,neuron_2,0.505952380952381
130,neuron_11,72,0.428571428571429,neuron_2,0.505952380952381
130,neuron_1,2,0.0119047619047619,neuron_2,0.505952380952381
130,neuron_4,2,0.0119047619047619,neuron_2,0.505952380952381
130,epidermis_1,2,0.0119047619047619,neuron_2,0.505952380952381
130,host_cells,1,0.00595238095238095,neuron_2,0.505952380952381
130,epidermis_2,1,0.00595238095238095,neuron_2,0.505952380952381
130,gland_10,1,0.00595238095238095,neuron_2,0.505952380952381
130,mitotic_host_cells,1,0.00595238095238095,neuron_2,0.505952380952381
130,digestive_filaments,1,0.00595238095238095,neuron_2,0.505952380952381
123,neuron_3,79,0.951807228915663,neuron_3,0.951807228915663
123,neuron_4,1,0.0120481927710843,neuron_3,0.951807228915663
123,neuron_11,1,0.0120481927710843,neuron_3,0.951807228915663
123,unknown,1,0.0120481927710843,neuron_3,0.951807228915663
123,gland_4,1,0.0120481927710843,neuron_3,0.951807228915663
125,neuron_4,182,0.968085106382979,neuron_4,0.968085106382979
125,neuron_2,3,0.0159574468085106,neuron_4,0.968085106382979
125,neuron_5,1,0.00531914893617021,neuron_4,0.968085106382979
125,neuron_7,1,0.00531914893617021,neuron_4,0.968085106382979
125,gastrodermis,1,0.00531914893617021,neuron_4,0.968085106382979
124,neuron_4,119,0.967479674796748,neuron_4,0.967479674796748
124,neuron_14,1,0.00813008130081301,neuron_4,0.967479674796748
124,gastrodermis,1,0.00813008130081301,neuron_4,0.967479674796748
124,neuron_2,1,0.00813008130081301,neuron_4,0.967479674796748
124,gland_4,1,0.00813008130081301,neuron_4,0.967479674796748
126,neuron_5,126,0.961832061068702,neuron_5,0.961832061068702
126,neuron_4,1,0.00763358778625954,neuron_5,0.961832061068702
126,neuron_7,1,0.00763358778625954,neuron_5,0.961832061068702
126,gland_1,1,0.00763358778625954,neuron_5,0.961832061068702
126,gastrodermis,1,0.00763358778625954,neuron_5,0.961832061068702
126,neuron_3,1,0.00763358778625954,neuron_5,0.961832061068702
127,neuron_5,82,0.931818181818182,neuron_5,0.931818181818182
127,neuron_4,2,0.0227272727272727,neuron_5,0.931818181818182
127,neuron_7,1,0.0113636363636364,neuron_5,0.931818181818182
127,digestive_filaments,1,0.0113636363636364,neuron_5,0.931818181818182
127,host_cells,1,0.0113636363636364,neuron_5,0.931818181818182
127,gland_7,1,0.0113636363636364,neuron_5,0.931818181818182
129,neuron_5,49,0.859649122807018,neuron_5,0.859649122807018
129,neuron_1,4,0.0701754385964912,neuron_5,0.859649122807018
129,gastrodermis,3,0.0526315789473684,neuron_5,0.859649122807018
129,host_cells,1,0.0175438596491228,neuron_5,0.859649122807018
146,neuron_6,68,0.957746478873239,neuron_6,0.957746478873239
146,digestive_filaments,2,0.028169014084507,neuron_6,0.957746478873239
146,gland_6,1,0.0140845070422535,neuron_6,0.957746478873239
138,neuron_7,28,0.651162790697675,neuron_7,0.651162790697675
138,neuron_14,10,0.232558139534884,neuron_7,0.651162790697675
138,gastrodermis,3,0.0697674418604651,neuron_7,0.651162790697675
138,gland_10,1,0.0232558139534884,neuron_7,0.651162790697675
138,gland_6,1,0.0232558139534884,neuron_7,0.651162790697675
132,neuron_8,85,0.85,neuron_8,0.85
132,neuron_7,7,0.07,neuron_8,0.85
132,neuron_10,2,0.02,neuron_8,0.85
132,neuron_13,1,0.01,neuron_8,0.85
132,epidermis_1,1,0.01,neuron_8,0.85
132,neuron_12,1,0.01,neuron_8,0.85
132,gland_8,1,0.01,neuron_8,0.85
132,digestive_filaments,1,0.01,neuron_8,0.85
132,cnidocyte,1,0.01,neuron_8,0.85
131,neuron_9,83,0.932584269662921,neuron_9,0.932584269662921
131,neuron_7,3,0.0337078651685393,neuron_9,0.932584269662921
131,neuron_1,1,0.0112359550561798,neuron_9,0.932584269662921
131,neuron_10,1,0.0112359550561798,neuron_9,0.932584269662921
131,digestive_filaments,1,0.0112359550561798,neuron_9,0.932584269662921
137,neuron_10,37,0.902439024390244,neuron_10,0.902439024390244
137,gastrodermis,2,0.0487804878048781,neuron_10,0.902439024390244
137,epidermis_2,1,0.024390243902439,neuron_10,0.902439024390244
137,epidermis_1,1,0.024390243902439,neuron_10,0.902439024390244
134,neuron_12,38,0.475,neuron_12,0.475
134,neuron_13,32,0.4,neuron_12,0.475
134,gastrodermis,4,0.05,neuron_12,0.475
134,digestive_filaments,3,0.0375,neuron_12,0.475
134,epidermis_2,1,0.0125,neuron_12,0.475
134,neuron_11,1,0.0125,neuron_12,0.475
134,neuron_2,1,0.0125,neuron_12,0.475
135,neuron_12,21,0.338709677419355,neuron_12,0.338709677419355
135,neuron_1,16,0.258064516129032,neuron_12,0.338709677419355
135,gastrodermis,11,0.17741935483871,neuron_12,0.338709677419355
135,mitotic_host_cells,2,0.032258064516129,neuron_12,0.338709677419355
135,immune_1,2,0.032258064516129,neuron_12,0.338709677419355
135,epidermis_2,2,0.032258064516129,neuron_12,0.338709677419355
135,digestive_filaments,2,0.032258064516129,neuron_12,0.338709677419355
135,host_cells,2,0.032258064516129,neuron_12,0.338709677419355
135,unknown,2,0.032258064516129,neuron_12,0.338709677419355
135,cnidocyte,1,0.0161290322580645,neuron_12,0.338709677419355
135,neuron_13,1,0.0161290322580645,neuron_12,0.338709677419355
136,neuron_14,47,0.903846153846154,neuron_14,0.903846153846154
136,neuron_7,3,0.0576923076923077,neuron_14,0.903846153846154
136,gastrodermis,1,0.0192307692307692,neuron_14,0.903846153846154
136,epidermis_1,1,0.0192307692307692,neuron_14,0.903846153846154
143,gland_1,81,0.931034482758621,gland_1,0.931034482758621
143,digestive_filaments,3,0.0344827586206897,gland_1,0.931034482758621
143,mitotic_host_cells,1,0.0114942528735632,gland_1,0.931034482758621
143,gland_4,1,0.0114942528735632,gland_1,0.931034482758621
143,gastrodermis,1,0.0114942528735632,gland_1,0.931034482758621
144,gland_2,33,0.767441860465116,gland_2,0.767441860465116
144,digestive_filaments,2,0.0465116279069768,gland_2,0.767441860465116
144,epidermis_1,1,0.0232558139534884,gland_2,0.767441860465116
144,mitotic_host_cells,1,0.0232558139534884,gland_2,0.767441860465116
144,neuron_1,1,0.0232558139534884,gland_2,0.767441860465116
144,neuron_7,1,0.0232558139534884,gland_2,0.767441860465116
144,neuron_2,1,0.0232558139534884,gland_2,0.767441860465116
144,gland_5,1,0.0232558139534884,gland_2,0.767441860465116
144,immune_1,1,0.0232558139534884,gland_2,0.767441860465116
144,gland_1,1,0.0232558139534884,gland_2,0.767441860465116
149,gland_3_digestive,67,0.917808219178082,gland_3_digestive,0.917808219178082
149,gastrodermis,3,0.0410958904109589,gland_3_digestive,0.917808219178082
149,epidermis_2,1,0.0136986301369863,gland_3_digestive,0.917808219178082
149,neuron_12,1,0.0136986301369863,gland_3_digestive,0.917808219178082
149,epidermis_1,1,0.0136986301369863,gland_3_digestive,0.917808219178082
140,gland_4,75,0.5,gland_4,0.5
140,immune_2,70,0.466666666666667,gland_4,0.5
140,neuron_8,1,0.00666666666666667,gland_4,0.5
140,neuron_4,1,0.00666666666666667,gland_4,0.5
140,gland_8,1,0.00666666666666667,gland_4,0.5
140,gland_10,1,0.00666666666666667,gland_4,0.5
140,gastrodermis,1,0.00666666666666667,gland_4,0.5
150,gland_5,44,0.666666666666667,gland_5,0.666666666666667
150,neuron_7,14,0.212121212121212,gland_5,0.666666666666667
150,gastrodermis,2,0.0303030303030303,gland_5,0.666666666666667
150,digestive_filaments,2,0.0303030303030303,gland_5,0.666666666666667
150,host_cells,1,0.0151515151515152,gland_5,0.666666666666667
150,immune_1,1,0.0151515151515152,gland_5,0.666666666666667
150,gland_8,1,0.0151515151515152,gland_5,0.666666666666667
150,neuron_2,1,0.0151515151515152,gland_5,0.666666666666667
145,gland_6,63,0.875,gland_6,0.875
145,host_cells,2,0.0277777777777778,gland_6,0.875
145,digestive_filaments,2,0.0277777777777778,gland_6,0.875
145,neuron_2,2,0.0277777777777778,gland_6,0.875
145,epidermis_1,2,0.0277777777777778,gland_6,0.875
145,calicoblast,1,0.0138888888888889,gland_6,0.875
147,gland_7,113,0.965811965811966,gland_7,0.965811965811966
147,gastrodermis,1,0.00854700854700855,gland_7,0.965811965811966
147,gland_3_digestive,1,0.00854700854700855,gland_7,0.965811965811966
147,gland_8,1,0.00854700854700855,gland_7,0.965811965811966
147,gland_6,1,0.00854700854700855,gland_7,0.965811965811966
148,gland_8,89,0.855769230769231,gland_8,0.855769230769231
148,digestive_filaments,3,0.0288461538461538,gland_8,0.855769230769231
148,mitotic_host_cells,2,0.0192307692307692,gland_8,0.855769230769231
148,gastrodermis,2,0.0192307692307692,gland_8,0.855769230769231
148,epidermis_2,1,0.00961538461538462,gland_8,0.855769230769231
148,cnidocyte,1,0.00961538461538462,gland_8,0.855769230769231
148,neuron_4,1,0.00961538461538462,gland_8,0.855769230769231
148,gland_3_digestive,1,0.00961538461538462,gland_8,0.855769230769231
148,gland_2,1,0.00961538461538462,gland_8,0.855769230769231
148,neuron_1,1,0.00961538461538462,gland_8,0.855769230769231
148,epidermis_1,1,0.00961538461538462,gland_8,0.855769230769231
148,host_cells,1,0.00961538461538462,gland_8,0.855769230769231
139,gland_9,68,0.944444444444444,gland_9,0.944444444444444
139,gastrodermis,2,0.0277777777777778,gland_9,0.944444444444444
139,immune_2,1,0.0138888888888889,gland_9,0.944444444444444
139,epidermis_1,1,0.0138888888888889,gland_9,0.944444444444444
133,gland_10,109,0.947826086956522,gland_10,0.947826086956522
133,mitotic_host_cells,2,0.0173913043478261,gland_10,0.947826086956522
133,gastrodermis,1,0.00869565217391304,gland_10,0.947826086956522
133,neuron_9,1,0.00869565217391304,gland_10,0.947826086956522
133,gland_3_digestive,1,0.00869565217391304,gland_10,0.947826086956522
133,neuron_1,1,0.00869565217391304,gland_10,0.947826086956522
142,unknown,149,0.919753086419753,unknown,0.919753086419753
142,digestive_filaments,6,0.037037037037037,unknown,0.919753086419753
142,host_cells,2,0.0123456790123457,unknown,0.919753086419753
142,gland_7,2,0.0123456790123457,unknown,0.919753086419753
142,gland_4,1,0.00617283950617284,unknown,0.919753086419753
142,neuron_14,1,0.00617283950617284,unknown,0.919753086419753
142,gland_3_digestive,1,0.00617283950617284,unknown,0.919753086419753
107,unknown,50,0.819672131147541,unknown,0.819672131147541
107,epidermis_1,10,0.163934426229508,unknown,0.819672131147541
107,neuron_1,1,0.0163934426229508,unknown,0.819672131147541
68,unknown,53,0.791044776119403,unknown,0.791044776119403
68,gastrodermis,13,0.194029850746269,unknown,0.791044776119403
68,gastrodermis_musclelike,1,0.0149253731343284,unknown,0.791044776119403
141,immune_1,73,0.839080459770115,immune_1,0.839080459770115
141,gastrodermis,3,0.0344827586206897,immune_1,0.839080459770115
141,epidermis_1,2,0.0229885057471264,immune_1,0.839080459770115
141,digestive_filaments,2,0.0229885057471264,immune_1,0.839080459770115
141,calicoblast,1,0.0114942528735632,immune_1,0.839080459770115
141,cnidocyte,1,0.0114942528735632,immune_1,0.839080459770115
141,neuron_5,1,0.0114942528735632,immune_1,0.839080459770115
141,neuron_4,1,0.0114942528735632,immune_1,0.839080459770115
141,neuron_1,1,0.0114942528735632,immune_1,0.839080459770115
141,epidermis_2,1,0.0114942528735632,immune_1,0.839080459770115
141,host_cells,1,0.0114942528735632,immune_1,0.839080459770115
