cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0036241	501	14085	10399	2998	20.7564870259481	ALL
WASP0036242	1607	42326	35261	11345	21.9421281891724	ALL
WASP0036244	2221	71183	51011	13326	22.9675821701936	ALL
WASP0036245	1951	49549	42181	13631	21.6201947719118	ALL
WASP0036247	1039	30522	23756	7337	22.8642925890279	ALL
WASP0036249	1877	57042	46333	14016	24.6846030900373	ALL
WASP0036250	1070	28430	25292	8929	23.6373831775701	ALL
WASP0036251	1226	26748	30333	10754	24.7414355628059	ALL
WASP0036253	2618	76844	55859	11197	21.3365164247517	ALL
WASP0036256	678	17716	14019	4288	20.6769911504425	ALL
WASP0036257	1341	38465	31531	9474	23.5130499627144	ALL
WASP0036258	726	19196	16470	5801	22.6859504132231	ALL
WASP0036259	537	14013	12218	4037	22.7523277467412	ALL
WASP0036262	1605	50665	34500	7198	21.4953271028037	ALL
WASP0036264	1314	34041	29599	9646	22.5258751902588	ALL
WASP0036266	987	25427	20602	6238	20.8733535967579	ALL
WASP0036268	3713	96877	80494	24499	21.6789657958524	ALL
WASP0036271	1801	50091	42999	14197	23.8750694058856	ALL
WASP0036272	1232	39278	27252	6506	22.1201298701299	ALL
WASP0036275	2951	92199	69941	19929	23.7007793968146	ALL
WASP0036279	950	24092	16702	3823	17.581052631579	ALL
WASP0036280	583	13264	11150	3648	19.1252144082333	ALL
WASP0036281	939	21861	21578	7823	22.9797657082002	ALL
WASP0036282	1595	40356	36217	11653	22.7065830721003	ALL
WASP0036283	696	14666	14837	5373	21.3175287356322	ALL
WASP0036284	818	18935	15856	4908	19.3838630806846	ALL
WASP0036286	1067	23943	24542	8681	23.0009372071228	ALL
WASP0036288	1807	56343	42880	11554	23.7299391256226	ALL
WASP0036290	477	10130	10844	4080	22.7337526205451	ALL
WASP0036291	3838	103012	81965	22241	21.3561750911933	ALL
WASP0036292	1043	31860	25981	8381	24.9098753595398	ALL
WASP0036293	1477	41221	34780	11684	23.5477318889641	ALL
WASP0036294	1116	25126	25094	8713	22.4856630824373	ALL
WASP0036295	726	19397	15107	4557	20.8085399449036	ALL
WASP0036296	514	11456	10025	2746	19.5038910505837	ALL
WASP0036297	921	20952	20003	6831	21.7187839305103	ALL
WASP0036298	512	14173	11480	3311	22.421875	ALL
WASP0036299	1704	36432	33178	11059	19.4706572769953	ALL
WASP0036301	1230	27724	28898	11020	23.4943089430894	ALL
WASP0036302	1653	46458	35588	10436	21.5293405928615	ALL
WASP0036303	1222	37161	26543	7804	21.7209492635025	ALL
WASP0036304	444	10123	9684	3539	21.8108108108108	ALL
WASP0036306	1049	30795	25084	7787	23.9122974261201	ALL
WASP0036307	1066	27388	22448	6998	21.0581613508443	ALL
WASP0036310	1889	57684	44745	12883	23.6871360508205	ALL
WASP0036311	990	22569	18694	5150	18.8828282828283	ALL
WASP0036312	980	20674	17159	4469	17.5091836734694	ALL
WASP0036313	651	16123	15045	4919	23.110599078341	ALL
WASP0036315	579	11830	11079	4438	19.1347150259067	ALL
WASP0036316	720	14507	15678	5899	21.775	ALL
WASP0036317	2330	61478	57304	19353	24.593991416309	ALL
WASP0036320	1196	29007	25151	8232	21.0292642140468	ALL
WASP0036322	611	17521	12856	3496	21.0409165302782	ALL
WASP0036323	1795	45097	39590	12670	22.0557103064067	ALL
WASP0036324	486	16953	11014	2283	22.6625514403292	ALL
WASP0036325	2013	62611	46238	11231	22.969696969697	ALL
WASP0036326	2084	57688	46910	13653	22.5095969289827	ALL
WASP0036328	1909	59340	45009	12195	23.5772655840754	ALL
WASP0036329	775	17916	17196	5737	22.1883870967742	ALL
WASP0036330	528	16755	12072	3417	22.8636363636364	ALL
WASP0036331	681	14864	14825	5418	21.769456681351	ALL
WASP0036332	376	9800	7164	2059	19.0531914893617	ALL
WASP0036334	1925	51373	47009	16264	24.4202597402597	ALL
WASP0036336	421	6724	4520	1303	10.7363420427553	ALL
WASP0036338	2235	61154	51475	16817	23.0313199105145	ALL
WASP0036340	431	11291	9864	3390	22.8863109048724	ALL
WASP0036341	1783	58025	41852	10930	23.472798653954	ALL
WASP0036342	239	6054	4639	1466	19.4100418410042	ALL
WASP0036343	678	15682	14608	5376	21.5457227138643	ALL
WASP0036349	497	12660	10263	3832	20.6498993963783	ALL
WASP0036350	243	5860	4847	1428	19.9465020576132	ALL
WASP0036351	1153	37815	26543	7314	23.0208152645273	ALL
WASP0036352	432	11697	9943	3222	23.0162037037037	ALL
WASP0036353	2689	69952	63474	19704	23.6050576422462	ALL
WASP0036354	1085	30235	24355	7227	22.4470046082949	ALL
WASP0036356	863	17929	19478	6719	22.5701042873696	ALL
WASP0036357	1170	26982	24202	6955	20.6854700854701	ALL
WASP0036358	2505	58089	58398	18722	23.3125748502994	ALL
WASP0036359	827	23984	19994	5932	24.1765417170496	ALL
WASP0036361	1420	27842	31285	10692	22.0316901408451	ALL
WASP0036362	962	27237	21943	6768	22.8097713097713	ALL
WASP0036363	1077	35949	28001	9564	25.9990714948932	ALL
WASP0036364	255	5423	4545	1317	17.8235294117647	ALL
WASP0036365	1122	29059	24856	8501	22.1532976827094	ALL
WASP0036366	2568	57236	53179	17170	20.7083333333333	ALL
WASP0036369	1341	49879	33314	7182	24.8426547352722	ALL
WASP0036370	3145	87147	70288	19278	22.3491255961844	ALL
WASP0036371	1196	29438	28211	9558	23.5877926421405	ALL
WASP0036373	2036	53456	43092	12749	21.1650294695481	ALL
WASP0036374	1788	51972	42209	12570	23.6068232662192	ALL
WASP0036376	616	16904	13413	4016	21.7743506493507	ALL
WASP0036378	1200	33363	25470	6252	21.225	ALL
WASP0036381	2107	50338	48296	15904	22.921689606075	ALL
WASP0036383	1483	37785	33588	10899	22.6486850977748	ALL
WASP0037001	7886	372593	271710	56546	34.4547299010905	ALL
WASP0037002	6598	312659	215477	48805	32.6579266444377	ALL
WASP0037004	2070	98366	65641	14863	31.7106280193237	ALL
WASP0037006	1513	52958	42535	10685	28.1130204890945	ALL
WASP0037007	1345	68773	47311	9088	35.1754646840149	ALL
WASP0037009	2724	111990	87719	19053	32.2022760646109	ALL
WASP0037012	1625	59692	44090	11250	27.1323076923077	ALL
WASP0037013	524	17122	11581	2659	22.1011450381679	ALL
WASP0037014	292	9032	5801	869	19.8664383561644	ALL
WASP0037015	2016	75550	60078	15360	29.8005952380952	ALL
WASP0037018	585	18726	15562	2551	26.6017094017094	ALL
WASP0037019	1574	53599	41678	10854	26.4790343074968	ALL
WASP0037022	1042	34513	26274	6624	25.2149712092131	ALL
WASP0037024	550	18857	12417	2392	22.5763636363636	ALL
WASP0037025	1603	67318	50136	11597	31.276356830942	ALL
WASP0037027	524	23449	14130	2728	26.9656488549618	ALL
WASP0037028	1559	56748	44397	9627	28.4778704297627	ALL
WASP0037030	1641	81821	65235	10179	39.7531992687386	ALL
WASP0037033	2760	79454	70629	21876	25.5902173913043	ALL
WASP0037034	2820	75505	67161	22625	23.8159574468085	ALL
WASP0037035	1842	69579	58440	12621	31.7263843648209	ALL
WASP0037036	386	13326	8939	1507	23.1580310880829	ALL
WASP0037037	2797	107277	82928	22921	29.6489095459421	ALL
WASP0037039	344	9878	6697	1854	19.468023255814	ALL
WASP0037040	1210	51543	36806	6615	30.4181818181818	ALL
WASP0037041	2480	97452	71261	17625	28.7342741935484	ALL
WASP0037042	946	33360	27627	5826	29.2040169133192	ALL
WASP0037044	761	24077	18883	3628	24.8134034165572	ALL
WASP0037045	1896	89851	74582	10132	39.3364978902954	ALL
WASP0037046	1674	64682	50985	10488	30.4569892473118	ALL
WASP0037049	1747	77195	59209	10496	33.8918145392101	ALL
WASP0037053	739	27592	20831	4411	28.1880920162382	ALL
WASP0037057	2294	94292	77937	15940	33.9742807323453	ALL
WASP0037060	1986	80335	64724	12912	32.5901309164149	ALL
WASP0037061	1658	60517	47083	11101	28.397466827503	ALL
WASP0037064	2292	103023	74754	16135	32.6151832460733	ALL
WASP0037065	1821	61205	46535	12330	25.5546403075233	ALL
WASP0037066	5940	332759	207980	46453	35.013468013468	ALL
WASP0037067	1952	56795	49143	14226	25.1757172131148	ALL
WASP0037068	1352	51546	37252	8583	27.5532544378698	ALL
WASP0037069	958	38153	33742	4736	35.2212943632568	ALL
WASP0037070	4820	185560	154107	36153	31.9724066390042	ALL
WASP0037071	2730	134635	94764	16430	34.7120879120879	ALL
WASP0037072	888	34935	27430	4390	30.8896396396396	ALL
WASP0037073	1926	49145	45635	15698	23.6941848390447	ALL
WASP0037074	746	26985	22025	3490	29.5241286863271	ALL
WASP0037080	1695	72438	60591	8744	35.7469026548673	ALL
WASP0037082	2918	156637	109762	19485	37.6154900616861	ALL
WASP0037083	739	24529	17912	4436	24.2381596752368	ALL
WASP0037087	1422	53642	47032	7733	33.0745428973277	ALL
WASP0037089	1972	120067	80393	11323	40.7672413793103	ALL
WASP0037091	1417	62325	46195	7979	32.6005645730416	ALL
WASP0037095	1141	45417	32259	5738	28.2725679228747	ALL
WASP0037097	801	29038	21505	4909	26.8476903870162	ALL
WASP0037099	3449	169308	135463	21061	39.2760220353726	ALL
WASP0037102	1470	51683	42418	11232	28.8557823129252	ALL
WASP0037103	4865	232840	170038	34753	34.9512846865365	ALL
WASP0037108	1102	49006	39575	6809	35.9119782214156	ALL
WASP0037109	1587	97145	63692	10168	40.1335853812224	ALL
WASP0037110	7355	291885	245274	54796	33.3479265805574	ALL
WASP0037112	569	20186	15589	3220	27.3971880492091	ALL
WASP0037113	3110	162468	115000	21300	36.9774919614148	ALL
WASP0037117	968	30482	22052	6273	22.7809917355372	ALL
WASP0037120	648	23654	20388	2882	31.462962962963	ALL
WASP0037121	330	9946	5882	1277	17.8242424242424	ALL
WASP0037122	2717	119597	90942	18730	33.4714758925285	ALL
WASP0037123	1595	58755	46365	10580	29.0689655172414	ALL
WASP0037124	4774	253439	171276	37483	35.8768328445748	ALL
WASP0037125	982	29397	24789	6866	25.2433808553972	ALL
WASP0037132	1097	36764	28063	7879	25.5815861440292	ALL
WASP0037134	930	37786	30462	5036	32.7548387096774	ALL
WASP0037136	6303	231172	185968	46171	29.504680310963	ALL
WASP0037141	2711	135514	105283	20581	38.8354850608632	ALL
WASP0037145	812	24242	19661	5474	24.2130541871921	ALL
WASP0037146	2416	68516	60239	17708	24.9333609271523	ALL
WASP0037148	1153	50447	38258	7036	33.1812662619254	ALL
WASP0037150	1408	56024	42563	8188	30.2294034090909	ALL
WASP0037152	628	26865	20327	3032	32.3678343949045	ALL
WASP0037153	3782	152391	115468	24898	30.5309360126917	ALL
WASP0037154	790	28577	22368	4995	28.3139240506329	ALL
WASP0037155	881	31564	24046	5633	27.2939841089671	ALL
WASP0037156	1134	40241	33224	7140	29.2980599647266	ALL
WASP0037158	2439	102670	86291	14379	35.379663796638	ALL
WASP0037159	1386	61281	51488	7075	37.1486291486292	ALL
WASP0037160	5209	243953	173172	36293	33.2447686696103	ALL
WASP0037161	1384	47447	39191	9016	28.3171965317919	ALL
WASP0037162	887	34230	22804	5357	25.7091319052988	ALL
WASP0037164	1480	69493	48359	9720	32.675	ALL
WASP0037165	833	31031	21851	4763	26.2316926770708	ALL
WASP0037166	1296	46236	36789	7244	28.3865740740741	ALL
WASP0037168	1237	54302	41635	8430	33.6580436540016	ALL
WASP0037169	790	21576	17096	5006	21.6405063291139	ALL
WASP0037170	1389	31554	28465	10341	20.4931605471562	ALL
WASP0037172	1158	44701	36481	8174	31.5034542314335	ALL
WASP0037173	1458	62533	46182	8516	31.6748971193416	ALL
WASP0037174	1489	56009	44123	7927	29.632639355272	ALL
WASP0037175	824	31370	24601	5400	29.8555825242718	ALL
WASP0037176	1393	52201	40746	8057	29.2505384063173	ALL
WASP0037177	1018	43822	30031	6461	29.5	ALL
WASP0037178	3188	135050	98001	25956	30.7405897114178	ALL
WASP0037181	1736	80325	60094	12197	34.6163594470046	ALL
WASP0037182	2457	92684	75940	17838	30.9076109076109	ALL
WASP0037183	1502	72865	49961	7856	33.262982689747	ALL
WASP0037184	1015	47504	32657	6429	32.1743842364532	ALL
WASP0037186	1258	51913	39830	7285	31.6613672496026	ALL
WASP0037187	846	32321	24782	5213	29.2931442080378	ALL
WASP0037189	2865	104821	89665	18194	31.2966841186737	ALL
WASP0037190	4658	200756	148392	29932	31.8574495491627	ALL
WASP0037191	216	5495	2900	654	13.4259259259259	ALL
WASP0037192	5225	220562	193756	33168	37.0824880382775	ALL
WASP0037195	233	6451	4210	776	18.068669527897	ALL
WASP0037197	4604	249096	163650	31612	35.5451781059948	ALL
WASP0037200	821	31099	28436	3815	34.6358099878197	ALL
WASP0037206	598	24302	16882	3548	28.2307692307692	ALL
WASP0037210	208	6661	4189	816	20.1394230769231	ALL
WASP0037212	1074	48558	34532	7431	32.1527001862197	ALL
WASP0037213	485	16248	11005	2049	22.6907216494845	ALL
WASP0037214	2160	93126	65979	14774	30.5458333333333	ALL
WASP0037217	1126	45071	34325	7357	30.4840142095915	ALL
WASP0037218	1181	54619	36861	8019	31.2116850127011	ALL
WASP0037219	1731	80747	64141	9787	37.054303870595	ALL
WASP0037224	3187	97996	87483	17531	27.4499529337935	ALL
WASP0037225	2049	95510	70123	13917	34.2230356271352	ALL
WASP0037232	2105	106295	81975	15425	38.9429928741093	ALL
WASP0037233	1302	48108	34014	9149	26.1244239631336	ALL
WASP0037234	1658	63346	52374	9984	31.5886610373945	ALL
WASP0037235	1596	61359	49832	8949	31.2230576441103	ALL
WASP0037238	1144	47391	36612	6997	32.0034965034965	ALL
WASP0037239	3080	96858	90744	19350	29.4623376623377	ALL
WASP0037240	1786	70530	52420	12267	29.3505039193729	ALL
WASP0037242	1239	50767	40630	7433	32.7925746569814	ALL
WASP0037243	549	16812	12455	2427	22.6867030965392	ALL
WASP0037244	1580	65529	54542	11320	34.520253164557	ALL
WASP0037246	1055	41198	31417	6784	29.7791469194313	ALL
WASP0037248	1412	49048	39213	10085	27.7712464589235	ALL
WASP0037249	1068	64664	41996	6611	39.3220973782772	ALL
WASP0037250	638	28125	19865	3671	31.1363636363636	ALL
WASP0037252	1435	68728	47276	9983	32.9449477351916	ALL
WASP0037253	4436	163986	130621	32744	29.4456717763751	ALL
WASP0037260	371	13133	8220	1862	22.1563342318059	ALL
WASP0037261	642	24351	19626	3830	30.5700934579439	ALL
WASP0037263	1698	63715	50624	12193	29.8138987043581	ALL
WASP0037266	2166	64835	56292	16035	25.98891966759	ALL
WASP0037267	828	33145	23392	4286	28.2512077294686	ALL
WASP0037268	300	9358	6122	1241	20.4066666666667	ALL
WASP0037270	1045	35418	26721	6322	25.5703349282297	ALL
WASP0037271	2076	87503	62718	14262	30.2109826589595	ALL
WASP0037273	854	52816	31043	4011	36.3501170960187	ALL
WASP0037275	718	28352	21968	4547	30.5961002785515	ALL
WASP0037276	4026	187389	132929	28913	33.0176353700944	ALL
WASP0037278	1267	49909	38951	8090	30.7426992896606	ALL
WASP0037280	8288	409995	282208	59178	34.0501930501931	ALL
WASP0037282	1802	81860	60003	12288	33.2980022197558	ALL
WASP0037283	460	16734	10904	2449	23.704347826087	ALL
WASP0037285	897	56938	35268	4862	39.3177257525084	ALL
WASP0037286	1930	73596	55836	13644	28.9305699481865	ALL
WASP0037287	2817	137683	99299	19971	35.2499112531061	ALL
WASP0037288	1971	79322	62254	12158	31.5849822425165	ALL
WASP0037290	1195	46014	37214	8115	31.1414225941423	ALL
WASP0037292	836	34585	28198	6337	33.7296650717703	ALL
WASP0037295	387	9774	6822	1598	17.6279069767442	ALL
WASP0037297	434	15874	12190	1754	28.0875576036866	ALL
WASP0037298	633	23823	15373	3158	24.2859399684044	ALL
WASP0037299	1069	39306	31158	6752	29.1468662301216	ALL
WASP0037300	574	22654	17082	3177	29.7595818815331	ALL
WASP0037303	1281	52492	39658	7473	30.9586260733802	ALL
WASP0037305	4914	178233	140429	36129	28.5773300773301	ALL
WASP0037306	1318	59847	44843	9207	34.0235204855842	ALL
WASP0037308	595	23362	16455	3534	27.655462184874	ALL
WASP0037309	525	14749	11512	3028	21.9276190476191	ALL
WASP0037310	732	25233	22188	3891	30.3114754098361	ALL
WASP0037311	323	9484	5634	1355	17.4427244582043	ALL
WASP0037312	3717	173849	134956	22668	36.3077750874361	ALL
WASP0037314	2190	74218	60029	17175	27.410502283105	ALL
WASP0037316	1584	55929	41749	10942	26.3566919191919	ALL
WASP0037318	1881	75902	58051	13076	30.8617756512493	ALL
WASP0037320	949	44055	30751	5274	32.4035827186512	ALL
WASP0037323	1890	57214	50454	14734	26.6952380952381	ALL
WASP0037326	1252	51368	37922	8321	30.2891373801917	ALL
WASP0037329	3258	121010	98517	25082	30.2384898710866	ALL
WASP0037331	2719	130823	95597	17757	35.1588819418904	ALL
WASP0037332	649	20056	15813	4452	24.3651771956857	ALL
WASP0037333	1882	91395	76670	9334	40.7385759829968	ALL
WASP0037335	781	26995	19617	4457	25.1177976952625	ALL
WASP0037338	1279	55280	40602	8692	31.7451133698202	ALL
WASP0037339	1763	62515	49692	12044	28.1860465116279	ALL
WASP0037342	2284	98849	67185	15465	29.4154991243433	ALL
WASP0037343	1540	50378	42081	10237	27.3253246753247	ALL
WASP0037345	1901	84540	66335	10315	34.8947922146239	ALL
WASP0037346	1539	55399	41945	10197	27.2547108512021	ALL
WASP0037347	2717	166902	105032	18022	38.6573426573427	ALL
WASP0037350	2263	107511	81525	15701	36.0251878038003	ALL
WASP0037351	2172	89830	65093	13357	29.969152854512	ALL
WASP0037352	1104	28903	24242	7060	21.9583333333333	ALL
WASP0037353	1469	48805	38207	9063	26.0088495575221	ALL
WASP0037354	1105	53986	35608	5498	32.2244343891403	ALL
WASP0037357	2863	128820	95398	17892	33.3209919664687	ALL
WASP0037358	736	22103	17383	4767	23.6182065217391	ALL
WASP0037359	1322	47611	36203	10380	27.3850226928896	ALL
WASP0037361	1206	40943	32366	5845	26.8374792703151	ALL
WASP0037362	804	25977	21219	5739	26.3917910447761	ALL
WASP0037363	2356	142493	97249	15637	41.2771646859083	ALL
WASP0037365	6036	303948	218071	45949	36.1283962889331	ALL
WASP0037369	1164	42085	30504	6555	26.2061855670103	ALL
WASP0037370	533	17299	12585	2333	23.6116322701689	ALL
WASP0037371	1088	36358	28272	5754	25.9852941176471	ALL
WASP0037372	514	17224	12110	2002	23.5603112840467	ALL
WASP0037374	1813	82110	62851	12017	34.6668505239934	ALL
WASP0037376	1336	47527	36272	8857	27.1497005988024	ALL
WASP0037377	2728	98810	77077	19304	28.2540322580645	ALL
WASP0037378	1751	56536	49750	12836	28.4123358081097	ALL
WASP0037380	1783	70452	56046	11550	31.4335389792485	ALL
WASP0037381	1457	78353	47980	9726	32.9306794783802	ALL
WASP0037383	3485	145263	117770	23520	33.7934002869441	ALL
WASP0038004	227	9661	5563	1150	24.5066079295154	ALL
WASP0038017	3549	249075	179687	36320	50.6303183995492	ALL
WASP0038019	1588	93259	64779	16249	40.7928211586902	ALL
WASP0038020	231	9176	6461	1809	27.969696969697	ALL
WASP0038023	700	39381	30757	7621	43.9385714285714	ALL
WASP0038025	1230	64010	48878	13060	39.7382113821138	ALL
WASP0038030	800	48799	37679	8022	47.09875	ALL
WASP0038033	157	2796	3049	1328	19.4203821656051	ALL
WASP0038036	1455	97265	64155	14061	44.0927835051546	ALL
WASP0038042	1837	133210	93970	18691	51.154055525313	ALL
WASP0038043	294	13632	9640	2275	32.7891156462585	ALL
WASP0038044	2285	112033	84859	23315	37.1374179431072	ALL
WASP0038046	402	16814	12973	3580	32.271144278607	ALL
WASP0038053	783	43311	31946	7746	40.7994891443167	ALL
WASP0038069	1285	72311	57167	12373	44.4879377431907	ALL
WASP0038073	1431	66758	57761	15952	40.3640810621943	ALL
WASP0038078	1721	105598	77287	18986	44.9081929110982	ALL
WASP0038079	494	20662	15558	4446	31.4939271255061	ALL
WASP0038080	1076	65038	46826	10710	43.5185873605948	ALL
WASP0038081	2608	151658	122511	29326	46.9750766871166	ALL
WASP0038092	1134	59030	44570	12662	39.3033509700176	ALL
WASP0038096	183	6975	4405	925	24.0710382513661	ALL
WASP0038098	183	7319	4026	822	22	ALL
WASP0038105	1225	84174	61061	11441	49.8457142857143	ALL
WASP0038109	3664	233314	168547	42075	46.0008187772926	ALL
WASP0038111	323	16443	9636	1963	29.8328173374613	ALL
WASP0038117	961	56807	40363	9996	42.0010405827263	ALL
WASP0038118	816	56695	36820	8473	45.1225490196079	ALL
WASP0038125	513	29649	22508	4578	43.8752436647173	ALL
WASP0038129	3360	214564	162099	37798	48.24375	ALL
WASP0038143	1271	73439	52991	13717	41.6923682140047	ALL
WASP0038144	1655	91013	66418	17937	40.1317220543807	ALL
WASP0038145	792	37161	28369	8303	35.8194444444444	ALL
WASP0038151	2730	202312	132011	29770	48.3556776556777	ALL
WASP0038152	567	29918	19752	4777	34.8359788359788	ALL
WASP0038155	425	20166	13935	3382	32.7882352941177	ALL
WASP0038160	2648	183853	123056	27980	46.4712990936556	ALL
WASP0038161	455	26624	18392	4077	40.421978021978	ALL
WASP0038164	198	9717	5337	969	26.9545454545455	ALL
WASP0038174	1179	58276	48296	12155	40.9635284139101	ALL
WASP0038182	1841	125002	82325	19231	44.7175448126018	ALL
WASP0038194	875	58910	39041	8050	44.6182857142857	ALL
WASP0038196	700	38735	30423	7875	43.4614285714286	ALL
WASP0038200	211	8817	6945	1591	32.914691943128	ALL
WASP0038203	1832	119013	84149	18949	45.9328602620087	ALL
WASP0038204	1327	72060	55308	13812	41.6789751318764	ALL
WASP0038205	398	15419	11362	3504	28.5477386934673	ALL
WASP0038211	867	81006	49469	8962	57.0576701268743	ALL
WASP0038220	93	2267	1000	164	10.752688172043	ALL
WASP0038224	1368	116998	70291	13575	51.3823099415205	ALL
WASP0038228	89	2142	167	60	1.87640449438202	ALL
WASP0038232	1563	105368	80198	17833	51.3103007037748	ALL
WASP0038236	194	8166	5242	1013	27.020618556701	ALL
WASP0038238	385	17180	11968	3194	31.0857142857143	ALL
WASP0038240	226	11895	7664	1430	33.9115044247788	ALL
WASP0038241	2186	175410	112563	23715	51.492680695334	ALL
WASP0038246	280	11996	9429	2442	33.675	ALL
WASP0038256	3618	174204	143601	44229	39.6907131011609	ALL
WASP0038258	1243	89206	58864	11106	47.3563958165728	ALL
WASP0038259	1168	84385	61073	14278	52.2885273972603	ALL
WASP0038268	605	34014	24647	4917	40.7388429752066	ALL
WASP0038272	482	25608	20122	4861	41.746887966805	ALL
WASP0038273	361	20745	13056	2318	36.1662049861496	ALL
WASP0038275	2441	155318	111482	26794	45.6706267922982	ALL
WASP0038276	283	11779	9238	2334	32.643109540636	ALL
WASP0038281	830	45957	30272	7828	36.4722891566265	ALL
WASP0038287	200	9442	5920	1353	29.6	ALL
WASP0038292	1106	55362	47780	13211	43.2007233273056	ALL
WASP0038293	2394	146497	98954	24208	41.3341687552214	ALL
WASP0038294	856	52060	34915	8562	40.7885514018692	ALL
WASP0038296	1190	69097	52299	12599	43.9487394957983	ALL
WASP0038297	204	8971	4555	702	22.328431372549	ALL
WASP0038298	354	19029	12215	2717	34.5056497175141	ALL
WASP0038304	272	13795	8278	2065	30.4338235294118	ALL
WASP0038305	2261	206544	128090	24228	56.6519239274657	ALL
WASP0038313	247	12430	7799	1519	31.5748987854251	ALL
WASP0038317	1369	100824	61249	12729	44.7399561723886	ALL
WASP0038321	863	44204	34886	9241	40.4241019698725	ALL
WASP0038324	673	37918	26690	6297	39.6582466567608	ALL
WASP0038327	2101	86758	68538	19270	32.6216087577344	ALL
WASP0038329	2918	220372	144059	31145	49.3690884167238	ALL
WASP0038331	471	19152	15705	4977	33.343949044586	ALL
WASP0038332	638	30734	25244	6630	39.5673981191223	ALL
WASP0038334	898	42990	32930	9763	36.6703786191537	ALL
WASP0038335	1947	100506	72393	18761	37.1818181818182	ALL
WASP0038336	367	12683	8729	2211	23.7847411444142	ALL
WASP0038338	638	33987	25060	6342	39.2789968652038	ALL
WASP0038346	276	11632	5846	1494	21.1811594202899	ALL
WASP0038348	584	30446	25771	6040	44.1284246575342	ALL
WASP0038350	1202	83917	60127	12748	50.022462562396	ALL
WASP0038351	446	18822	13675	3304	30.6614349775785	ALL
WASP0038354	1126	53979	42496	11344	37.740674955595	ALL
WASP0038358	656	39407	29370	6495	44.7713414634146	ALL
WASP0038364	156	4033	1950	348	12.5	ALL
WASP0038369	5681	344536	250288	62982	44.0570322126386	ALL
WASP0038372	1671	108408	80007	17390	47.8797127468582	ALL
WASP0038374	568	36513	25112	5563	44.2112676056338	ALL
WASP0038375	275	15583	9139	1729	33.2327272727273	ALL
WASP0038376	745	40447	27828	6955	37.3530201342282	ALL
WASP0038378	1355	96219	66430	15655	49.0258302583026	ALL
WASP0038381	267	11379	7616	1805	28.5243445692884	ALL
WASP0039004	233	8724	5648	1392	24.2403433476395	ALL
WASP0039014	256	10530	7124	1891	27.828125	ALL
WASP0039021	2200	111687	77225	21684	35.1022727272727	ALL
WASP0039032	1205	64498	46196	12933	38.3369294605809	ALL
WASP0039037	1045	77455	45020	10178	43.0813397129187	ALL
WASP0039039	1098	78412	48517	9605	44.1867030965392	ALL
WASP0039040	976	41970	30852	10196	31.6106557377049	ALL
WASP0039046	491	21206	13917	4180	28.3441955193483	ALL
WASP0039048	732	56396	33755	6671	46.1133879781421	ALL
WASP0039050	1710	93983	66463	18064	38.8672514619883	ALL
WASP0039051	228	7385	4097	1168	17.969298245614	ALL
WASP0039052	474	18014	12286	3617	25.9198312236287	ALL
WASP0039055	2976	166825	112581	31016	37.8296370967742	ALL
WASP0039056	565	32520	21885	4947	38.7345132743363	ALL
WASP0039061	949	45627	31576	8939	33.27291886196	ALL
WASP0039068	1977	88220	67413	20778	34.0986342943854	ALL
WASP0039069	1834	98972	75654	18746	41.2508178844057	ALL
WASP0039073	1172	57592	43412	12871	37.0409556313993	ALL
WASP0039076	201	7991	5255	1411	26.1442786069652	ALL
WASP0039078	161	5686	3236	754	20.0993788819876	ALL
WASP0039082	220	6890	4262	1235	19.3727272727273	ALL
WASP0039085	2156	70660	63255	23566	29.3390538033395	ALL
WASP0039086	1040	63748	44931	10585	43.2028846153846	ALL
WASP0039089	364	13380	9962	2877	27.3681318681319	ALL
WASP0039090	203	6507	3511	905	17.2955665024631	ALL
WASP0039091	238	6630	4223	1014	17.7436974789916	ALL
WASP0039093	403	18806	13272	3505	32.9330024813896	ALL
WASP0039095	245	9355	5434	1195	22.1795918367347	ALL
WASP0039100	518	31892	20988	4838	40.5173745173745	ALL
WASP0039102	2514	195701	134881	29874	53.6519490851233	ALL
WASP0039108	1547	75483	58408	17389	37.7556561085973	ALL
WASP0039110	532	29520	19411	4373	36.4868421052632	ALL
WASP0039111	272	7622	4285	1300	15.7536764705882	ALL
WASP0039112	1980	141328	88887	18942	44.8924242424242	ALL
WASP0039114	308	11792	7632	2075	24.7792207792208	ALL
WASP0039116	235	9873	5488	1239	23.3531914893617	ALL
WASP0039117	2085	112818	76340	20672	36.6139088729017	ALL
WASP0039118	732	45232	31081	8254	42.4603825136612	ALL
WASP0039120	1430	84015	57567	13297	40.2566433566434	ALL
WASP0039121	1368	72471	50596	12734	36.9853801169591	ALL
WASP0039125	166	5534	2998	636	18.0602409638554	ALL
WASP0039128	284	12984	8626	2035	30.3732394366197	ALL
WASP0039138	894	74033	43660	8191	48.8366890380313	ALL
WASP0039142	2199	143652	91507	21616	41.6130059117781	ALL
WASP0039145	436	22132	15097	4150	34.6261467889908	ALL
WASP0039149	948	69486	46955	9477	49.5305907172996	ALL
WASP0039163	1527	93795	61528	15116	40.2933857236411	ALL
WASP0039170	728	41639	26952	6179	37.021978021978	ALL
WASP0039171	518	19704	15841	4369	30.5810810810811	ALL
WASP0039186	263	9523	5066	1145	19.2623574144487	ALL
