gene	gene_umis
Spis_XP_022778499_1	0
Spis_XP_022778500_1	3249
Spis_XP_022778501_1	198
Spis_XP_022778502_1	0
Spis_XP_022778503_1	0
Spis_XP_022778504_1	42
Spis_XP_022778505_1	9
Spis_XP_022778506_1	46
Spis_XP_022778507_1	84
Spis_XP_022778508_1	0
Spis_XP_022778509_1	1266
Spis_XP_022778510_1	0
Spis_XP_022778511_1	0
Spis_XP_022778512_1	0
Spis_XP_022778513_1	0
Spis_XP_022778514_1	22
Spis_XP_022778515_1	27
Spis_XP_022778516_1	1
Spis_XP_022778517_1	0
Spis_XP_022778518_1	0
Spis_XP_022778519_1	1822
Spis_XP_022778520_1	14
Spis_XP_022778521_1	0
Spis_XP_022778522_1	51
Spis_XP_022778523_1	0
Spis_XP_022778524_1	170
Spis_XP_022778525_1	2
Spis_XP_022778526_1	0
Spis_XP_022778527_1	810
Spis_XP_022778528_1	0
Spis_XP_022778529_1	0
Spis_XP_022778530_1	0
Spis_XP_022778531_1	22
Spis_XP_022778532_1	0
Spis_XP_022778533_1	0
Spis_XP_022778534_1	26
Spis_XP_022778536_1	0
Spis_XP_022778537_1	0
Spis_XP_022778538_1	0
Spis_XP_022778539_1	21
Spis_XP_022778540_1	7
Spis_XP_022778541_1	0
Spis_XP_022778542_1	0
Spis_XP_022778544_1	0
Spis_XP_022778545_1	0
Spis_XP_022778546_1	52
Spis_XP_022778547_1	0
Spis_XP_022778548_1	0
Spis_XP_022778549_1	89
Spis_XP_022778550_1	0
Spis_XP_022778551_1	3
Spis_XP_022778552_1	0
Spis_XP_022778553_1	0
Spis_XP_022778555_1	0
Spis_XP_022778556_1	251
Spis_XP_022778557_1	0
Spis_XP_022778559_1	0
Spis_XP_022778560_1	0
Spis_XP_022778561_1	220
Spis_XP_022778562_1	0
Spis_XP_022778563_1	70
Spis_XP_022778564_1	0
Spis_XP_022778565_1	0
Spis_XP_022778566_1	17
Spis_XP_022778567_1	5
Spis_XP_022778568_1	0
Spis_XP_022778569_1	0
Spis_XP_022778571_1	0
Spis_XP_022778572_1	0
Spis_XP_022778573_1	0
Spis_XP_022778574_1	2
Spis_XP_022778575_1	0
Spis_XP_022778576_1	0
Spis_XP_022778577_1	34
Spis_XP_022778578_1	13
Spis_XP_022778579_1	3
Spis_XP_022778580_1	106
Spis_XP_022778581_1	82
Spis_XP_022778582_1	0
Spis_XP_022778583_1	0
Spis_XP_022778584_1	0
Spis_XP_022778585_1	44
Spis_XP_022778586_1	16
Spis_XP_022778587_1	0
Spis_XP_022778588_1	0
Spis_XP_022778589_1	0
Spis_XP_022778590_1	0
Spis_XP_022778591_1	11
Spis_XP_022778592_1	0
Spis_XP_022778593_1	13
Spis_XP_022778594_1	103
Spis_XP_022778595_1	0
Spis_XP_022778596_1	0
Spis_XP_022778597_1	0
Spis_XP_022778598_1	0
Spis_XP_022778599_1	6
Spis_XP_022778600_1	0
Spis_XP_022778601_1	0
Spis_XP_022778602_1	3
Spis_XP_022778604_1	39
Spis_XP_022778605_1	6
Spis_XP_022778606_1	776
Spis_XP_022778607_1	0
Spis_XP_022778608_1	0
Spis_XP_022778609_1	0
Spis_XP_022778610_1	1516
Spis_XP_022778611_1	80
Spis_XP_022778612_1	136
Spis_XP_022778613_1	0
Spis_XP_022778614_1	0
Spis_XP_022778615_1	0
Spis_XP_022778616_1	0
Spis_XP_022778617_1	0
Spis_XP_022778618_1	1745
Spis_XP_022778619_1	0
Spis_XP_022778621_1	0
Spis_XP_022778622_1	0
Spis_XP_022778623_1	0
Spis_XP_022778624_1	0
Spis_XP_022778625_1	6
Spis_XP_022778626_1	10
Spis_XP_022778627_1	18
Spis_XP_022778628_1	1286
Spis_XP_022778629_1	0
Spis_XP_022778630_1	0
Spis_XP_022778631_1	0
Spis_XP_022778632_1	0
Spis_XP_022778633_1	0
Spis_XP_022778634_1	0
Spis_XP_022778636_1	0
Spis_XP_022778637_1	6
Spis_XP_022778638_1	30
Spis_XP_022778639_1	0
Spis_XP_022778640_1	0
Spis_XP_022778641_1	0
Spis_XP_022778643_1	0
Spis_XP_022778644_1	0
Spis_XP_022778645_1	57
Spis_XP_022778646_1	0
Spis_XP_022778649_1	15
Spis_XP_022778650_1	108
Spis_XP_022778651_1	0
Spis_XP_022778652_1	0
Spis_XP_022778653_1	27
Spis_XP_022778655_1	0
Spis_XP_022778656_1	0
Spis_XP_022778657_1	34
Spis_XP_022778658_1	0
Spis_XP_022778659_1	0
Spis_XP_022778661_1	0
Spis_XP_022778662_1	0
Spis_XP_022778663_1	9
Spis_XP_022778664_1	0
Spis_XP_022778665_1	0
Spis_XP_022778666_1	67
Spis_XP_022778667_1	4403
Spis_XP_022778668_1	119
Spis_XP_022778669_1	0
Spis_XP_022778670_1	173
Spis_XP_022778671_1	0
Spis_XP_022778672_1	9
Spis_XP_022778674_1	0
Spis_XP_022778675_1	0
Spis_XP_022778676_1	0
Spis_XP_022778677_1	0
Spis_XP_022778678_1	0
Spis_XP_022778679_1	0
Spis_XP_022778680_1	0
Spis_XP_022778681_1	0
Spis_XP_022778682_1	17
Spis_XP_022778684_1	2675
Spis_XP_022778685_1	0
Spis_XP_022778686_1	0
Spis_XP_022778687_1	0
Spis_XP_022778688_1	0
Spis_XP_022778689_1	0
Spis_XP_022778690_1	5
Spis_XP_022778691_1	0
Spis_XP_022778692_1	0
Spis_XP_022778693_1	0
Spis_XP_022778694_1	346
Spis_XP_022778695_1	0
Spis_XP_022778696_1	0
Spis_XP_022778697_1	0
Spis_XP_022778698_1	0
Spis_XP_022778699_1	0
Spis_XP_022778700_1	11
Spis_XP_022778701_1	162
Spis_XP_022778702_1	64
Spis_XP_022778703_1	0
Spis_XP_022778704_1	55
Spis_XP_022778705_1	18
Spis_XP_022778706_1	0
Spis_XP_022778707_1	0
Spis_XP_022778708_1	4
Spis_XP_022778709_1	0
Spis_XP_022778710_1	0
Spis_XP_022778711_1	7
Spis_XP_022778712_1	6
Spis_XP_022778713_1	268
Spis_XP_022778714_1	8
Spis_XP_022778715_1	0
Spis_XP_022778716_1	0
Spis_XP_022778717_1	0
Spis_XP_022778718_1	0
Spis_XP_022778719_1	0
Spis_XP_022778720_1	12
Spis_XP_022778722_1	0
Spis_XP_022778723_1	0
Spis_XP_022778724_1	0
Spis_XP_022778725_1	0
Spis_XP_022778726_1	0
Spis_XP_022778727_1	8
Spis_XP_022778729_1	0
Spis_XP_022778730_1	0
Spis_XP_022778731_1	0
Spis_XP_022778732_1	0
Spis_XP_022778734_1	44
Spis_XP_022778735_1	0
Spis_XP_022778736_1	0
Spis_XP_022778737_1	0
Spis_XP_022778738_1	0
Spis_XP_022778739_1	0
Spis_XP_022778740_1	0
Spis_XP_022778741_1	117
Spis_XP_022778742_1	0
Spis_XP_022778743_1	0
Spis_XP_022778744_1	0
Spis_XP_022778745_1	0
Spis_XP_022778746_1	6
Spis_XP_022778747_1	12
Spis_XP_022778748_1	0
Spis_XP_022778749_1	0
Spis_XP_022778750_1	103
Spis_XP_022778751_1	12
Spis_XP_022778752_1	0
Spis_XP_022778753_1	0
Spis_XP_022778754_1	0
Spis_XP_022778755_1	2
Spis_XP_022778758_1	18
Spis_XP_022778759_1	0
Spis_XP_022778760_1	0
Spis_XP_022778761_1	0
Spis_XP_022778762_1	0
Spis_XP_022778764_1	171
Spis_XP_022778765_1	0
Spis_XP_022778766_1	0
Spis_XP_022778767_1	0
Spis_XP_022778768_1	0
Spis_XP_022778769_1	0
Spis_XP_022778771_1	0
Spis_XP_022778772_1	0
Spis_XP_022778773_1	0
Spis_XP_022778774_1	0
Spis_XP_022778776_1	0
Spis_XP_022778777_1	69
Spis_XP_022778778_1	4
Spis_XP_022778779_1	0
Spis_XP_022778780_1	108
Spis_XP_022778781_1	0
Spis_XP_022778782_1	1
Spis_XP_022778783_1	0
Spis_XP_022778784_1	184
Spis_XP_022778785_1	0
Spis_XP_022778786_1	19
Spis_XP_022778787_1	0
Spis_XP_022778788_1	0
Spis_XP_022778789_1	14
Spis_XP_022778790_1	0
Spis_XP_022778791_1	1994
Spis_XP_022778792_1	0
Spis_XP_022778793_1	0
Spis_XP_022778794_1	0
Spis_XP_022778795_1	156
Spis_XP_022778796_1	7
Spis_XP_022778797_1	2
Spis_XP_022778798_1	45
Spis_XP_022778799_1	9
Spis_XP_022778800_1	0
Spis_XP_022778801_1	0
Spis_XP_022778802_1	3
Spis_XP_022778803_1	2
Spis_XP_022778804_1	12
Spis_XP_022778805_1	1
Spis_XP_022778806_1	56
Spis_XP_022778807_1	893
Spis_XP_022778808_1	3
Spis_XP_022778810_1	6
Spis_XP_022778811_1	0
Spis_XP_022778812_1	0
Spis_XP_022778813_1	0
Spis_XP_022778814_1	0
Spis_XP_022778815_1	0
Spis_XP_022778816_1	0
Spis_XP_022778817_1	12
Spis_XP_022778818_1	6
Spis_XP_022778819_1	109
Spis_XP_022778820_1	24
Spis_XP_022778821_1	0
Spis_XP_022778822_1	35
Spis_XP_022778823_1	0
Spis_XP_022778824_1	0
Spis_XP_022778825_1	0
Spis_XP_022778826_1	69
Spis_XP_022778827_1	39
Spis_XP_022778828_1	0
Spis_XP_022778829_1	34
Spis_XP_022778830_1	7
Spis_XP_022778831_1	0
Spis_XP_022778832_1	0
Spis_XP_022778834_1	63
Spis_XP_022778835_1	0
Spis_XP_022778836_1	0
Spis_XP_022778837_1	2
Spis_XP_022778838_1	0
Spis_XP_022778839_1	0
Spis_XP_022778840_1	0
Spis_XP_022778841_1	5
Spis_XP_022778842_1	0
Spis_XP_022778844_1	0
Spis_XP_022778845_1	67
Spis_XP_022778846_1	0
Spis_XP_022778847_1	0
Spis_XP_022778848_1	2438
Spis_XP_022778849_1	20
Spis_XP_022778850_1	16
Spis_XP_022778851_1	112
Spis_XP_022778852_1	0
Spis_XP_022778853_1	14
Spis_XP_022778854_1	0
Spis_XP_022778856_1	29
Spis_XP_022778857_1	9
Spis_XP_022778858_1	0
Spis_XP_022778859_1	0
Spis_XP_022778860_1	0
Spis_XP_022778861_1	0
Spis_XP_022778862_1	26
Spis_XP_022778863_1	0
Spis_XP_022778864_1	74
Spis_XP_022778865_1	0
Spis_XP_022778866_1	11
Spis_XP_022778867_1	0
Spis_XP_022778868_1	105
Spis_XP_022778869_1	0
Spis_XP_022778870_1	0
Spis_XP_022778871_1	0
Spis_XP_022778872_1	0
Spis_XP_022778873_1	1
Spis_XP_022778874_1	241
Spis_XP_022778876_1	0
Spis_XP_022778877_1	0
Spis_XP_022778878_1	0
Spis_XP_022778879_1	69
Spis_XP_022778880_1	0
Spis_XP_022778881_1	104
Spis_XP_022778882_1	0
Spis_XP_022778884_1	1
Spis_XP_022778885_1	3
Spis_XP_022778886_1	0
Spis_XP_022778887_1	2
Spis_XP_022778888_1	0
Spis_XP_022778889_1	0
Spis_XP_022778890_1	10
Spis_XP_022778891_1	50
Spis_XP_022778892_1	35
Spis_XP_022778893_1	908
Spis_XP_022778894_1	72
Spis_XP_022778895_1	68
Spis_XP_022778896_1	0
Spis_XP_022778897_1	0
Spis_XP_022778898_1	0
Spis_XP_022778899_1	0
Spis_XP_022778900_1	460
Spis_XP_022778901_1	0
Spis_XP_022778902_1	17
Spis_XP_022778903_1	0
Spis_XP_022778904_1	0
Spis_XP_022778905_1	7
Spis_XP_022778906_1	0
Spis_XP_022778907_1	392
Spis_XP_022778908_1	49
Spis_XP_022778909_1	7
Spis_XP_022778910_1	106
Spis_XP_022778912_1	3
Spis_XP_022778913_1	0
Spis_XP_022778914_1	0
Spis_XP_022778915_1	0
Spis_XP_022778916_1	191
Spis_XP_022778917_1	0
Spis_XP_022778919_1	0
Spis_XP_022778920_1	4
Spis_XP_022778921_1	26
Spis_XP_022778922_1	0
Spis_XP_022778923_1	41
Spis_XP_022778924_1	214
Spis_XP_022778925_1	42
Spis_XP_022778926_1	0
Spis_XP_022778927_1	2
Spis_XP_022778928_1	233
Spis_XP_022778932_1	401
Spis_XP_022778933_1	101
Spis_XP_022778934_1	20
Spis_XP_022778935_1	802
Spis_XP_022778936_1	1203
Spis_XP_022778938_1	852
Spis_XP_022778939_1	412
Spis_XP_022778940_1	38
Spis_XP_022778941_1	108
Spis_XP_022778942_1	98
Spis_XP_022778943_1	259
Spis_XP_022778944_1	795
Spis_XP_022778945_1	260
Spis_XP_022778946_1	32
Spis_XP_022778947_1	258
Spis_XP_022778949_1	212
Spis_XP_022778950_1	194
Spis_XP_022778952_1	734
Spis_XP_022778953_1	421
Spis_XP_022778954_1	1590
Spis_XP_022778955_1	571
Spis_XP_022778956_1	265
Spis_XP_022778959_1	872
Spis_XP_022778960_1	69
Spis_XP_022778961_1	267
Spis_XP_022778963_1	154
Spis_XP_022778966_1	138
Spis_XP_022778967_1	141
Spis_XP_022778969_1	133
Spis_XP_022778971_1	19
Spis_XP_022778973_1	104
Spis_XP_022778974_1	44
Spis_XP_022778976_1	1042
Spis_XP_022778977_1	140
Spis_XP_022778979_1	333
Spis_XP_022778980_1	640
Spis_XP_022778981_1	191
Spis_XP_022778982_1	89
Spis_XP_022778983_1	127
Spis_XP_022778984_1	583
Spis_XP_022778985_1	316
Spis_XP_022778986_1	268
Spis_XP_022778987_1	94
Spis_XP_022778988_1	75
Spis_XP_022778989_1	2
Spis_XP_022778990_1	74
Spis_XP_022778991_1	17
Spis_XP_022778992_1	118
Spis_XP_022778993_1	6
Spis_XP_022778994_1	11
Spis_XP_022778995_1	79
Spis_XP_022778996_1	2
Spis_XP_022778997_1	4
Spis_XP_022778998_1	29
Spis_XP_022778999_1	2
Spis_XP_022779000_1	1
Spis_XP_022779001_1	9804
Spis_XP_022779002_1	166
Spis_XP_022779003_1	65
Spis_XP_022779004_1	3
Spis_XP_022779005_1	0
Spis_XP_022779006_1	4
Spis_XP_022779007_1	2
Spis_XP_022779008_1	318
Spis_XP_022779009_1	139
Spis_XP_022779010_1	0
Spis_XP_022779011_1	29
Spis_XP_022779012_1	0
Spis_XP_022779013_1	120
Spis_XP_022779015_1	1303
Spis_XP_022779016_1	105
Spis_XP_022779017_1	88
Spis_XP_022779018_1	208
Spis_XP_022779020_1	785
Spis_XP_022779021_1	462
Spis_XP_022779022_1	236
Spis_XP_022779025_1	235
Spis_XP_022779027_1	362
Spis_XP_022779029_1	829
Spis_XP_022779030_1	126
Spis_XP_022779033_1	580
Spis_XP_022779036_1	241
Spis_XP_022779037_1	71
Spis_XP_022779038_1	1648
Spis_XP_022779039_1	457
Spis_XP_022779040_1	271
Spis_XP_022779041_1	494
Spis_XP_022779042_1	352
Spis_XP_022779043_1	121
Spis_XP_022779044_1	30
Spis_XP_022779045_1	484
Spis_XP_022779047_1	10
Spis_XP_022779048_1	213
Spis_XP_022779049_1	49
Spis_XP_022779050_1	617
Spis_XP_022779052_1	430
Spis_XP_022779054_1	1024
Spis_XP_022779055_1	196
Spis_XP_022779056_1	977
Spis_XP_022779057_1	693
Spis_XP_022779058_1	104
Spis_XP_022779063_1	327
Spis_XP_022779065_1	31
Spis_XP_022779066_1	559
Spis_XP_022779067_1	13
Spis_XP_022779068_1	243
Spis_XP_022779069_1	340
Spis_XP_022779070_1	148
Spis_XP_022779071_1	28
Spis_XP_022779072_1	55
Spis_XP_022779073_1	177
Spis_XP_022779074_1	310
Spis_XP_022779075_1	146
Spis_XP_022779077_1	154
Spis_XP_022779078_1	550
Spis_XP_022779080_1	87
Spis_XP_022779081_1	57
Spis_XP_022779083_1	16
Spis_XP_022779084_1	73
Spis_XP_022779087_1	48
Spis_XP_022779089_1	425
Spis_XP_022779090_1	346
Spis_XP_022779096_1	449
Spis_XP_022779099_1	3113
Spis_XP_022779102_1	81
Spis_XP_022779103_1	45
Spis_XP_022779104_1	77
Spis_XP_022779105_1	952
Spis_XP_022779106_1	679
Spis_XP_022779107_1	716
Spis_XP_022779108_1	174
Spis_XP_022779110_1	336
Spis_XP_022779111_1	82
Spis_XP_022779112_1	57
Spis_XP_022779113_1	65
Spis_XP_022779114_1	3557
Spis_XP_022779115_1	992
Spis_XP_022779116_1	1185
Spis_XP_022779117_1	30
Spis_XP_022779121_1	545
Spis_XP_022779122_1	429
Spis_XP_022779123_1	31
Spis_XP_022779124_1	44
Spis_XP_022779127_1	263
Spis_XP_022779129_1	955
Spis_XP_022779130_1	2897
Spis_XP_022779131_1	1025
Spis_XP_022779132_1	570
Spis_XP_022779133_1	323
Spis_XP_022779134_1	765
Spis_XP_022779135_1	422
Spis_XP_022779136_1	135
Spis_XP_022779137_1	43
Spis_XP_022779138_1	24
Spis_XP_022779139_1	1169
Spis_XP_022779141_1	17
Spis_XP_022779142_1	290
Spis_XP_022779143_1	301
Spis_XP_022779144_1	267
Spis_XP_022779145_1	341
Spis_XP_022779146_1	73
Spis_XP_022779149_1	25
Spis_XP_022779150_1	6064
Spis_XP_022779153_1	235
Spis_XP_022779154_1	210
Spis_XP_022779155_1	249
Spis_XP_022779156_1	242
Spis_XP_022779158_1	1252
Spis_XP_022779159_1	248
Spis_XP_022779162_1	447
Spis_XP_022779163_1	47
Spis_XP_022779165_1	242
Spis_XP_022779166_1	90
Spis_XP_022779167_1	302
Spis_XP_022779168_1	410
Spis_XP_022779170_1	172
Spis_XP_022779171_1	181
Spis_XP_022779172_1	1072
Spis_XP_022779173_1	87
Spis_XP_022779175_1	308
Spis_XP_022779176_1	9693
Spis_XP_022779177_1	226
Spis_XP_022779180_1	1388
Spis_XP_022779181_1	48
Spis_XP_022779182_1	809
Spis_XP_022779184_1	71
Spis_XP_022779187_1	445
Spis_XP_022779188_1	744
Spis_XP_022779189_1	283
Spis_XP_022779192_1	219
Spis_XP_022779193_1	399
Spis_XP_022779194_1	416
Spis_XP_022779196_1	1761
Spis_XP_022779200_1	1339
Spis_XP_022779203_1	1200
Spis_XP_022779204_1	12
Spis_XP_022779205_1	707
Spis_XP_022779206_1	397
Spis_XP_022779207_1	660
Spis_XP_022779208_1	22
Spis_XP_022779209_1	786
Spis_XP_022779210_1	15
Spis_XP_022779211_1	317
Spis_XP_022779212_1	125
Spis_XP_022779213_1	2964
Spis_XP_022779214_1	15
Spis_XP_022779216_1	27
Spis_XP_022779217_1	56
Spis_XP_022779218_1	38
Spis_XP_022779219_1	85
Spis_XP_022779220_1	188
Spis_XP_022779221_1	240
Spis_XP_022779223_1	16
Spis_XP_022779224_1	119
Spis_XP_022779225_1	43
Spis_XP_022779226_1	37
Spis_XP_022779227_1	82
Spis_XP_022779228_1	50
Spis_XP_022779230_1	576
Spis_XP_022779231_1	318
Spis_XP_022779232_1	95
Spis_XP_022779235_1	135
Spis_XP_022779237_1	115
Spis_XP_022779238_1	741
Spis_XP_022779239_1	44
Spis_XP_022779240_1	94
Spis_XP_022779241_1	0
Spis_XP_022779242_1	2
Spis_XP_022779243_1	75
Spis_XP_022779244_1	77
Spis_XP_022779245_1	14
Spis_XP_022779246_1	61
Spis_XP_022779247_1	570
Spis_XP_022779248_1	1356
Spis_XP_022779249_1	414
Spis_XP_022779250_1	95
Spis_XP_022779251_1	1256
Spis_XP_022779252_1	1455
Spis_XP_022779253_1	989
Spis_XP_022779254_1	868
Spis_XP_022779255_1	5311
Spis_XP_022779256_1	2243
Spis_XP_022779257_1	30
Spis_XP_022779258_1	202
Spis_XP_022779259_1	201
Spis_XP_022779261_1	10349
Spis_XP_022779262_1	953
Spis_XP_022779265_1	51
Spis_XP_022779266_1	3299
Spis_XP_022779268_1	700
Spis_XP_022779271_1	361
Spis_XP_022779274_1	256
Spis_XP_022779275_1	6351
Spis_XP_022779276_1	674
Spis_XP_022779277_1	812
Spis_XP_022779279_1	63
Spis_XP_022779280_1	744
Spis_XP_022779281_1	235
Spis_XP_022779283_1	930
Spis_XP_022779284_1	496
Spis_XP_022779287_1	1539
Spis_XP_022779289_1	40
Spis_XP_022779290_1	411
Spis_XP_022779291_1	387
Spis_XP_022779292_1	923
Spis_XP_022779293_1	1159
Spis_XP_022779295_1	624
Spis_XP_022779299_1	68
Spis_XP_022779302_1	81
Spis_XP_022779303_1	120
Spis_XP_022779304_1	59
Spis_XP_022779305_1	437
Spis_XP_022779306_1	37
Spis_XP_022779308_1	35
Spis_XP_022779310_1	599
Spis_XP_022779314_1	725
Spis_XP_022779316_1	450
Spis_XP_022779320_1	637
Spis_XP_022779322_1	418
Spis_XP_022779326_1	63
Spis_XP_022779329_1	339
Spis_XP_022779330_1	302
Spis_XP_022779331_1	85
Spis_XP_022779332_1	84
Spis_XP_022779333_1	170
Spis_XP_022779334_1	588
Spis_XP_022779335_1	7535
Spis_XP_022779336_1	242
Spis_XP_022779337_1	787
Spis_XP_022779339_1	38
Spis_XP_022779340_1	1615
Spis_XP_022779341_1	236
Spis_XP_022779343_1	93
Spis_XP_022779345_1	1063
Spis_XP_022779347_1	917
Spis_XP_022779350_1	28
Spis_XP_022779351_1	211
Spis_XP_022779352_1	786
Spis_XP_022779353_1	415
Spis_XP_022779357_1	244
Spis_XP_022779358_1	79
Spis_XP_022779359_1	716
Spis_XP_022779360_1	37
Spis_XP_022779361_1	1572
Spis_XP_022779362_1	56
Spis_XP_022779364_1	45
Spis_XP_022779365_1	1134
Spis_XP_022779366_1	475
Spis_XP_022779368_1	17
Spis_XP_022779369_1	432
Spis_XP_022779370_1	374
Spis_XP_022779371_1	11
Spis_XP_022779373_1	33
Spis_XP_022779374_1	2
Spis_XP_022779375_1	2
Spis_XP_022779376_1	47
Spis_XP_022779377_1	31
Spis_XP_022779378_1	65
Spis_XP_022779380_1	605
Spis_XP_022779381_1	1872
Spis_XP_022779382_1	93
Spis_XP_022779384_1	75
Spis_XP_022779386_1	42
Spis_XP_022779388_1	62
Spis_XP_022779390_1	127
Spis_XP_022779393_1	251
Spis_XP_022779397_1	241
Spis_XP_022779402_1	259
Spis_XP_022779404_1	46
Spis_XP_022779405_1	4
Spis_XP_022779406_1	103
Spis_XP_022779407_1	269
Spis_XP_022779410_1	831
Spis_XP_022779411_1	1839
Spis_XP_022779413_1	137
Spis_XP_022779414_1	36
Spis_XP_022779415_1	178
Spis_XP_022779416_1	2151
Spis_XP_022779417_1	1826
Spis_XP_022779418_1	1626
Spis_XP_022779419_1	499
Spis_XP_022779420_1	208
Spis_XP_022779421_1	1
Spis_XP_022779422_1	882
Spis_XP_022779425_1	542
Spis_XP_022779426_1	63
Spis_XP_022779427_1	184
Spis_XP_022779429_1	11
Spis_XP_022779432_1	10
Spis_XP_022779433_1	1380
Spis_XP_022779436_1	15
Spis_XP_022779437_1	1322
Spis_XP_022779438_1	10
Spis_XP_022779439_1	53
Spis_XP_022779440_1	9
Spis_XP_022779441_1	131
Spis_XP_022779442_1	6
Spis_XP_022779443_1	324
Spis_XP_022779444_1	266
Spis_XP_022779445_1	14
Spis_XP_022779447_1	224
Spis_XP_022779448_1	114
Spis_XP_022779449_1	736
Spis_XP_022779452_1	197
Spis_XP_022779453_1	5
Spis_XP_022779454_1	113
Spis_XP_022779455_1	20
Spis_XP_022779456_1	119
Spis_XP_022779457_1	43
Spis_XP_022779459_1	50
Spis_XP_022779460_1	58
Spis_XP_022779461_1	515
Spis_XP_022779463_1	241
Spis_XP_022779464_1	210
Spis_XP_022779469_1	10
Spis_XP_022779471_1	265
Spis_XP_022779473_1	157
Spis_XP_022779474_1	139
Spis_XP_022779475_1	5
Spis_XP_022779476_1	9
Spis_XP_022779477_1	26
Spis_XP_022779479_1	14
Spis_XP_022779480_1	146
Spis_XP_022779481_1	53
Spis_XP_022779482_1	149
Spis_XP_022779483_1	1174
Spis_XP_022779489_1	1
Spis_XP_022779490_1	114
Spis_XP_022779492_1	181
Spis_XP_022779493_1	95
Spis_XP_022779494_1	519
Spis_XP_022779495_1	353
Spis_XP_022779496_1	82
Spis_XP_022779497_1	1925
Spis_XP_022779498_1	482
Spis_XP_022779499_1	7609
Spis_XP_022779500_1	287
Spis_XP_022779501_1	18
Spis_XP_022779503_1	485
Spis_XP_022779504_1	399
Spis_XP_022779505_1	152
Spis_XP_022779506_1	1395
Spis_XP_022779507_1	190
Spis_XP_022779509_1	562
Spis_XP_022779510_1	5997
Spis_XP_022779511_1	281
Spis_XP_022779512_1	10
Spis_XP_022779513_1	154
Spis_XP_022779514_1	659
Spis_XP_022779515_1	118
Spis_XP_022779516_1	679
Spis_XP_022779517_1	619
Spis_XP_022779518_1	684
Spis_XP_022779519_1	275
Spis_XP_022779521_1	522
Spis_XP_022779522_1	23
Spis_XP_022779530_1	437
Spis_XP_022779534_1	415
Spis_XP_022779538_1	195
Spis_XP_022779540_1	1429
Spis_XP_022779541_1	164
Spis_XP_022779542_1	1375
Spis_XP_022779543_1	4587
Spis_XP_022779546_1	90
Spis_XP_022779547_1	207
Spis_XP_022779549_1	257
Spis_XP_022779550_1	620
Spis_XP_022779551_1	41
Spis_XP_022779552_1	80
Spis_XP_022779553_1	99
Spis_XP_022779554_1	121
Spis_XP_022779555_1	207
Spis_XP_022779556_1	173
Spis_XP_022779557_1	2356
Spis_XP_022779560_1	8166
Spis_XP_022779561_1	70
Spis_XP_022779562_1	49
Spis_XP_022779563_1	466
Spis_XP_022779564_1	1294
Spis_XP_022779566_1	1402
Spis_XP_022779567_1	18
Spis_XP_022779568_1	114
Spis_XP_022779569_1	160
Spis_XP_022779570_1	226
Spis_XP_022779571_1	3467
Spis_XP_022779573_1	948
Spis_XP_022779583_1	1098
Spis_XP_022779584_1	551
Spis_XP_022779585_1	47
Spis_XP_022779587_1	238
Spis_XP_022779588_1	543
Spis_XP_022779589_1	335
Spis_XP_022779590_1	650
Spis_XP_022779591_1	136
Spis_XP_022779592_1	131
Spis_XP_022779593_1	10
Spis_XP_022779594_1	35
Spis_XP_022779595_1	721
Spis_XP_022779596_1	5
Spis_XP_022779597_1	82
Spis_XP_022779598_1	73
Spis_XP_022779599_1	3
Spis_XP_022779600_1	2
Spis_XP_022779601_1	76
Spis_XP_022779602_1	47
Spis_XP_022779603_1	150
Spis_XP_022779608_1	466
Spis_XP_022779609_1	106
Spis_XP_022779610_1	33
Spis_XP_022779611_1	21
Spis_XP_022779612_1	61
Spis_XP_022779613_1	38
Spis_XP_022779614_1	110
Spis_XP_022779615_1	138
Spis_XP_022779616_1	636
Spis_XP_022779617_1	79
Spis_XP_022779618_1	669
Spis_XP_022779619_1	163
Spis_XP_022779620_1	153
Spis_XP_022779621_1	552
Spis_XP_022779622_1	767
Spis_XP_022779623_1	434
Spis_XP_022779625_1	1938
Spis_XP_022779630_1	14
Spis_XP_022779632_1	40
Spis_XP_022779633_1	109
Spis_XP_022779634_1	187
Spis_XP_022779635_1	523
Spis_XP_022779636_1	822
Spis_XP_022779637_1	846
Spis_XP_022779639_1	144
Spis_XP_022779640_1	85
Spis_XP_022779641_1	33
Spis_XP_022779642_1	486
Spis_XP_022779643_1	15
Spis_XP_022779644_1	138
Spis_XP_022779645_1	557
Spis_XP_022779646_1	36
Spis_XP_022779647_1	123
Spis_XP_022779648_1	129
Spis_XP_022779649_1	60
Spis_XP_022779650_1	598
Spis_XP_022779651_1	1428
Spis_XP_022779652_1	444
Spis_XP_022779659_1	238
Spis_XP_022779660_1	128
Spis_XP_022779661_1	49
Spis_XP_022779662_1	430
Spis_XP_022779663_1	93
Spis_XP_022779664_1	128
Spis_XP_022779666_1	74
Spis_XP_022779667_1	2049
Spis_XP_022779672_1	93
Spis_XP_022779673_1	325
Spis_XP_022779674_1	6
Spis_XP_022779675_1	31
Spis_XP_022779676_1	360
Spis_XP_022779677_1	5
Spis_XP_022779678_1	183
Spis_XP_022779679_1	40
Spis_XP_022779680_1	102
Spis_XP_022779681_1	97
Spis_XP_022779682_1	139
Spis_XP_022779683_1	1
Spis_XP_022779684_1	758
Spis_XP_022779685_1	3
Spis_XP_022779686_1	162
Spis_XP_022779687_1	17
Spis_XP_022779688_1	773
