gene	tot	var	is_on_count	sz_cor	sz_cor_norm	niche_stat	niche_norm	n_mean	ds_top1	ds_top2	ds_top3	ds_mean	ds_var	ds_log_varmean	ds_vm_norm	ds_is_on_count	downsample_n	marker	log2_ds_mean
Hvul_g15119_1	1591	0.0791391	184	0.274	0.026	1	0	0.0108233	2	2	1	0.008053	0.0081617	0.0184108361262286	-0.0150733206579636	184	750	no	-6.95625795126744
Hvul_g15120_1	4615	0.2610374	536	0.444	0.053	1	0	0.0302798	2	2	2	0.0235961	0.0238197	0.0133751502034631	-0.0255535527674626	536	750	no	-5.40530776135765
Hvul_g15124_1	13982	1.120614	1655	0.608	0.0539999999999999	0.761077758719268	-0.0177322547549535	0.1003787	3	3	3	0.0762004	0.0802688	0.0746487764251209	0.00432799781684942	1655	750	no	-3.71405761887369
Hvul_g15126_1	3399	0.2150972	384	0.391	0.048	1	0	0.023682	2	2	2	0.0168853	0.0171205	0.0194864045532987	-0.00767139851399563	384	750	no	-5.88808837793497
Hvul_g15128_1	3220	0.1887424	361	0.385	0.045	1	0	0.0217454	2	2	2	0.0159328	0.0162858	0.0308288727647841	0.000201262228090162	361	750	no	-5.97185636414549
Hvul_g15129_1	3088	0.1740245	352	0.349	0.023	1	0	0.0209574	2	2	2	0.01537	0.0153942	0.00221071552496482	-0.0165759282102073	352	750	no	-6.02373902474604
Hvul_g1513_1	394025	363.5460441	19537	0.908	0.038	0.570741177814154	-0.024900058945137	2.8129782	16	12	11	2.1524873	2.7616444	0.359462141747593	-0.189644396083525	19537	750	no	1.10600472552871
Hvul_g15130_1	6704	0.3922156	843	0.478	0.037	0.979296991361334	-0.0207030086386655	0.0478054	3	2	2	0.0373642	0.0377881	0.0160994120080418	-0.0311307360751463	843	750	no	-4.742199556499
Hvul_g15133_1	14670	1.3871235	1616	0.599	0.0449999999999999	0.790258855585831	0.0196617794825383	0.0950137	4	3	3	0.0747283	0.0793652	0.0863911451878865	0.0159237850873787	1616	750	no	-3.74220148708497
Hvul_g15134_1	1381	0.0712689	181	0.212	-0.02	1	0	0.0094874	3	2	2	0.0081396	0.0087664	0.102064129280702	0.0838636317871289	181	750	no	-6.9408263860177
Hvul_g15138_1	1502	0.0707266	174	0.254	0.00700000000000001	1	0	0.0101644	1	1	1	0.0075334	0.007477	-0.0102791968859218	-0.0317837235831661	174	750	no	-7.05248315069916
Hvul_g15139_1	2136	0.3301082	370	0.003	-0.283	1	0	0.027226	5	5	4	0.0204789	0.0320971	0.638002857049984	0.602356606312778	370	750	yes	-5.60971796502105
Hvul_g15141_1	2254	0.1158881	266	0.331	0.048	1	0	0.0162	2	2	1	0.0116032	0.0116423	0.00468774688938494	-0.0317420932251785	266	750	no	-6.42933345446738
Hvul_g15144_1	1207	0.0550123	152	0.217	0	1	0	0.0087508	1	1	1	0.0065809	0.0065379	-0.00890040788531216	-0.0355199561050569	152	750	no	-7.24749938508656
Hvul_g15146_1	9527	0.6491392	1101	0.519	0.015	0.846073188633742	-0.0146227977027223	0.0650842	3	2	2	0.0490973	0.049633	0.0155268132292652	-0.0341972382127734	1101	750	no	-4.34821250095196
Hvul_g15147_1	4154	0.2458386	619	0.313	-0.061	1	0	0.0475691	4	4	4	0.0296142	0.0359259	0.275264601643925	0.233812065227198	619	750	no	-5.07756707617674
Hvul_g15148_1	30027	3.669827	3332	0.734	0.0619999999999999	0.678097013683124	-0.0075393207736244	0.2124759	4	4	3	0.1598909	0.1687099	0.0772636090596751	-0.0199136314995214	3332	750	no	-2.64484026300134
Hvul_g15149_1	290	0.1151638	19	0.053	-0.055	1	0	0.0014291	3	2	1	0.0009525	0.001298	0.32591749788942	0.326792238245681	19	750	no	-10.0359932869435
Hvul_g1515_1	81	0.0035463	10	0.064	0.011	1	0	0.0004646	1	1	1	0.000433	0.0004328	-0.000342062554171561	0	10	750	no	-11.1733453545975
Hvul_g15153_1	2248	0.1057113	299	0.269	-0.013	1	0	0.0177742	2	2	2	0.0131619	0.0134222	0.0274066747605658	-0.00923322462430795	299	750	no	-6.24748842389918
Hvul_g15154_1	21945	2.1256407	2487	0.702	0.068	0.714598041448417	-0.0217108181811297	0.1536009	3	3	3	0.1155128	0.1185405	0.037196790123089	-0.037450985809465	2487	750	no	-3.11387536901792
Hvul_g15158_1	255	0.0171052	80	-0.017	-0.102	1	0	0.0075532	4	3	2	0.0040265	0.0054826	0.409431989181056	0.387002883756836	80	750	no	-7.95625795126744
Hvul_g1516_1	702	0.0309053	100	0.171	0.004	1	0	0.0059298	2	1	1	0.0043729	0.0044405	0.0202452074828766	0.000562067028726004	100	750	no	-7.83719392758842
Hvul_g15160_1	59	0.0024066	6	0.031	-0.011	1	0	0.0004826	1	1	1	0.0002598	0.0002597	-0.0002152065158032	0	6	750	no	-11.9103109487637
Hvul_g15165_1	263	0.0112921	37	0.087	-0.004	1	0	0.0021486	1	1	1	0.0016019	0.0015994	-0.00179325772498586	-0.000107247002142504	37	750	no	-9.28600019559653
Hvul_g1517_1	16192	1.2992748	1946	0.601	0.021	0.730897420071596	-0.0318397494462889	0.1218907	4	4	3	0.090055	0.0944183	0.0679574767809166	-0.00903936350405615	1946	750	no	-3.47304981064541
Hvul_g15171_1	180	0.0100861	50	-0.013	-0.093	1	0	0.0055388	2	2	2	0.0025977	0.0034571	0.362524570138322	0.365539786577137	50	750	no	-8.58854945645641
Hvul_g15173_1	136	0.0071654	46	-0.005	-0.067	1	0	0.0041248	2	2	2	0.0022081	0.0026363	0.218489265577065	0.221068383857926	46	750	no	-8.82297877457625
Hvul_g15174_1	882	0.0378703	101	0.198	0.00700000000000001	1	0	0.0057598	1	1	1	0.0043729	0.0043539	-0.00574174419217999	-0.0254248846463306	101	750	no	-7.83719392758842
Hvul_g1518_1	4239	0.2593248	505	0.378	0.00800000000000001	1	0	0.0294696	2	2	2	0.0224705	0.0231788	0.0439822619187639	0.00394837380367698	505	750	no	-5.47582396292068
Hvul_g15181_1	2612	0.1590976	314	0.292	-0.00800000000000001	1	0	0.0191474	2	2	2	0.0139845	0.0145689	0.0574115522146571	0.0245955430844864	314	750	no	-6.16002751696997
Hvul_g15185_1	164	0.007642	12	0.103	0.027	1	0	0.0008784	1	1	1	0.0005195	0.0005193	-0.000310247982872544	0	12	750	no	-10.91058863042
Hvul_g1519_1	4689	0.2527719	580	0.421	0.032	1	0	0.0354819	3	2	2	0.0255877	0.0259732	0.0212350556873622	-0.0137831395370361	580	750	no	-5.28840571600897
Hvul_g1520_1	666	0.0313965	74	0.194	0.031	1	0	0.0039852	2	1	1	0.0032472	0.0033234	0.0297455159925371	0	74	750	no	-8.26658803951384
Hvul_g15201_1	242	0.0100423	27	0.102	0.015	1	0	0.0019036	1	1	1	0.001169	0.0011677	-0.00118779667244554	-6.04907735550972e-05	27	750	no	-9.74050935479252
Hvul_g15202_1	1535	0.0967683	159	0.217	-0.033	1	0	0.0096284	2	2	1	0.0069706	0.0070955	0.0242080409768222	0.000254675225526715	159	750	no	-7.16450144208788
Hvul_g15203_1	2281	0.1158879	340	0.204	-0.088	1	0	0.0210015	2	2	2	0.0150236	0.0154047	0.0351901559188072	-0.000434608930138948	340	750	no	-6.05662563259283
Hvul_g15204_1	2461	0.1249283	270	0.325	0.017	1	0	0.0163944	2	2	2	0.0118197	0.0119403	0.0141563500029741	-0.019612476647307	270	750	no	-6.40266277134937
Hvul_g1521_1	42	0.0017144	2	0.054	0.021	1	0	0.0002621	1	1	0	8.66e-05	8.66e-05	0	0	2	750	no	-13.4952734494848
Hvul_g15219_1	6018	0.3905321	701	0.427	0	1	0	0.0417997	4	2	2	0.0314759	0.0329978	0.0672650850185076	0.0272886425016591	701	750	no	-4.98960855982174
Hvul_g1522_1	56	0.0022845	5	0.047	0.007	1	0	0.0003644	1	1	1	0.0002165	0.0002164	-0.00023006663946312	0	5	750	no	-12.1733453545975
Hvul_g15221_1	574	0.0266807	76	0.122	-0.021	1	0	0.0042638	2	2	1	0.0033771	0.003539	0.0603840597179264	0.0324133316861639	76	750	no	-8.20999938474576
Hvul_g15223_1	3111	0.2527411	279	0.329	-0.00700000000000001	1	0	0.0165155	3	2	2	0.0127289	0.013953	0.128506751808208	0.0990003726753993	279	750	no	-6.29574843927966
Hvul_g15225_1	2177	0.1021068	257	0.3	0.013	1	0	0.0164697	2	2	2	0.0113002	0.0115193	0.0267422547844323	-0.0101918960389849	257	750	no	-6.46750788293473
Hvul_g15226_1	110	0.0048863	12	0.077	0.015	1	0	0.0007223	1	1	1	0.0005195	0.0005193	-0.000310247982872544	0	12	750	no	-10.91058863042
Hvul_g15228_1	1033	0.0477316	162	0.164	-0.032	1	0	0.0083068	2	1	1	0.0070572	0.0070943	0.00714953245885175	-0.0165520671998849	162	750	no	-7.14668838832845
Hvul_g15230_1	36682	8.6765547	4101	0.493	-0.202	0.765480213670555	0.0828726875923051	0.3019599	6	6	6	0.2328874	0.3253507	0.481641236847513	0.340444278139498	4101	750	yes	-2.10229550793305
Hvul_g15231_1	111090	30.481384	10288	0.86	0.082	0.588190819081908	-0.0504590878082222	0.7964064	6	5	5	0.607698	0.6438496	0.0833144770103387	-0.273027771398855	10288	750	no	-0.718573551062362
Hvul_g15232_1	773	0.0345328	121	0.191	0.012	1	0	0.0050506	2	1	1	0.0052821	0.005341	0.0148502026030717	-0.000457384180142384	121	750	no	-7.56467266999191
Hvul_g15233_1	83	0.003464	10	0.068	0.017	1	0	0.0005303	1	1	1	0.000433	0.0004328	-0.000342062554171561	0	10	750	no	-11.1733453545975
Hvul_g15234_1	1423	0.1003479	333	0	-0.246	1	0	0.0230181	4	3	3	0.016106	0.0198306	0.293377654873584	0.26275004433689	333	750	yes	-5.95625795126744
Hvul_g15235_1	309	0.0124748	34	0.118	0.00599999999999999	1	0	0.0021542	1	1	1	0.0014721	0.0014699	-0.0016868005216705	-0.00011731186466473	34	750	no	-9.40790860742215
Hvul_g15236_1	18435	1.4697544	2246	0.657	0.044	0.706641366223909	-0.0383565052107441	0.1391395	3	3	3	0.1029138	0.1040169	0.0153206920515388	-0.0661492237997072	2246	750	no	-3.28049164466068
Hvul_g15238_1	500	0.0225612	64	0.166	0.025	1	0	0.0038439	2	1	1	0.0028142	0.002893	0.0348290390543017	0.0382340035108237	64	750	no	-8.47305942277031
Hvul_g15241_1	2244	0.1348536	295	0.21	-0.072	1	0	0.0190298	3	2	2	0.013465	0.0147563	0.128375843548144	0.0933430653699869	295	750	no	-6.21464195993514
Hvul_g15242_1	432	0.0199685	56	0.119	-0.012	1	0	0.00314	1	1	1	0.0024246	0.0024188	-0.00295433192568787	-5.76926319323361e-05	56	750	no	-8.68803752730692
Hvul_g15244_1	5838	0.3911559	849	0.274	-0.147	1	0	0.0555416	4	4	4	0.0406546	0.0487022	0.258182595206331	0.21008445579088	849	750	yes	-4.6204375897075
Hvul_g15245_1	771	0.0351922	88	0.23	0.052	1	0	0.0045121	1	1	1	0.00381	0.0037957	-0.00489632641942634	-0.0294006305967487	88	750	no	-8.03599328694349
Hvul_g15246_1	2384	0.1152073	275	0.315	0.013	1	0	0.0165598	2	2	2	0.0121228	0.0124093	0.0326071038437077	0.00938151333877199	275	750	no	-6.36613323357342
Hvul_g15247_1	472	0.0203987	87	0.096	-0.035	1	0	0.0048146	1	1	1	0.0037667	0.0037527	-0.00484320519904396	-0.0297011839763817	87	750	no	-8.05248315069916
Hvul_g15250_1	25	0.0010212	3	0.028	0	1	0	0.0002268	1	1	1	0.0001299	0.0001299	0	0	3	750	no	-12.9103109487637
Hvul_g15251_1	10426	0.9309231	1201	0.48	-0.031	0.869681870448448	0.0298651599093037	0.0739865	3	3	3	0.055505	0.0597871	0.106457477279265	0.0490043217840978	1201	750	no	-4.17123845164004
Hvul_g15259_1	1596	0.0767001	211	0.264	0.017	1	0	0.0127824	2	2	1	0.009222	0.0093105	0.013194277522681	-0.0254780006117018	211	750	no	-6.76070461891225
Hvul_g15263_1	1123	0.0505964	114	0.251	0.04	1	0	0.0074212	1	1	1	0.0049357	0.0049116	-0.00651803598654104	-0.0235293698081942	114	750	no	-7.66252957689789
Hvul_g15269_1	1012	0.0484167	119	0.231	0.031	1	0	0.0063979	2	1	1	0.0051955	0.0052553	0.0153075867832141	-0.0211028037526601	119	750	no	-7.58852168802363
Hvul_g15272_1	2553	0.140267	291	0.327	0.019	1	0	0.0169164	2	2	2	0.0127722	0.012956	0.0199756713874062	-0.00974598169326316	291	750	no	-6.29084914040198
Hvul_g15285_1	173	0.0073507	18	0.082	0.005	1	0	0.001022	1	1	1	0.0007793	0.0007787	-0.000727637337496425	-9.83962461328839e-05	18	750	no	-10.3255335632081
Hvul_g15287_1	35	0.0015108	8	0.021	-0.014	1	0	0.0003627	1	1	1	0.0003464	0.0003463	-0.000190586370607218	0	8	750	no	-11.4952734494848
Hvul_g15291_1	1742	0.1596241	462	-0.042	-0.3	1	0	0.0547167	7	6	6	0.0277092	0.0529211	0.92340632715919	0.87826312563934	462	750	yes	-5.17349113080287
Hvul_g15293_1	4960	0.7057337	467	0.296	-0.098	1	0	0.0274843	3	2	2	0.0217777	0.0245084	0.167446844699395	0.127023906226892	467	750	no	-5.52100459448068
Hvul_g15296_1	1408	0.063088	198	0.224	-0.00900000000000001	1	0	0.0119586	2	2	1	0.0086591	0.0087577	0.0155993744192128	-0.0133173160206415	198	750	no	-6.8515672011664
Hvul_g15298_1	31	0.0012659	8	0.026	-0.00900000000000001	1	0	0.0003778	1	1	1	0.0003464	0.0003463	-0.000190586370607218	0	8	750	no	-11.4952734494848
Hvul_g15299_1	98	0.0040728	24	0.039	-0.015	1	0	0.0015885	1	1	1	0.0010391	0.0010381	-0.000995492818436813	0	24	750	no	-9.91044978291099
Hvul_g15309_1	81	0.0035463	31	-0.007	-0.06	1	0	0.0022001	1	1	1	0.0013422	0.0013404	-0.0014822828013516	-4.69139561038274e-05	31	750	no	-9.54118462243126
Hvul_g15315_1	412	0.0171346	36	0.137	0.013	1	0	0.0029053	1	1	1	0.0015586	0.0015563	-0.00168601072284336	-3.7068043744669e-05	36	750	no	-9.32553356320807
Hvul_g1532_1	386	0.0215034	37	0.197	0.09	1	0	0.0019739	2	1	1	0.0016452	0.0017292	0.0577752967325042	0.0595685544574901	37	750	no	-9.24752130771116
Hvul_g15320_1	2428	0.1177155	275	0.321	0.019	1	0	0.0170643	2	2	2	0.0120795	0.0122805	0.0230320429227844	-0.000193547582151257	275	750	no	-6.37129545054629
Hvul_g15321_1	2983	0.1545235	369	0.343	0.01	1	0	0.0214319	3	2	2	0.0164524	0.0172215	0.0643429896449853	0.0292427133337951	369	750	no	-5.92555813678433
Hvul_g15324_1	316	0.0134897	49	0.112	0	1	0	0.002338	1	1	1	0.0021215	0.0021171	-0.00250910785609295	-7.24428964076675e-05	49	750	no	-8.88069960603344
Hvul_g15325_1	6378	0.3755484	748	0.479	0.051	1	0	0.046432	2	2	2	0.0331645	0.0336247	0.0196401139653374	-0.0336259667215318	748	750	no	-4.91421641432784
Hvul_g15327_1	303	0.0245838	62	0.069	-0.039	1	0	0.0043539	3	3	2	0.0031173	0.0041468	0.369398836193202	0.373254342065692	62	750	no	-8.32548728218983
Hvul_g15328_1	72897	16.2148954	7066	0.809	0.0470000000000001	0.629500596650527	-0.0128011140804213	0.4969189	5	5	5	0.3795731	0.4094771	0.109291157221719	-0.135462151131661	7066	750	no	-1.39755034138959
Hvul_g1533_1	36	0.0014698	5	0.054	0.02	1	0	0.0003001	1	1	1	0.0002165	0.0002164	-0.00023006663946312	0	5	750	no	-12.1733453545975
Hvul_g15330_1	58041	16.6276553	4958	0.794	0.0710000000000001	0.714337392982033	0.0362547863928857	0.3365982	4	4	4	0.2561805	0.2859015	0.158117495770427	-0.0122578029019223	4958	750	no	-1.96476743038645
Hvul_g15331_1	503	0.0225152	39	0.2	0.058	1	0	0.0028861	1	1	1	0.0016885	0.0016858	-0.00185685947415866	-3.11314322513189e-05	39	750	no	-9.2100421053167
Hvul_g15332_1	1536	0.5040494	180	0.048	-0.205	1	0	0.0200223	9	7	6	0.0135948	0.037484	1.4360073351657	1.40186508137189	180	750	yes	-6.20080126247462
Hvul_g15333_1	1685	0.0762528	203	0.259	0.002	1	0	0.012371	2	1	1	0.0088323	0.0088413	0.00140409395546712	-0.0265062269709312	203	750	no	-6.82299510879128
Hvul_g15334_1	1720	0.0792837	209	0.274	0.017	1	0	0.0121358	2	1	1	0.0090921	0.0090964	0.000652674281181697	-0.0265304843055195	209	750	no	-6.78117073285227
Hvul_g15335_1	2974	0.2661149	306	0.325	-0.00800000000000001	1	0	0.0195919	2	2	2	0.0136814	0.0143608	0.0679300607563303	0.0344568708302985	306	750	no	-6.19164032287596
Hvul_g15337_1	309	0.0132926	42	0.094	-0.018	1	0	0.0023096	1	1	1	0.0018184	0.0018152	-0.00207262678774035	-2.50109941171816e-05	42	750	no	-9.10311469539369
Hvul_g1534_1	314	0.014146	27	0.149	0.037	1	0	0.0018019	1	1	1	0.001169	0.0011677	-0.00118779667244554	-6.04907735550972e-05	27	750	no	-9.74050935479252
Hvul_g15342_1	681	0.2157271	61	0.091	-0.07	1	0	0.0035412	3	3	2	0.0030307	0.0039742	0.349554935271139	0.317901222117479	61	750	no	-8.36613323357342
Hvul_g15345_1	3577	0.2153928	439	0.294	-0.058	1	0	0.0261384	2	2	2	0.0196129	0.0204414	0.0584915161324328	0.0176755233378282	439	750	no	-5.67205331889076
Hvul_g15350_1	724	0.0328973	170	0.058	-0.115	1	0	0.0120995	3	2	2	0.0077499	0.0085561	0.135919150589162	0.101868329516344	170	750	no	-7.01160658981519
Hvul_g15355_1	2222	0.1036158	288	0.296	0.015	1	0	0.0155859	2	2	2	0.0126856	0.0129582	0.0297216530806694	0.000215273947860594	288	750	no	-6.30066443256812
Hvul_g15357_1	246	0.0138826	39	0.064	-0.023	1	0	0.0027408	2	1	1	0.0017318	0.0018155	0.0552898522342369	0.0571467117083956	39	750	no	-9.17351195717756
Hvul_g15359_1	3253	0.3352962	340	0.217	-0.124	1	0	0.0223888	3	3	3	0.0162792	0.0194787	0.253025459407799	0.222995469442662	340	750	yes	-5.9408263860177
Hvul_g1536_1	4740	0.3498132	704	0.235	-0.154	1	0	0.0502581	5	5	5	0.0339871	0.0421857	0.308415799887629	0.257583581617593	704	750	yes	-4.87886892274976
Hvul_g15360_1	4221	0.2432242	484	0.415	0.045	1	0	0.0303034	2	2	2	0.0211716	0.0211572	-0.000962910003939604	-0.0356553184795163	484	750	no	-5.56172588760729
Hvul_g15363_1	559	0.0243785	82	0.128	-0.017	1	0	0.0048039	1	1	1	0.0035502	0.0035378	-0.00452367139551961	-0.0313003094542327	82	750	no	-8.13788398374037
Hvul_g15364_1	304	0.0181634	46	0.088	-0.017	1	0	0.0027581	1	1	1	0.0019916	0.0019877	-0.00234410938108914	-7.94516354241143e-05	46	750	no	-8.97185636414549
Hvul_g15366_1	784	0.034954	104	0.141	-0.037	1	0	0.0065208	1	1	1	0.0045027	0.0044827	-0.0058845638196379	-0.0253088989603828	104	750	no	-7.79499392577652
Hvul_g15376_1	11872	0.916273	1380	0.528	-0.003	0.796751388655109	-0.00081279831000014	0.0866558	3	3	3	0.0633849	0.0670767	0.0811613398749883	0.018522755754046	1380	750	no	-3.97971699751357
Hvul_g15377_1	6834	0.5432579	805	0.458	0.015	1	0	0.0462995	3	2	2	0.0361519	0.0375309	0.0534119578269258	-0.00109098074827516	805	750	no	-4.78978471829556
Hvul_g15378_1	111	0.0047633	12	0.069	0.00600000000000001	1	0	0.001013	2	1	1	0.0005628	0.0006491	0.122547955194269	0.122844401302359	12	750	no	-10.795090050975
Hvul_g15382_1	152	0.0082208	28	0.03	-0.041	1	0	0.0014949	2	1	1	0.0012556	0.0013406	0.0717811407696569	0.0730262027421182	28	750	no	-9.63740735062942
Hvul_g15383_1	834	0.0362907	119	0.187	0.00600000000000001	1	0	0.0061559	1	1	1	0.0051522	0.0051259	-0.00683696553848403	-0.0228444361324207	119	750	no	-7.60059568705432
Hvul_g15385_1	1231	0.0548327	144	0.217	0.001	1	0	0.0098228	1	1	1	0.0062346	0.006196	-0.00840458789260282	-0.0370222625176616	144	750	no	-7.32548728218983
Hvul_g15386_1	679	0.0309993	73	0.172	0.011	1	0	0.0052347	1	1	1	0.0031606	0.0031507	-0.00400493006204801	-0.000149424189558771	73	750	no	-8.30558582282423
Hvul_g15387_1	5630	0.5361257	549	0.378	-0.04	1	0	0.0321478	3	3	2	0.0250682	0.0272119	0.116546448017413	0.0734797835936476	549	750	no	-5.31799778132939
Hvul_g15389_1	436	0.0446591	78	0.034	-0.097	1	0	0.0081779	5	4	4	0.0045027	0.0080331	0.781179672341135	0.76175533720039	78	750	yes	-7.79499392577652
Hvul_g15390_1	6009	0.3586159	666	0.471	0.044	1	0	0.0407946	3	3	2	0.0297008	0.030725	0.0482552520945012	0.0110570715927464	666	750	no	-5.07335439879957
Hvul_g15393_1	18859	1.7037764	2227	0.633	0.02	0.737717950076846	-0.00727992135780742	0.1360261	3	3	3	0.1035199	0.1077885	0.0580693867020703	-0.0234005291491756	2227	750	no	-3.27201996608393
Hvul_g15395_1	2087	0.1001315	222	0.292	0.011	1	0	0.0140722	1	1	1	0.0096116	0.0095197	-0.0132899889881414	-0.0381374221330501	222	750	no	-6.70100767469037
Hvul_g15396_1	17333	1.5542943	2033	0.571	-0.026	0.746237675142709	-0.00551017586015645	0.1242202	4	3	3	0.0947742	0.1002572	0.0807991546998685	0.00903097055710946	2033	750	no	-3.39936181628336
Hvul_g15397_1	5118	0.2973801	561	0.422	0.00900000000000001	1	0	0.0342986	2	2	2	0.0247651	0.0251054	0.0193702706410094	-0.0286825860599528	561	750	no	-5.33554774327392
Hvul_g15399_1	4182	0.2293385	511	0.344	-0.03	1	0	0.0306945	2	2	2	0.0225137	0.0227872	0.0171102901330573	-0.0229235979820296	511	750	no	-5.47305301467993
Hvul_g15400_1	3790	0.1853336	439	0.354	-0.018	1	0	0.0295172	2	2	2	0.0192666	0.0194158	0.0108977829394627	-0.0299182098551418	439	750	no	-5.69775418980293
Hvul_g15401_1	3293	0.1646823	405	0.346	0.012	1	0	0.0255906	2	2	1	0.0176213	0.0174848	-0.0109626119605366	-0.035543449780343	405	750	no	-5.82653582769748
Hvul_g15406_1	6466	0.4183904	828	0.446	0.012	1	0	0.0505473	2	2	2	0.0368879	0.037607	0.0275498276008438	-0.0215894157964161	828	750	no	-4.76070852993208
Hvul_g15408_1	206	0.0089244	30	0.103	0.014	1	0	0.0017656	1	1	1	0.0012989	0.0012972	-0.00143536884524777	-0.00013601576386609	30	750	no	-9.58849392012531
Hvul_g15409_1	593	0.0256214	78	0.167	0.016	1	0	0.0036918	1	1	1	0.0033771	0.0033658	-0.00431045321685804	-0.0322811812486205	78	750	no	-8.20999938474576
Hvul_g15412_1	711	0.0310067	84	0.176	0.004	1	0	0.0049718	2	1	1	0.0036801	0.0037533	0.0255875157372742	0	84	750	no	-8.08603931524286
Hvul_g15439_1	1534	0.071709	260	0.189	-0.061	1	0	0.0150707	3	3	2	0.0116465	0.0124639	0.0946332500889197	0.0582034099743562	260	750	no	-6.42395972771007
Hvul_g15440_1	245	0.0102443	26	0.109	0.022	1	0	0.0015484	2	1	1	0.001169	0.0012543	0.0758749887357589	0.0770022946346493	26	750	no	-9.74050935479252
Hvul_g15443_1	3116	0.1530447	378	0.382	0.044	1	0	0.0214455	2	2	2	0.0165389	0.0166125	0.00625105833417733	-0.0224194599708249	378	750	no	-5.91799290552661
Hvul_g15444_1	8906	0.5873582	1010	0.511	0.014	0.865746971736205	-0.00788566272140701	0.0610344	3	2	2	0.0447244	0.0448043	0.00255166402733253	-0.0556121593327434	1010	750	no	-4.48279406183697
Hvul_g15445_1	5045	0.3083108	613	0.434	0.025	1	0	0.036002	3	2	2	0.0274495	0.0286022	0.0584890435836441	0.0110681660457078	613	750	no	-5.18707631938178
Hvul_g15446_1	24	0.0009804	6	0.022	-0.006	1	0	0.0002416	1	1	1	0.0002598	0.0002597	-0.0002152065158032	0	6	750	no	-11.9103109487637
Hvul_g15447_1	10661	0.7222462	1258	0.568	0.0559999999999999	0.803767219567051	-0.0194398105756308	0.072104	3	3	2	0.0560679	0.0563038	0.00601331161831281	-0.0470258648388972	1258	750	no	-4.15668115450452
Hvul_g15448_1	3423	0.1749167	408	0.372	0.027	1	0	0.0236141	2	2	2	0.018011	0.0183801	0.0286203986195676	-0.00663361109549207	408	750	no	-5.79497790553277
Hvul_g15450_1	4742	0.3248397	455	0.481	0.093	1	0	0.0267765	2	2	2	0.0200892	0.0204658	0.0262630810367341	-0.00616383955933701	455	750	no	-5.63743607612727
Hvul_g15451_1	195	0.0103629	44	0.041	-0.046	1	0	0.0021881	1	1	1	0.001905	0.0019015	-0.0021822393955776	-2.19708899223047e-05	44	750	no	-9.03599328694349
Hvul_g15453_1	1590	0.075996	180	0.25	0	1	0	0.0111378	2	1	1	0.0078365	0.007862	0.0044539104685754	-0.0293205896590571	180	750	no	-6.99557483441397
Hvul_g15454_1	860	0.0371984	96	0.215	0.037	1	0	0.0054969	2	1	1	0.0041997	0.0042688	0.0214627998463434	0	96	750	no	-7.89549801009699
Hvul_g15456_1	116	0.0049659	16	0.049	-0.018	1	0	0.0011122	1	1	1	0.0006927	0.0006923	-0.000523129257381688	0	16	750	no	-10.4954817057163
Hvul_g15457_1	4174	0.2400812	475	0.409	0.036	1	0	0.0279457	2	2	2	0.0208685	0.0210401	0.0115875799435949	-0.0280325210206385	475	750	no	-5.58252928454932
Hvul_g15458_1	237	0.010169	32	0.103	0.011	1	0	0.0015099	1	1	1	0.0013855	0.0013836	-0.00152693622502104	-4.46534236694406e-05	32	750	no	-9.49537757384276
Hvul_g15460_1	4142	0.2563089	624	0.32	-0.053	1	0	0.0364081	3	3	2	0.0281422	0.029776	0.0802759684870347	0.0321578654699732	624	750	no	-5.151121074952
Hvul_g15462_1	1102	0.1088583	184	0.109	-0.097	1	0	0.0154906	4	4	3	0.0096549	0.0138919	0.506847357389636	0.482442822521053	184	750	yes	-6.69452296802901
Hvul_g15465_1	2143	0.1058687	325	0.225	-0.062	1	0	0.0193665	2	2	2	0.0142876	0.014517	0.0223427048836532	-0.000374398688779868	325	750	no	-6.12909259376722
Hvul_g15466_1	1264	0.2690713	68	0.246	0.022	1	0	0.0045134	3	2	2	0.0031606	0.0036703	0.192477062667203	0.196332568539692	68	750	no	-8.30558582282423
Hvul_g15467_1	2477	0.1604506	265	0.326	0.014	1	0	0.015631	2	2	2	0.0116898	0.0119867	0.0349711349143745	0	265	750	no	-6.41860594266619
Hvul_g15468_1	5201	0.3375314	612	0.407	-0.011	1	0	0.036533	3	2	2	0.0277958	0.0297088	0.0946703973505844	0.0465522943335229	612	750	no	-5.16898928441358
Hvul_g15469_1	984	0.0429493	117	0.186	-0.00900000000000001	1	0	0.0078734	1	1	1	0.0050656	0.0050402	-0.00670711792129865	-0.0229727467591898	117	750	no	-7.62505112407436
Hvul_g15474_1	1421	0.0637217	192	0.22	-0.02	1	0	0.0121398	2	2	1	0.0083994	0.0085024	0.0167690356022814	-0.000594377540597078	192	750	no	-6.89549801009699
Hvul_g15477_1	4610	0.2538773	531	0.408	0.019	1	0	0.0316464	2	2	2	0.0232931	0.0233577	0.00392644299996068	-0.0323038243717867	531	750	no	-5.42395353403839
Hvul_g15483_1	13	0.0005313	3	0.01	-0.012	1	0	0.0002254	1	1	1	0.0001299	0.0001299	0	0	3	750	no	-12.9103109487637
Hvul_g15487_1	944	0.0841299	206	-0.026	-0.215	1	0	0.0309949	5	4	4	0.0129021	0.0237338	0.858884098826358	0.829377719693549	206	750	yes	-6.27625028590818
