gene	tot	var	is_on_count	sz_cor	sz_cor_norm	niche_stat	niche_norm	n_mean	ds_top1	ds_top2	ds_top3	ds_mean	ds_var	ds_log_varmean	ds_vm_norm	ds_is_on_count	downsample_n	marker	log2_ds_mean
Xesp_011218	106109	30.9684925	12421	0.761	0.196	0.619634561200162	-0.124675202036399	2.4362863	20	18	15	1.9148375	3.2892143	0.780396485656514	-0.760331848417081	12421	750	no	0.93722196505285
orphan_peak_6501	1550	0.0934282	396	0.274	0.069	1	0	0.0285585	3	2	2	0.025009	0.027024	0.110117315126277	0.0501911649323154	396	750	no	-5.32140881813685
Xesp_011219	67	0.0037524	22	0.021	-0.024	1	0	0.0020473	3	2	1	0.0014993	0.001977	0.324330242724668	0.325929885324995	22	750	no	-9.38149519876903
orphan_peak_6503	331	0.018388	81	0.126	0.019	1	0	0.0067672	4	3	2	0.0053976	0.0069282	0.338226171049757	0.315334330303906	81	750	no	-7.53346621771256
Xesp_011220	482	0.0390505	130	0.024	-0.099	1	0	0.0172483	5	4	4	0.0103754	0.0181854	0.786669727853268	0.736723911198252	130	750	yes	-6.59068923240989
Xesp_011221	375	0.0215843	120	0.05	-0.058	1	0	0.0118726	3	3	2	0.0081564	0.0102495	0.315852079154489	0.286440770537497	120	750	no	-6.93785175601358
Xesp_011223	51	0.0023307	13	0.079	0.038	1	0	0.0005674	1	1	1	0.0007797	0.0007791	-0.000736626082964326	0	13	750	no	-10.3247932450182
Xesp_011224	66	0.0030798	19	0.083	0.037	1	0	0.0007318	2	1	1	0.0011995	0.0013181	0.103460785254414	0.104727489480745	19	750	no	-9.70335112703074
Xesp_011225	19	0.0007513	6	0.038	0.011	1	0	0.0002736	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_011226	39	0.0016201	8	0.051	0.015	1	0	0.0008413	1	1	1	0.0004798	0.0004796	-0.000329604237127865	0	8	750	no	-11.0252792219181
Xesp_011230	48	0.0018959	5	0.07	0.03	1	0	0.0007782	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_011231	91	0.0037464	24	0.068	0.011	1	0	0.001905	1	1	1	0.0014394	0.0014374	-0.00157318240668838	0	24	750	no	-9.44031672119694
Xesp_011236	31	0.0013835	6	0.002	-0.032	1	0	0.0016534	2	1	1	0.0004198	0.0005396	0.197741931777579	0.197918849610617	6	750	no	-11.2180102129194
