gene	gene_umis
Xesp_015999	5804
Xesp_016000	801
Xesp_016001	2320
Xesp_016002	10078
Xesp_016003	655
Xesp_016004	510
Xesp_016005	4797
Xesp_016006	180
Xesp_016007	64
Xesp_016008	209
Xesp_016009	1060
Xesp_016010	2129
Xesp_016011	0
Xesp_016012	1315
Xesp_016013	60
Xesp_016014	173
Xesp_016015	1959
Xesp_016016	155
Xesp_016017	2262
Xesp_016018	1221
Xesp_016019	1710
Xesp_016020	1747
Xesp_016021	675
Xesp_016022	641
Xesp_016023	1927
Xesp_016024	1
Xesp_016025	1229
Xesp_016026	542
Xesp_016027	0
Xesp_016028	742
Xesp_016029	16
Xesp_016030	534
Xesp_016031	34
Xesp_016032	1239
Xesp_016033	238
Xesp_016034	434
Xesp_016035	1
Xesp_016036	1123
Xesp_016037	517
Xesp_016038	221
Xesp_016039	2173
Xesp_016040	3261
Xesp_016041	151
Xesp_016042	1787
Xesp_016043	108
Xesp_016044	528
Xesp_016045	317
Xesp_016046	144
Xesp_016047	2382
Xesp_016048	339
Xesp_016049	142
Xesp_016050	210
Xesp_016051	40
Xesp_016052	210
Xesp_016053	191
Xesp_016054	93
Xesp_016055	314
Xesp_016056	3172
Xesp_016057	5450
Xesp_016058	5
Xesp_016059	7019
Xesp_016060	439
Xesp_016061	465
Xesp_016062	536
Xesp_016063	1012
Xesp_016064	60
Xesp_016065	392
Xesp_016066	1041
Xesp_016067	1458
Xesp_016068	6653
Xesp_016069	401
Xesp_016070	1163
Xesp_016071	1111
orphan_peak_8632	1858
Xesp_016072	1465
Xesp_016073	2719
Xesp_016074	799
Xesp_016075	2231
Xesp_016076	7443
orphan_peak_8636	135275
Xesp_016077	259
Xesp_016078	46
Xesp_016079	22
Xesp_016080	188
Xesp_016081	984
Xesp_016082	0
Xesp_016083	386
Xesp_016084	1393
Xesp_016085	1203
Xesp_016086	96
Xesp_016087	740
Xesp_016088	692
Xesp_016089	210
Xesp_016090	3142
Xesp_016091	490
Xesp_016092	185
Xesp_016093	253
Xesp_016094	190
Xesp_016095	179
Xesp_016096	106
Xesp_016097	53
Xesp_016098	75
Xesp_016099	737
Xesp_016100	1641
Xesp_016101	882
Xesp_016102	1202
Xesp_016103	1100
Xesp_016104	1001
Xesp_016105	1369
Xesp_016106	5026
Xesp_016107	3727
Xesp_016108	1069
Xesp_016109	7331
Xesp_016110	831
Xesp_016111	2854
Xesp_016112	0
Xesp_016113	2924
Xesp_016114	2078
Xesp_016115	37
orphan_peak_8642	418
Xesp_016116	37
Xesp_016117	50
Xesp_016118	12
Xesp_016119	1862
Xesp_016120	134
Xesp_016121	18
Xesp_016122	36
Xesp_016123	100
Xesp_016124	38
Xesp_016125	339
Xesp_016126	2259
Xesp_016127	771
Xesp_016128	13480
Xesp_016129	524
Xesp_016130	7391
Xesp_016131	79
Xesp_016132	500
Xesp_016133	9187
Xesp_016134	140
Xesp_016135	2054
Xesp_016136	1304
Xesp_016137	216
Xesp_016138	26195
Xesp_016139	1334
Xesp_016140	301
Xesp_016141	358
Xesp_016142	133
Xesp_016143	4679
Xesp_016144	637
Xesp_016145	1038
Xesp_016146	2653
Xesp_016147	2589
Xesp_016148	3084
Xesp_016149	19
Xesp_016150	977
Xesp_016151	1340
Xesp_016152	200
Xesp_016153	517
Xesp_016154	145
Xesp_016155	9741
Xesp_016156	12910
Xesp_016157	204
Xesp_016158	329
Xesp_016159	2166
Xesp_016160	3633
Xesp_016161	119
Xesp_016162	194
Xesp_016163	276
Xesp_016164	813
Xesp_016165	1554
Xesp_016166	829
Xesp_016167	2431
Xesp_016168	114
Xesp_016169	6
Xesp_016170	30
Xesp_016171	0
Xesp_016172	583
Xesp_016173	22
Xesp_016174	33
Xesp_016175	503
Xesp_016176	431
Xesp_016177	68
Xesp_016178	0
Xesp_016179	607
Xesp_016180	341
Xesp_016181	1207
Xesp_016182	634
Xesp_016183	2380
Xesp_016184	20
Xesp_016185	2473
Xesp_016186	1083
Xesp_016187	370
orphan_peak_8669	3760
Xesp_029013	4902
Xesp_016188	82
Xesp_016189	4346
Xesp_016191	7439
Xesp_016192	929
Xesp_016193	457
Xesp_016194	264
Xesp_016195	1858
Xesp_016196	3751
Xesp_016197	807
Xesp_016198	2217
Xesp_016199	556
Xesp_016200	833
orphan_peak_8673	657
Xesp_016201	59
Xesp_016202	3468
Xesp_016203	5834
Xesp_016204	59
Xesp_016205	226
Xesp_016206	45
Xesp_016207	415
Xesp_016208	343
Xesp_016209	2758
Xesp_016210	77
Xesp_016211	10729
Xesp_016212	947
Xesp_016213	389
Xesp_016214	78
Xesp_016215	14
Xesp_016216	2
Xesp_016217	90
Xesp_016218	141
Xesp_016219	169
Xesp_029014	187
Xesp_016220	197
orphan_peak_8677	1773
Xesp_016221	1
Xesp_016222	119
Xesp_016223	212
Xesp_016224	1
Xesp_016225	112
Xesp_016226	13
Xesp_016227	0
Xesp_016228	9
Xesp_016229	1825
Xesp_016230	900
Xesp_016231	130
Xesp_016232	0
Xesp_016233	12
Xesp_016234	6
Xesp_016235	0
Xesp_016236	4
orphan_peak_8684	483
Xesp_016237	0
Xesp_016238	7
Xesp_016239	218
Xesp_016240	0
Xesp_016241	7
Xesp_016242	12
Xesp_016243	111
Xesp_016244	2
Xesp_016245	0
Xesp_016246	10
Xesp_016247	38
Xesp_016248	16
Xesp_016249	57
Xesp_016250	271
Xesp_016251	10
Xesp_016252	0
Xesp_016253	9
Xesp_016254	75
Xesp_016255	942
Xesp_016256	6
Xesp_016257	1
Xesp_016258	3
Xesp_016259	0
orphan_peak_8700	394
Xesp_016260	772
Xesp_016261	562
Xesp_016262	3
Xesp_016263	4
Xesp_016264	0
Xesp_016265	0
Xesp_016266	1
Xesp_016267	1
Xesp_016268	0
Xesp_016269	0
Xesp_016270	0
Xesp_016271	3710
orphan_peak_8703	466
Xesp_016272	101
Xesp_016273	0
Xesp_016274	70
Xesp_016275	109
Xesp_016276	482
Xesp_016277	0
Xesp_016279	46
Xesp_016278	0
Xesp_016280	13
Xesp_016281	139
orphan_peak_8707	305
Xesp_016282	26370
Xesp_016283	127
Xesp_016284	897
Xesp_016285	176
Xesp_016286	146
Xesp_016287	52
Xesp_016288	89
Xesp_029015	803
Xesp_016289	1933
Xesp_016290	297
Xesp_016291	2266
Xesp_016292	234
Xesp_016293	38
Xesp_016294	30
Xesp_016295	16
Xesp_016296	42
orphan_peak_8710	669
Xesp_016297	11
Xesp_016298	106
Xesp_016299	322
Xesp_016300	1319
Xesp_016301	245
Xesp_016302	574
Xesp_016303	7655
Xesp_016304	44883
orphan_peak_8714	3780
orphan_peak_8713	457
Xesp_016305	60923
Xesp_016306	278
Xesp_016307	118
Xesp_016308	0
Xesp_016309	0
Xesp_016310	12
Xesp_016311	176
Xesp_016312	862
Xesp_016313	995
Xesp_016314	2576
Xesp_016315	226
Xesp_016316	1830
Xesp_016317	0
orphan_peak_8718	371
Xesp_016318	101
Xesp_016319	3
orphan_peak_8719	409
Xesp_016320	7
Xesp_016321	24
Xesp_016322	9
Xesp_016323	326
Xesp_016324	1128
Xesp_016325	176
Xesp_016326	1392
Xesp_016327	569
Xesp_016328	1298
Xesp_016329	1782
Xesp_016330	3
Xesp_016331	5794
Xesp_016332	336
Xesp_016333	171
Xesp_016334	2
Xesp_016335	3630
Xesp_016336	1
Xesp_016337	94
Xesp_016338	1
Xesp_016339	164
Xesp_016340	182
Xesp_016341	204
Xesp_016342	259
Xesp_016343	54
Xesp_016344	5
Xesp_016345	1177
orphan_peak_8735	2739
Xesp_016346	136
Xesp_016347	3
Xesp_016348	131
Xesp_016349	1
Xesp_016350	43
Xesp_016351	732
Xesp_016352	14725
Xesp_016353	1877
Xesp_016354	631
Xesp_016355	57
Xesp_016356	22367
Xesp_016357	312
Xesp_016358	71
orphan_peak_8740	409
Xesp_016359	313
Xesp_016361	135
Xesp_016360	160
Xesp_016362	104
Xesp_016363	2814
Xesp_016364	3059
orphan_peak_8744	1408
Xesp_016365	107
Xesp_016366	741
Xesp_016367	85
Xesp_016368	9
Xesp_016369	46
Xesp_016370	20
Xesp_016371	112
Xesp_016373	810
Xesp_016372	2
Xesp_016374	15
Xesp_016375	234
Xesp_016376	1115
Xesp_016377	744
Xesp_016378	40276
Xesp_016379	1
Xesp_016380	0
Xesp_016381	222
Xesp_016382	2230
Xesp_016383	988
Xesp_029016	656
Xesp_016384	4628
Xesp_016385	171
Xesp_016386	11700
Xesp_016387	835
Xesp_016388	1223
Xesp_016389	17
orphan_peak_8756	1135
Xesp_016390	0
Xesp_016391	77
Xesp_016392	28
Xesp_016393	179
Xesp_016394	232
Xesp_016395	195
Xesp_016396	112
Xesp_016397	330
Xesp_016398	119
Xesp_016399	561
Xesp_016400	490
Xesp_016401	1327
Xesp_016402	141
Xesp_016403	164
Xesp_016404	1190
Xesp_016405	346
Xesp_016406	446
Xesp_016407	420
Xesp_016408	1797
Xesp_016409	483
Xesp_016410	1432
Xesp_016411	283
Xesp_016412	2704
Xesp_016413	122
Xesp_016414	5319
Xesp_016415	1
Xesp_016417	293
Xesp_016418	829
Xesp_016419	333
Xesp_016420	176
Xesp_016421	210
orphan_peak_8775	1462
Xesp_016422	2191
Xesp_016423	9584
Xesp_016424	225
Xesp_016425	0
Xesp_016426	1819
Xesp_016427	46
Xesp_016428	0
Xesp_016429	62
Xesp_016430	145
Xesp_016431	301
Xesp_016432	3411
Xesp_016433	56
Xesp_016434	15
Xesp_016435	23
Xesp_016436	278
Xesp_016437	25
Xesp_016438	283
Xesp_016439	1169
Xesp_016440	31
Xesp_016441	0
Xesp_016442	104
Xesp_016443	33
Xesp_016444	455
Xesp_016445	125
Xesp_016446	275
Xesp_016447	189
Xesp_016448	58
Xesp_016449	167
Xesp_016450	302
Xesp_016451	0
Xesp_016452	3476
Xesp_016453	15
Xesp_016454	111
Xesp_016455	612
Xesp_016456	1733
Xesp_016457	603
Xesp_016458	4
Xesp_016459	1
Xesp_016460	1
Xesp_016461	85
Xesp_016462	1067
Xesp_016463	100
Xesp_016464	1070
Xesp_016465	1432
Xesp_016466	3295
Xesp_016467	99
Xesp_016468	905
Xesp_016469	113
Xesp_016470	300
Xesp_029017	82
Xesp_016471	341
Xesp_016472	179
Xesp_016473	16
Xesp_016474	20
Xesp_016475	17
Xesp_016476	128
Xesp_016477	1109
Xesp_016478	73
Xesp_016479	459
Xesp_016480	11
Xesp_016481	311
Xesp_016482	10
Xesp_016483	68
orphan_peak_8803	1743
Xesp_016484	67
Xesp_016485	515
Xesp_016486	189
Xesp_016487	627
Xesp_016488	755
Xesp_016489	1637
Xesp_016490	5222
Xesp_016491	640
Xesp_016492	323
Xesp_016493	139
Xesp_016494	77
Xesp_016495	374
Xesp_029018	652
Xesp_016496	0
Xesp_016497	194
orphan_peak_8807	436
Xesp_016498	399
Xesp_016499	2613
Xesp_016500	1530
Xesp_016501	399
Xesp_016503	485
Xesp_016502	1
Xesp_016504	535
Xesp_016505	2408
Xesp_016506	52445
Xesp_016507	3242
Xesp_016508	62
Xesp_016509	73
Xesp_016510	200
Xesp_016511	492
Xesp_016512	1189
Xesp_016513	1115
Xesp_016514	6826
Xesp_016515	10
Xesp_016516	849
Xesp_016517	1071
Xesp_016518	1466
Xesp_016519	5
Xesp_016520	3176
Xesp_016521	308
Xesp_016522	4047
Xesp_016523	7117
Xesp_016524	79
Xesp_016525	8
Xesp_016526	7
Xesp_016527	787
Xesp_016528	1169
Xesp_016529	131
Xesp_016530	60447
orphan_peak_8821	1829
Xesp_016531	3102
Xesp_016532	8
Xesp_016533	221
Xesp_016534	131
Xesp_016535	664
Xesp_016536	891
Xesp_016537	1480
Xesp_016538	250
Xesp_016539	1824
Xesp_016540	2855
orphan_peak_8823	2054
Xesp_016541	2330
orphan_peak_8825	2991
Xesp_016542	3928
Xesp_016543	300
Xesp_016544	36
Xesp_016545	25146
Xesp_016546	8508
Xesp_016547	2559
Xesp_016548	31
Xesp_016549	5083
Xesp_016550	388
orphan_peak_8834	4193
Xesp_016551	704
Xesp_016552	3420
Xesp_016553	1177
Xesp_016554	1086
Xesp_016555	6
Xesp_016556	79
Xesp_016557	1200
Xesp_016558	3923
Xesp_016559	2775
Xesp_016560	3771
Xesp_016561	1106
Xesp_016562	866
Xesp_016563	1887
Xesp_016564	3176
Xesp_016565	92
Xesp_016566	11655
Xesp_016567	1243
Xesp_016568	183
Xesp_016569	883
Xesp_016570	1715
Xesp_016571	1
Xesp_016572	178
Xesp_016573	216
Xesp_016574	0
Xesp_016575	213
Xesp_016576	1325
Xesp_016577	2
Xesp_016578	6296
Xesp_016579	3749
Xesp_016580	260
Xesp_016581	1847
Xesp_016582	26
Xesp_016583	27
Xesp_016584	543
Xesp_016585	74
Xesp_016586	209
Xesp_016587	654
Xesp_016588	4342
Xesp_016589	115
orphan_peak_8842	1739
Xesp_016590	4766
Xesp_016591	780
Xesp_016592	17391
Xesp_016593	113
Xesp_016594	112
Xesp_016595	599
Xesp_016596	45
Xesp_016597	65
Xesp_016598	13
Xesp_016599	27
Xesp_016600	418
Xesp_016601	93
Xesp_016602	21
Xesp_016603	17
Xesp_016604	1203
Xesp_016605	4541
Xesp_016606	9097
Xesp_016607	623
orphan_peak_8854	2545
Xesp_016608	457
Xesp_016609	1096
Xesp_016610	64
Xesp_016611	0
Xesp_016612	0
Xesp_016613	35
Xesp_016614	16
Xesp_016615	1905
Xesp_016616	3244
Xesp_016617	44
Xesp_016618	458
Xesp_016619	939
Xesp_016620	679
Xesp_016621	76
Xesp_016622	157
Xesp_016623	61
Xesp_016624	7
Xesp_016625	562
Xesp_016626	38
orphan_peak_8865	306
Xesp_016627	4
Xesp_016628	50
Xesp_016629	169
Xesp_016630	1
Xesp_016631	0
Xesp_016632	22
Xesp_016633	95
Xesp_016634	0
Xesp_016635	6
Xesp_016636	1
Xesp_016637	0
Xesp_016638	7
Xesp_016639	116
Xesp_029019	14
orphan_peak_8880	514
Xesp_016640	725
Xesp_016641	66
Xesp_029020	62
Xesp_016642	91
Xesp_016643	47
Xesp_016644	66
Xesp_016645	1
Xesp_016646	0
Xesp_016647	366
Xesp_016648	29
Xesp_016649	1
Xesp_016650	21
Xesp_016651	94
Xesp_016652	645
Xesp_016653	1
Xesp_016654	0
Xesp_016655	17
Xesp_016656	69
Xesp_016657	3
Xesp_016658	23
Xesp_016659	1
Xesp_029021	11
Xesp_016660	2
Xesp_016661	594
Xesp_016662	33
Xesp_016663	1165
Xesp_016664	2
Xesp_016665	177
Xesp_016666	5
Xesp_016667	4
Xesp_016668	16
Xesp_016669	762
Xesp_016670	9
Xesp_016671	7
Xesp_016672	12
Xesp_016673	3
Xesp_016674	3
Xesp_016675	345
Xesp_016676	16
Xesp_016677	23
Xesp_016678	17
Xesp_016679	41
Xesp_016680	69
Xesp_016681	0
Xesp_016682	1
Xesp_016683	3
Xesp_016684	4
Xesp_016685	94
Xesp_016686	123
Xesp_016687	21
Xesp_016688	59
Xesp_016689	30
Xesp_016690	2
Xesp_016691	0
Xesp_016692	632
Xesp_016693	2
Xesp_016694	0
Xesp_016695	0
orphan_peak_8934	858
orphan_peak_8933	2033
Xesp_016696	2052
Xesp_016697	26
Xesp_016698	105
Xesp_016699	0
Xesp_016700	57
Xesp_016701	221
Xesp_016702	5
Xesp_016703	31
Xesp_016704	17
Xesp_016705	0
Xesp_016706	406
Xesp_016707	12
Xesp_016708	52
Xesp_016709	3
Xesp_016710	5
Xesp_016711	82
Xesp_016712	174
Xesp_016713	10
Xesp_016714	24
Xesp_016715	2
Xesp_016716	154
Xesp_016717	24
Xesp_016718	1
Xesp_016719	187
Xesp_016720	3
Xesp_016721	6
Xesp_016722	43
Xesp_016723	7
Xesp_016724	247
Xesp_016725	17
Xesp_016726	1
Xesp_016727	5
Xesp_016728	115
Xesp_016729	0
Xesp_016730	6
Xesp_016731	0
Xesp_016732	0
Xesp_016733	147
Xesp_016734	4
Xesp_016735	381
Xesp_016736	51
Xesp_016737	206
Xesp_016738	10
Xesp_016739	150
Xesp_016740	14
Xesp_016741	343
Xesp_016742	10
Xesp_016743	0
Xesp_016744	0
Xesp_016745	0
Xesp_016746	367
Xesp_016747	6
Xesp_016748	0
Xesp_016749	0
Xesp_016750	7
Xesp_016751	50
Xesp_016752	4
Xesp_016753	15
Xesp_016754	53
Xesp_016755	5
Xesp_016756	41
Xesp_016757	0
Xesp_016758	169
Xesp_016759	16
Xesp_016760	5
Xesp_016761	35
Xesp_016762	1
Xesp_016763	0
Xesp_016764	139
Xesp_016765	16
Xesp_016766	6
Xesp_016767	245
Xesp_016768	20
Xesp_016769	30
Xesp_016770	6
Xesp_016771	30
Xesp_016772	1
Xesp_016773	0
Xesp_016774	16
Xesp_029022	43
Xesp_016775	1
Xesp_029023	10
Xesp_016776	4
Xesp_016777	1579
Xesp_016778	294
orphan_peak_9002	562
Xesp_016779	317
Xesp_016780	3
Xesp_016781	349
Xesp_016782	3
Xesp_016783	5
Xesp_016784	0
Xesp_016785	90
Xesp_016786	5
Xesp_016787	2
Xesp_016788	58
Xesp_016789	4
Xesp_016790	4
Xesp_016791	1
Xesp_016792	0
Xesp_016793	169
Xesp_016794	1
Xesp_016795	4
Xesp_016796	60
Xesp_016797	15
Xesp_016798	27
Xesp_016799	130
Xesp_016800	67
Xesp_016801	0
Xesp_016802	0
Xesp_016803	6
Xesp_016804	150
Xesp_016805	3
Xesp_016806	0
Xesp_016807	5
Xesp_016808	168
Xesp_016809	0
Xesp_016810	0
Xesp_016811	0
Xesp_016812	52
Xesp_016813	25
Xesp_016814	619
Xesp_016815	45
Xesp_016816	26
Xesp_016817	344
Xesp_016818	31
Xesp_016819	52
Xesp_016820	7
Xesp_016821	176
orphan_peak_9050	3383
Xesp_016822	612
Xesp_016823	0
orphan_peak_9051	358
Xesp_016824	13
Xesp_016825	126
orphan_peak_9054	432
Xesp_016826	4
Xesp_016827	24
Xesp_016828	24
Xesp_016829	18
Xesp_016830	0
Xesp_016831	6
Xesp_016832	160
Xesp_016833	57
Xesp_016834	17
Xesp_016835	68
Xesp_016836	0
Xesp_016837	25
Xesp_016838	679
Xesp_016839	78
Xesp_016840	56
Xesp_016841	1
Xesp_016842	27
Xesp_016844	13
Xesp_016843	0
Xesp_016845	692
Xesp_016846	1281
Xesp_016847	3370
Xesp_016848	3580
Xesp_016849	26958
Xesp_016850	10369
orphan_peak_9074	544
Xesp_016851	55148
Xesp_016852	4
Xesp_016853	390
Xesp_016854	10
Xesp_016855	0
Xesp_016856	81
Xesp_016857	459
Xesp_029024	3553
Xesp_016858	4
Xesp_016859	2
Xesp_016860	52
Xesp_016861	7
Xesp_016862	24
Xesp_016863	38
Xesp_016864	95
Xesp_016865	1452
orphan_peak_9093	565
Xesp_016866	236
Xesp_016867	1146
Xesp_016868	548
orphan_peak_9097	348
Xesp_016869	29
Xesp_016870	29
Xesp_016871	29
Xesp_016872	3
Xesp_016873	20
Xesp_016874	6
Xesp_016875	653
Xesp_016876	66
Xesp_016877	0
Xesp_016878	31
Xesp_016879	86
Xesp_016880	37
Xesp_016881	154
Xesp_016882	2159
Xesp_016883	6
Xesp_016884	467
Xesp_016885	164
Xesp_016886	15
Xesp_016887	34
Xesp_016888	30
Xesp_016889	0
Xesp_016890	105
Xesp_016891	181
Xesp_016892	919
Xesp_016893	1312
Xesp_016894	0
Xesp_016895	0
Xesp_016896	0
Xesp_016897	191
Xesp_016898	0
Xesp_016899	3
Xesp_016900	0
Xesp_016901	506
Xesp_016902	212
Xesp_016903	53
Xesp_016904	0
Xesp_016905	0
Xesp_016906	0
Xesp_016907	16
Xesp_016908	0
Xesp_016909	3
Xesp_016910	5
Xesp_029025	19
orphan_peak_9129	626
Xesp_016911	263
Xesp_016912	19
Xesp_016913	199
Xesp_016914	1
Xesp_016915	9
Xesp_016916	1
Xesp_016917	190
Xesp_016918	6
Xesp_016919	19
Xesp_016920	1
Xesp_016921	256
Xesp_016923	88
Xesp_016922	0
orphan_peak_9141	1064
Xesp_016924	381
Xesp_016925	288
Xesp_016926	2
Xesp_016927	82
Xesp_016928	145
Xesp_016929	22
Xesp_016930	481
Xesp_016931	697
Xesp_016932	27
Xesp_016933	17
Xesp_016934	272
Xesp_016935	3
Xesp_016936	89
Xesp_016937	27
Xesp_016938	22
Xesp_016939	555
orphan_peak_9161	1167
Xesp_016940	439
Xesp_016941	15
Xesp_016942	0
Xesp_029026	1
Xesp_016943	1
Xesp_016944	0
Xesp_016945	5
Xesp_016946	211
Xesp_016947	27
Xesp_016948	162
Xesp_016949	604
Xesp_016950	1
Xesp_016951	10
Xesp_016952	17
Xesp_016953	8
Xesp_016954	582
Xesp_016955	10
Xesp_016956	0
Xesp_016957	244
Xesp_016958	0
Xesp_016959	0
Xesp_016960	0
Xesp_016961	24
Xesp_016962	1
Xesp_016963	972
Xesp_016964	110
Xesp_016965	115
Xesp_016966	591
Xesp_016967	514
Xesp_016968	5
Xesp_016969	39
Xesp_016970	164
Xesp_016971	0
Xesp_016972	0
Xesp_016973	16
orphan_peak_9194	304
Xesp_016974	1
Xesp_016975	29
Xesp_016976	36
Xesp_016977	109
Xesp_016978	6
Xesp_016979	809
Xesp_016980	21
Xesp_016981	2
orphan_peak_9212	630
Xesp_016982	1
Xesp_016983	203
Xesp_016984	0
Xesp_016985	232
Xesp_016986	417
Xesp_016987	182
Xesp_016988	130
Xesp_016989	58
Xesp_016990	159
Xesp_016991	0
Xesp_016992	5
Xesp_016993	0
Xesp_016994	197
Xesp_016995	1
Xesp_016996	161
Xesp_016997	2
Xesp_016998	327
Xesp_016999	102
Xesp_017000	19
Xesp_017001	49
Xesp_017002	117
Xesp_017003	718
Xesp_017004	6
Xesp_017005	620
Xesp_017006	0
Xesp_017008	2
Xesp_017009	0
Xesp_017010	2
Xesp_017011	0
Xesp_017012	17
Xesp_017013	218
orphan_peak_9251	507
Xesp_017014	1218
Xesp_017015	90
Xesp_017016	449
Xesp_017017	4
Xesp_017018	1
Xesp_017019	0
Xesp_017020	161
Xesp_017021	20
Xesp_017022	276
Xesp_017023	2
Xesp_017024	414
Xesp_017025	14
Xesp_017026	269
Xesp_017027	0
Xesp_017028	355
Xesp_017029	372
Xesp_029027	418
Xesp_017030	120
Xesp_017031	78
orphan_peak_9269	668
Xesp_017032	5
Xesp_017033	36
Xesp_017034	27
Xesp_017035	832
Xesp_017036	38
Xesp_017037	146
orphan_peak_9273	685
Xesp_017038	67
Xesp_017039	64
Xesp_017040	789
Xesp_017041	528
Xesp_017042	251
orphan_peak_9283	445
Xesp_017043	5
Xesp_017044	1
Xesp_017045	3
Xesp_017046	77
Xesp_017047	1525
Xesp_017048	81
Xesp_017049	104
Xesp_017050	0
Xesp_017051	92
Xesp_017052	1
Xesp_017053	22
Xesp_017054	71
Xesp_017055	1399
Xesp_017056	70
Xesp_017057	3
Xesp_017058	99
Xesp_017059	340
Xesp_017060	0
Xesp_017061	5
Xesp_017062	456
Xesp_017063	0
Xesp_017064	2
Xesp_017065	119
Xesp_017066	166
Xesp_017067	0
Xesp_017068	17
orphan_peak_9308	695
Xesp_017069	0
Xesp_017070	177
Xesp_017071	116
Xesp_017072	13
Xesp_017073	290
Xesp_029028	171
Xesp_017074	49
Xesp_017075	0
Xesp_017076	210
Xesp_017077	1
Xesp_017078	292
Xesp_017079	0
Xesp_017080	3
Xesp_017081	879
Xesp_017082	476
Xesp_017083	43
Xesp_017084	17
orphan_peak_9333	449
Xesp_017085	6
Xesp_017086	24
Xesp_017087	3
Xesp_017088	333
Xesp_017089	113
orphan_peak_9340	549
Xesp_017090	599
Xesp_017091	23
Xesp_017092	0
Xesp_017093	0
Xesp_017094	3
Xesp_017095	3
Xesp_017096	0
Xesp_017097	0
Xesp_017098	0
Xesp_017099	0
Xesp_017100	247
Xesp_017101	91
Xesp_017102	2
Xesp_017103	87
Xesp_017104	86
Xesp_017105	0
orphan_peak_9350	400
Xesp_017106	636
Xesp_017107	5
Xesp_017108	9
Xesp_017109	3
Xesp_017110	20
Xesp_017111	0
Xesp_017112	0
Xesp_029029	109
Xesp_017113	7
Xesp_017114	163
Xesp_017115	0
Xesp_017116	1
Xesp_017117	1255
Xesp_017118	1
Xesp_017119	585
Xesp_017120	80
Xesp_017121	117
Xesp_017122	0
Xesp_017123	163
Xesp_017124	545
orphan_peak_9370	383
Xesp_017125	330
Xesp_017126	184
Xesp_017127	181
Xesp_017128	169
Xesp_017129	132
Xesp_017130	7
Xesp_017131	59
Xesp_017132	16
Xesp_017133	1
Xesp_017134	9
Xesp_017135	441
Xesp_017136	30
Xesp_017137	526
Xesp_017138	155
Xesp_017139	764
Xesp_017140	0
Xesp_017141	0
Xesp_017142	462
Xesp_017143	9
Xesp_017144	60
Xesp_017145	1
Xesp_017146	150
Xesp_017147	32
Xesp_017148	259
Xesp_017149	124
Xesp_017150	161
Xesp_029030	39
Xesp_017151	97
Xesp_017152	0
Xesp_017153	3
Xesp_017154	1113
Xesp_017156	364
Xesp_017157	287
Xesp_017158	0
Xesp_029031	3
Xesp_017159	92
Xesp_017160	40
Xesp_017161	2
Xesp_017162	4
Xesp_017163	111
Xesp_017164	4
Xesp_017165	0
Xesp_017166	438
Xesp_017167	40
Xesp_017168	47
Xesp_017169	60
Xesp_017170	5535
Xesp_017171	679
Xesp_017172	121
Xesp_017173	126
Xesp_017174	84
Xesp_017175	51
Xesp_017176	2
Xesp_017177	29
Xesp_017178	11692
Xesp_017179	497
Xesp_017180	74
Xesp_017181	8
Xesp_017182	8
Xesp_017183	80
Xesp_017184	5
Xesp_017185	71
Xesp_017186	907
orphan_peak_9420	364
Xesp_017187	51
Xesp_017188	1367
Xesp_017189	1136
Xesp_017190	1414
Xesp_017191	12587
Xesp_017192	1004
Xesp_017193	2466
Xesp_017194	312
Xesp_017195	781
Xesp_017196	4
Xesp_017197	43
Xesp_017198	3
Xesp_017199	506
Xesp_017200	1
Xesp_017201	1
Xesp_017202	50
Xesp_017203	907
Xesp_017204	572
Xesp_017205	141
Xesp_017206	0
Xesp_017207	97
Xesp_017208	85
Xesp_017209	6
Xesp_017210	1021
Xesp_017211	719
Xesp_017212	138
Xesp_017213	236
Xesp_017214	33
orphan_peak_9443	405
Xesp_017215	34
Xesp_017216	0
Xesp_017217	298
Xesp_017218	1243
Xesp_017219	2
Xesp_017220	0
Xesp_017221	94
Xesp_017222	1306
orphan_peak_9455	537
Xesp_017223	663
Xesp_017224	59
orphan_peak_9457	314
Xesp_017225	91
Xesp_017226	0
Xesp_017227	8
Xesp_017228	8
Xesp_017229	17
Xesp_017230	1556
Xesp_017231	0
Xesp_017232	26
Xesp_017233	7
Xesp_017234	2
Xesp_017235	10
Xesp_017236	4
Xesp_017237	0
Xesp_017238	184
Xesp_017239	67
Xesp_017240	220
Xesp_017241	5
Xesp_017242	3
Xesp_017243	303
Xesp_017244	5
Xesp_017245	12
Xesp_017246	15
Xesp_017247	45
Xesp_017248	496
orphan_peak_9473	499
Xesp_017249	936
Xesp_017250	0
Xesp_017251	3
Xesp_017252	108
Xesp_017253	0
Xesp_017254	0
Xesp_017255	0
Xesp_017256	69
Xesp_017257	74
Xesp_017258	15
Xesp_017259	33
Xesp_017260	1057
Xesp_029032	36
Xesp_017261	2328
Xesp_017262	215
Xesp_017263	4
Xesp_017264	8
Xesp_017265	690
Xesp_017266	679
Xesp_017267	4
Xesp_017268	2
Xesp_017269	2
Xesp_017270	2
Xesp_017271	16
Xesp_017272	4
Xesp_017273	97
Xesp_017274	0
Xesp_017275	53
Xesp_017276	15
Xesp_017277	26
Xesp_017278	1
Xesp_017279	126
Xesp_017280	65
Xesp_017281	113
Xesp_017282	0
Xesp_017283	1
Xesp_017284	1
Xesp_017285	195
orphan_peak_9502	438
Xesp_017286	0
